empty silica, 22.11.2024, 14:13
Diameter[mm] 1.900e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.0000e+06	 0.0000e+00	 1.7820e+00	 7.2439e-04	 4.0281e-10	-4.3484e-07	 2.2357e-11	 1.7512e+07	 2.8824e+02	 1.2560e+01
 3.1646e+05	 0.0000e+00	 1.7825e+00	 2.0230e-03	 3.5599e-10	-1.3770e-07	 2.2364e-11	 1.9815e+07	 2.8823e+02	 1.5250e+01
 1.0014e+05	 0.0000e+00	 1.7837e+00	 3.7147e-03	 2.0686e-10	-4.3640e-08	 2.2378e-11	 3.4101e+07	 2.8823e+02	 1.7690e+01
 3.1691e+04	 0.0000e+00	 1.7861e+00	 7.8133e-03	 1.3769e-10	-1.3853e-08	 2.2409e-11	 5.1231e+07	 2.8822e+02	 2.0270e+01
 1.0029e+04	 0.0000e+00	 1.7924e+00	 1.6869e-02	 9.4073e-11	-4.4187e-09	 2.2487e-11	 7.4984e+07	 2.8821e+02	 2.2880e+01
 3.1737e+03	 0.0000e+00	 1.8084e+00	 3.0116e-02	 5.3148e-11	-1.4267e-09	 2.2689e-11	 1.3272e+08	 2.8821e+02	 2.5310e+01
 1.0043e+03	 0.0000e+00	 1.8299e+00	 4.3389e-02	 2.4231e-11	-4.6349e-10	 2.2959e-11	 2.9111e+08	 2.8820e+02	 2.8000e+01
 3.1783e+02	 0.0000e+00	 1.8449e+00	 8.3977e-02	 1.4841e-11	-1.4933e-10	 2.3147e-11	 4.7529e+08	 2.8819e+02	 3.0500e+01
 1.0058e+02	 0.0000e+00	 1.8687e+00	 2.2594e-01	 1.2636e-11	-4.8582e-11	 2.3445e-11	 5.5823e+08	 2.8818e+02	 3.3160e+01
 3.1829e+01	 0.0000e+00	 1.9500e+00	 6.4262e-01	 1.1374e-11	-1.6814e-11	 2.4465e-11	 6.2021e+08	 2.8817e+02	 3.6030e+01
 1.0072e+01	 0.0000e+00	 2.2012e+00	 1.8083e+00	 1.0128e-11	-6.7277e-12	 2.7616e-11	 6.9649e+08	 2.8816e+02	 3.9140e+01
 3.1874e+00	 0.0000e+00	 2.8324e+00	 5.0344e+00	 8.9230e-12	-3.2477e-12	 3.5535e-11	 7.9054e+08	 2.8815e+02	 4.4690e+01
 1.0087e+00	 0.0000e+00	 4.4122e+00	 1.4055e+01	 7.8836e-12	-1.9139e-12	 5.5356e-11	 8.9477e+08	 2.8813e+02	 5.0440e+01
 1.0000e+06	 4.7700e+01	 1.7821e+00	 6.9410e-04	 3.8596e-10	-4.3488e-07	 2.2358e-11	 1.8276e+07	 2.8811e+02	 5.8310e+01
 3.1646e+05	 4.7700e+01	 1.7858e+00	 9.8226e-04	 1.7285e-10	-1.3827e-07	 2.2405e-11	 4.0810e+07	 2.8811e+02	 6.1020e+01
 1.0014e+05	 4.7700e+01	 1.7875e+00	 3.4557e-03	 1.9244e-10	-4.3851e-08	 2.2426e-11	 3.6656e+07	 2.8810e+02	 6.3440e+01
 3.1691e+04	 4.7700e+01	 1.7870e+00	 7.1180e-03	 1.2544e-10	-1.3868e-08	 2.2420e-11	 5.6236e+07	 2.8809e+02	 6.6030e+01
 1.0029e+04	 4.7700e+01	 1.7937e+00	 1.5087e-02	 8.4133e-11	-4.4263e-09	 2.2504e-11	 8.3843e+07	 2.8808e+02	 6.8630e+01
 3.1737e+03	 4.7700e+01	 1.8089e+00	 2.8730e-02	 5.0702e-11	-1.4275e-09	 2.2694e-11	 1.3912e+08	 2.8808e+02	 7.1190e+01
 1.0043e+03	 4.7700e+01	 1.8304e+00	 4.2128e-02	 2.3527e-11	-4.6377e-10	 2.2965e-11	 2.9982e+08	 2.8808e+02	 7.3810e+01
 3.1783e+02	 4.7700e+01	 1.8456e+00	 8.2413e-02	 1.4565e-11	-1.4945e-10	 2.3155e-11	 4.8431e+08	 2.8807e+02	 7.6310e+01
 1.0058e+02	 4.7700e+01	 1.8726e+00	 2.1935e-01	 1.2268e-11	-4.8803e-11	 2.3494e-11	 5.7500e+08	 2.8806e+02	 7.9090e+01
 3.1829e+01	 4.7700e+01	 1.9598e+00	 6.1067e-01	 1.0808e-11	-1.6988e-11	 2.4588e-11	 6.5266e+08	 2.8805e+02	 8.2090e+01
 1.0072e+01	 4.7700e+01	 2.2037e+00	 1.7101e+00	 9.5779e-12	-6.7420e-12	 2.7649e-11	 7.3648e+08	 2.8805e+02	 8.5060e+01
 3.1874e+00	 4.7700e+01	 2.8245e+00	 4.7825e+00	 8.4766e-12	-3.2338e-12	 3.5437e-11	 8.3217e+08	 2.8804e+02	 9.0330e+01
 1.0087e+00	 4.7700e+01	 4.3664e+00	 1.3373e+01	 7.5008e-12	-1.8882e-12	 5.4781e-11	 9.4042e+08	 2.8802e+02	 9.6190e+01
 1.0000e+06	 9.3500e+01	 1.7857e+00	 9.0985e-04	 5.0593e-10	-4.3687e-07	 2.2403e-11	 1.3942e+07	 2.8801e+02	 1.0452e+02
 3.1646e+05	 9.3500e+01	 1.7863e+00	 2.0797e-03	 3.6597e-10	-1.3836e-07	 2.2411e-11	 1.9275e+07	 2.8800e+02	 1.0706e+02
 1.0014e+05	 9.3500e+01	 1.7875e+00	 3.7882e-03	 2.1095e-10	-4.3855e-08	 2.2427e-11	 3.3439e+07	 2.8800e+02	 1.0950e+02
 3.1691e+04	 9.3500e+01	 1.7900e+00	 7.4426e-03	 1.3115e-10	-1.3921e-08	 2.2457e-11	 5.3783e+07	 2.8799e+02	 1.1202e+02
 1.0029e+04	 9.3500e+01	 1.7951e+00	 1.4958e-02	 8.3417e-11	-4.4339e-09	 2.2521e-11	 8.4562e+07	 2.8799e+02	 1.1444e+02
 3.1737e+03	 9.3500e+01	 1.8082e+00	 2.9886e-02	 5.2743e-11	-1.4263e-09	 2.2686e-11	 1.3374e+08	 2.8799e+02	 1.1703e+02
 1.0043e+03	 9.3500e+01	 1.8299e+00	 4.2948e-02	 2.3985e-11	-4.6348e-10	 2.2958e-11	 2.9410e+08	 2.8798e+02	 1.1969e+02
 3.1783e+02	 9.3500e+01	 1.8457e+00	 8.1791e-02	 1.4455e-11	-1.4946e-10	 2.3157e-11	 4.8799e+08	 2.8798e+02	 1.2219e+02
 1.0058e+02	 9.3500e+01	 1.8741e+00	 2.1637e-01	 1.2101e-11	-4.8886e-11	 2.3513e-11	 5.8293e+08	 2.8797e+02	 1.2478e+02
 3.1829e+01	 9.3500e+01	 1.9668e+00	 5.9575e-01	 1.0544e-11	-1.7111e-11	 2.4676e-11	 6.6901e+08	 2.8796e+02	 1.2778e+02
 1.0072e+01	 9.3500e+01	 2.2055e+00	 1.6422e+00	 9.1977e-12	-6.7516e-12	 2.7670e-11	 7.6693e+08	 2.8796e+02	 1.3075e+02
 3.1874e+00	 9.3500e+01	 2.8180e+00	 4.6073e+00	 8.1660e-12	-3.2222e-12	 3.5355e-11	 8.6382e+08	 2.8796e+02	 1.3628e+02
 1.0087e+00	 9.3500e+01	 4.3468e+00	 1.2883e+01	 7.2258e-12	-1.8772e-12	 5.4536e-11	 9.7621e+08	 2.8794e+02	 1.4200e+02
 1.0000e+06	 1.3930e+02	 1.7825e+00	-1.7873e-04	-9.9383e-11	-4.3515e-07	 2.2364e-11	-7.0978e+07	 2.8793e+02	 1.4969e+02
 3.1646e+05	 1.3930e+02	 1.7828e+00	 1.6533e-03	 2.9094e-10	-1.3774e-07	 2.2367e-11	 2.4246e+07	 2.8792e+02	 1.5238e+02
 1.0014e+05	 1.3930e+02	 1.7839e+00	 3.4908e-03	 1.9439e-10	-4.3655e-08	 2.2382e-11	 3.6287e+07	 2.8792e+02	 1.5481e+02
 3.1691e+04	 1.3930e+02	 1.7862e+00	 7.6412e-03	 1.3465e-10	-1.3855e-08	 2.2410e-11	 5.2385e+07	 2.8791e+02	 1.5725e+02
 1.0029e+04	 1.3930e+02	 1.7923e+00	 1.6550e-02	 9.2295e-11	-4.4183e-09	 2.2486e-11	 7.6428e+07	 2.8791e+02	 1.5975e+02
 3.1737e+03	 1.3930e+02	 1.8081e+00	 2.9626e-02	 5.2283e-11	-1.4261e-09	 2.2685e-11	 1.3492e+08	 2.8791e+02	 1.6225e+02
 1.0043e+03	 1.3930e+02	 1.8299e+00	 4.2815e-02	 2.3911e-11	-4.6345e-10	 2.2958e-11	 2.9501e+08	 2.8790e+02	 1.6484e+02
 3.1783e+02	 1.3930e+02	 1.8457e+00	 8.1237e-02	 1.4357e-11	-1.4947e-10	 2.3157e-11	 4.9132e+08	 2.8790e+02	 1.6731e+02
 1.0058e+02	 1.3930e+02	 1.8749e+00	 2.1442e-01	 1.1992e-11	-4.8929e-11	 2.3522e-11	 5.8822e+08	 2.8789e+02	 1.6977e+02
 3.1829e+01	 1.3930e+02	 1.9723e+00	 5.8630e-01	 1.0377e-11	-1.7208e-11	 2.4745e-11	 6.7978e+08	 2.8788e+02	 1.7270e+02
 1.0072e+01	 1.3930e+02	 2.2147e+00	 1.5965e+00	 8.9415e-12	-6.8032e-12	 2.7786e-11	 7.8890e+08	 2.8788e+02	 1.7570e+02
 3.1874e+00	 1.3930e+02	 2.8193e+00	 4.4595e+00	 7.9041e-12	-3.2246e-12	 3.5371e-11	 8.9245e+08	 2.8787e+02	 1.8100e+02
 1.0087e+00	 1.3930e+02	 4.3367e+00	 1.2539e+01	 7.0330e-12	-1.8715e-12	 5.4409e-11	 1.0030e+09	 2.8786e+02	 1.8675e+02
 1.0000e+06	 1.8400e+02	 1.7823e+00	 6.7839e-04	 3.7723e-10	-4.3502e-07	 2.2361e-11	 1.8699e+07	 2.8785e+02	 1.9475e+02
 3.1646e+05	 1.8400e+02	 1.7864e+00	 2.0630e-03	 3.6303e-10	-1.3838e-07	 2.2413e-11	 1.9431e+07	 2.8784e+02	 1.9719e+02
 1.0014e+05	 1.8400e+02	 1.7877e+00	 3.6909e-03	 2.0553e-10	-4.3866e-08	 2.2429e-11	 3.4321e+07	 2.8783e+02	 2.0000e+02
 3.1691e+04	 1.8400e+02	 1.7902e+00	 7.4831e-03	 1.3187e-10	-1.3925e-08	 2.2460e-11	 5.3492e+07	 2.8783e+02	 2.0244e+02
 1.0029e+04	 1.8400e+02	 1.7962e+00	 1.5747e-02	 8.7818e-11	-4.4402e-09	 2.2535e-11	 8.0325e+07	 2.8783e+02	 2.0503e+02
 3.1737e+03	 1.8400e+02	 1.8108e+00	 2.7770e-02	 4.9008e-11	-1.4309e-09	 2.2719e-11	 1.4394e+08	 2.8783e+02	 2.0770e+02
 1.0043e+03	 1.8400e+02	 1.8308e+00	 4.1095e-02	 2.2950e-11	-4.6399e-10	 2.2970e-11	 3.0736e+08	 2.8782e+02	 2.1019e+02
 3.1783e+02	 1.8400e+02	 1.8462e+00	 7.9832e-02	 1.4109e-11	-1.4954e-10	 2.3162e-11	 4.9997e+08	 2.8782e+02	 2.1281e+02
 1.0058e+02	 1.8400e+02	 1.8753e+00	 2.1225e-01	 1.1871e-11	-4.8951e-11	 2.3527e-11	 5.9423e+08	 2.8781e+02	 2.1527e+02
 3.1829e+01	 1.8400e+02	 1.9766e+00	 5.7893e-01	 1.0246e-11	-1.7284e-11	 2.4798e-11	 6.8844e+08	 2.8781e+02	 2.1816e+02
 1.0072e+01	 1.8400e+02	 2.2222e+00	 1.5623e+00	 8.7501e-12	-6.8452e-12	 2.7880e-11	 8.0616e+08	 2.8780e+02	 2.2125e+02
 3.1874e+00	 1.8400e+02	 2.8231e+00	 4.3490e+00	 7.7082e-12	-3.2313e-12	 3.5419e-11	 9.1512e+08	 2.8779e+02	 2.2663e+02
 1.0087e+00	 1.8400e+02	 4.2980e+00	 1.2261e+01	 6.8771e-12	-1.8498e-12	 5.3923e-11	 1.0257e+09	 2.8778e+02	 2.3231e+02
 1.0000e+06	 2.2960e+02	 1.7860e+00	 9.6741e-04	 5.3794e-10	-4.3704e-07	 2.2407e-11	 1.3113e+07	 2.8777e+02	 2.4009e+02
 3.1646e+05	 2.2960e+02	 1.7865e+00	 2.0994e-03	 3.6943e-10	-1.3840e-07	 2.2414e-11	 1.9094e+07	 2.8776e+02	 2.4269e+02
 1.0014e+05	 2.2960e+02	 1.7878e+00	 3.7003e-03	 2.0605e-10	-4.3870e-08	 2.2430e-11	 3.4234e+07	 2.8776e+02	 2.4519e+02
 3.1691e+04	 2.2960e+02	 1.7902e+00	 7.3010e-03	 1.2866e-10	-1.3925e-08	 2.2460e-11	 5.4826e+07	 2.8776e+02	 2.4788e+02
 1.0029e+04	 2.2960e+02	 1.7958e+00	 1.5102e-02	 8.4219e-11	-4.4380e-09	 2.2531e-11	 8.3757e+07	 2.8775e+02	 2.5031e+02
 3.1737e+03	 2.2960e+02	 1.8098e+00	 2.7644e-02	 4.8786e-11	-1.4292e-09	 2.2707e-11	 1.4459e+08	 2.8775e+02	 2.5275e+02
 1.0043e+03	 2.2960e+02	 1.8320e+00	 4.0581e-02	 2.2663e-11	-4.6463e-10	 2.2984e-11	 3.1125e+08	 2.8774e+02	 2.5519e+02
 3.1783e+02	 2.2960e+02	 1.8470e+00	 7.8478e-02	 1.3869e-11	-1.4970e-10	 2.3173e-11	 5.0860e+08	 2.8774e+02	 2.5770e+02
 1.0058e+02	 2.2960e+02	 1.8759e+00	 2.0980e-01	 1.1734e-11	-4.8986e-11	 2.3535e-11	 6.0117e+08	 2.8774e+02	 2.6034e+02
 3.1829e+01	 2.2960e+02	 1.9790e+00	 5.7122e-01	 1.0110e-11	-1.7327e-11	 2.4829e-11	 6.9774e+08	 2.8773e+02	 2.6322e+02
 1.0072e+01	 2.2960e+02	 2.2241e+00	 1.5321e+00	 8.5811e-12	-6.8558e-12	 2.7904e-11	 8.2204e+08	 2.8773e+02	 2.6619e+02
 3.1874e+00	 2.2960e+02	 2.8103e+00	 4.2622e+00	 7.5544e-12	-3.2085e-12	 3.5258e-11	 9.3376e+08	 2.8772e+02	 2.7150e+02
 1.0087e+00	 2.2960e+02	 4.2530e+00	 1.1996e+01	 6.7286e-12	-1.8246e-12	 5.3358e-11	 1.0484e+09	 2.8771e+02	 2.7719e+02
 1.0000e+06	 2.7460e+02	 1.7861e+00	 8.7681e-04	 4.8756e-10	-4.3711e-07	 2.2408e-11	 1.4468e+07	 2.8770e+02	 2.8525e+02
 3.1646e+05	 2.7460e+02	 1.7866e+00	 2.1032e-03	 3.7010e-10	-1.3842e-07	 2.2415e-11	 1.9060e+07	 2.8770e+02	 2.8777e+02
 1.0014e+05	 2.7460e+02	 1.7879e+00	 3.8502e-03	 2.1440e-10	-4.3875e-08	 2.2431e-11	 3.2900e+07	 2.8769e+02	 2.9031e+02
 3.1691e+04	 2.7460e+02	 1.7903e+00	 7.7566e-03	 1.3669e-10	-1.3927e-08	 2.2462e-11	 5.1606e+07	 2.8769e+02	 2.9275e+02
 1.0029e+04	 2.7460e+02	 1.7965e+00	 1.6404e-02	 9.1481e-11	-4.4418e-09	 2.2539e-11	 7.7109e+07	 2.8768e+02	 2.9534e+02
 3.1737e+03	 2.7460e+02	 1.8124e+00	 2.9087e-02	 5.1332e-11	-1.4336e-09	 2.2738e-11	 1.3742e+08	 2.8767e+02	 2.9781e+02
 1.0043e+03	 2.7460e+02	 1.8339e+00	 4.1151e-02	 2.2982e-11	-4.6571e-10	 2.3008e-11	 3.0694e+08	 2.8768e+02	 3.0031e+02
 3.1783e+02	 2.7460e+02	 1.8480e+00	 7.7711e-02	 1.3734e-11	-1.4987e-10	 2.3185e-11	 5.1362e+08	 2.8767e+02	 3.0300e+02
 1.0058e+02	 2.7460e+02	 1.8762e+00	 2.0854e-01	 1.1663e-11	-4.9002e-11	 2.3539e-11	 6.0481e+08	 2.8766e+02	 3.0556e+02
 3.1829e+01	 2.7460e+02	 1.9814e+00	 5.6644e-01	 1.0025e-11	-1.7370e-11	 2.4859e-11	 7.0362e+08	 2.8767e+02	 3.0839e+02
 1.0072e+01	 2.7460e+02	 2.2314e+00	 1.5138e+00	 8.4784e-12	-6.8971e-12	 2.7996e-11	 8.3199e+08	 2.8766e+02	 3.1152e+02
 3.1874e+00	 2.7460e+02	 2.8176e+00	 4.1907e+00	 7.4277e-12	-3.2216e-12	 3.5351e-11	 9.4969e+08	 2.8765e+02	 3.1683e+02
 1.0087e+00	 2.7460e+02	 4.2240e+00	 1.1787e+01	 6.6110e-12	-1.8083e-12	 5.2995e-11	 1.0670e+09	 2.8764e+02	 3.2250e+02
 1.0000e+06	 3.1980e+02	 1.7861e+00	 9.0846e-04	 5.0516e-10	-4.3714e-07	 2.2409e-11	 1.3964e+07	 2.8763e+02	 3.3033e+02
 3.1646e+05	 3.1980e+02	 1.7867e+00	 2.1944e-03	 3.8614e-10	-1.3844e-07	 2.2417e-11	 1.8268e+07	 2.8763e+02	 3.3294e+02
 1.0014e+05	 3.1980e+02	 1.7880e+00	 3.7301e-03	 2.0771e-10	-4.3879e-08	 2.2432e-11	 3.3960e+07	 2.8762e+02	 3.3544e+02
 3.1691e+04	 3.1980e+02	 1.7904e+00	 7.7552e-03	 1.3666e-10	-1.3928e-08	 2.2462e-11	 5.1615e+07	 2.8762e+02	 3.3800e+02
 1.0029e+04	 3.1980e+02	 1.7965e+00	 1.6489e-02	 9.1956e-11	-4.4420e-09	 2.2539e-11	 7.6710e+07	 2.8762e+02	 3.4044e+02
 3.1737e+03	 3.1980e+02	 1.8122e+00	 2.8982e-02	 5.1147e-11	-1.4334e-09	 2.2736e-11	 1.3791e+08	 2.8761e+02	 3.4294e+02
 1.0043e+03	 3.1980e+02	 1.8341e+00	 4.1339e-02	 2.3087e-11	-4.6584e-10	 2.3011e-11	 3.0554e+08	 2.8761e+02	 3.4556e+02
 3.1783e+02	 3.1980e+02	 1.8489e+00	 7.7364e-02	 1.3673e-11	-1.5004e-10	 2.3197e-11	 5.1592e+08	 2.8761e+02	 3.4800e+02
 1.0058e+02	 3.1980e+02	 1.8763e+00	 2.0733e-01	 1.1596e-11	-4.9007e-11	 2.3540e-11	 6.0833e+08	 2.8760e+02	 3.5078e+02
 3.1829e+01	 3.1980e+02	 1.9840e+00	 5.6505e-01	 1.0001e-11	-1.7415e-11	 2.4891e-11	 7.0536e+08	 2.8760e+02	 3.5372e+02
 1.0072e+01	 3.1980e+02	 2.2439e+00	 1.4957e+00	 8.3772e-12	-6.9668e-12	 2.8152e-11	 8.4204e+08	 2.8759e+02	 3.5677e+02
 3.1874e+00	 3.1980e+02	 2.8279e+00	 4.1096e+00	 7.2839e-12	-3.2398e-12	 3.5480e-11	 9.6843e+08	 2.8758e+02	 3.6234e+02
 1.0087e+00	 3.1980e+02	 4.2310e+00	 1.1540e+01	 6.4726e-12	-1.8123e-12	 5.3083e-11	 1.0898e+09	 2.8758e+02	 3.6802e+02
 1.0000e+06	 3.6530e+02	 1.7862e+00	 9.0615e-04	 5.0387e-10	-4.3715e-07	 2.2409e-11	 1.3999e+07	 2.8756e+02	 3.7575e+02
 3.1646e+05	 3.6530e+02	 1.7868e+00	 2.2834e-03	 4.0180e-10	-1.3846e-07	 2.2418e-11	 1.7556e+07	 2.8756e+02	 3.7838e+02
 1.0014e+05	 3.6530e+02	 1.7881e+00	 3.8054e-03	 2.1191e-10	-4.3886e-08	 2.2434e-11	 3.3288e+07	 2.8755e+02	 3.8081e+02
 3.1691e+04	 3.6530e+02	 1.7904e+00	 7.5523e-03	 1.3309e-10	-1.3929e-08	 2.2463e-11	 5.3002e+07	 2.8755e+02	 3.8325e+02
 1.0029e+04	 3.6530e+02	 1.7925e+00	 1.6212e-02	 9.0408e-11	-4.4193e-09	 2.2489e-11	 7.8024e+07	 2.8755e+02	 3.8584e+02
 3.1737e+03	 3.6530e+02	 1.8080e+00	 2.9425e-02	 5.1929e-11	-1.4260e-09	 2.2684e-11	 1.3584e+08	 2.8755e+02	 3.8831e+02
 1.0043e+03	 3.6530e+02	 1.8298e+00	 4.2410e-02	 2.3684e-11	-4.6343e-10	 2.2957e-11	 2.9783e+08	 2.8754e+02	 3.9081e+02
 3.1783e+02	 3.6530e+02	 1.8459e+00	 7.9246e-02	 1.4005e-11	-1.4951e-10	 2.3160e-11	 5.0366e+08	 2.8754e+02	 3.9350e+02
 1.0058e+02	 3.6530e+02	 1.8754e+00	 2.0776e-01	 1.1620e-11	-4.8960e-11	 2.3529e-11	 6.0707e+08	 2.8754e+02	 3.9602e+02
 3.1829e+01	 3.6530e+02	 1.9845e+00	 5.6343e-01	 9.9720e-12	-1.7424e-11	 2.4897e-11	 7.0738e+08	 2.8753e+02	 3.9895e+02
 1.0072e+01	 3.6530e+02	 2.2503e+00	 1.4761e+00	 8.2671e-12	-7.0028e-12	 2.8233e-11	 8.5325e+08	 2.8753e+02	 4.0208e+02
 3.1874e+00	 3.6530e+02	 2.8346e+00	 4.0512e+00	 7.1804e-12	-3.2516e-12	 3.5563e-11	 9.8240e+08	 2.8752e+02	 4.0739e+02
 1.0087e+00	 3.6530e+02	 4.2600e+00	 1.1417e+01	 6.4040e-12	-1.8285e-12	 5.3447e-11	 1.1015e+09	 2.8751e+02	 4.1300e+02
 1.0000e+06	 4.1030e+02	 1.7827e+00	 5.9392e-04	 3.3026e-10	-4.3525e-07	 2.2367e-11	 2.1359e+07	 2.8750e+02	 4.2075e+02
 3.1646e+05	 4.1030e+02	 1.7832e+00	 1.8556e-03	 3.2653e-10	-1.3782e-07	 2.2373e-11	 2.1603e+07	 2.8750e+02	 4.2331e+02
 1.0014e+05	 4.1030e+02	 1.7844e+00	 3.5650e-03	 1.9852e-10	-4.3680e-08	 2.2387e-11	 3.5532e+07	 2.8749e+02	 4.2575e+02
 3.1691e+04	 4.1030e+02	 1.7866e+00	 7.4566e-03	 1.3140e-10	-1.3862e-08	 2.2415e-11	 5.3683e+07	 2.8749e+02	 4.2819e+02
 1.0029e+04	 4.1030e+02	 1.7925e+00	 1.6167e-02	 9.0160e-11	-4.4195e-09	 2.2489e-11	 7.8239e+07	 2.8749e+02	 4.3081e+02
 3.1737e+03	 4.1030e+02	 1.8079e+00	 2.9372e-02	 5.1834e-11	-1.4258e-09	 2.2682e-11	 1.3609e+08	 2.8749e+02	 4.3325e+02
 1.0043e+03	 4.1030e+02	 1.8298e+00	 4.2328e-02	 2.3639e-11	-4.6344e-10	 2.2957e-11	 2.9840e+08	 2.8749e+02	 4.3569e+02
 3.1783e+02	 4.1030e+02	 1.8461e+00	 7.8863e-02	 1.3938e-11	-1.4953e-10	 2.3162e-11	 5.0611e+08	 2.8747e+02	 4.3825e+02
 1.0058e+02	 4.1030e+02	 1.8757e+00	 2.0640e-01	 1.1543e-11	-4.8978e-11	 2.3533e-11	 6.1109e+08	 2.8748e+02	 4.4069e+02
 3.1829e+01	 4.1030e+02	 1.9859e+00	 5.5701e-01	 9.8583e-12	-1.7449e-11	 2.4916e-11	 7.1554e+08	 2.8747e+02	 4.4364e+02
 1.0072e+01	 4.1030e+02	 2.2477e+00	 1.4706e+00	 8.2363e-12	-6.9884e-12	 2.8200e-11	 8.5645e+08	 2.8746e+02	 4.4656e+02
 3.1874e+00	 4.1030e+02	 2.8335e+00	 4.0083e+00	 7.1043e-12	-3.2498e-12	 3.5550e-11	 9.9292e+08	 2.8746e+02	 4.5186e+02
 1.0087e+00	 4.1030e+02	 4.2729e+00	 1.1282e+01	 6.3282e-12	-1.8357e-12	 5.3608e-11	 1.1147e+09	 2.8745e+02	 4.5750e+02
 1.0000e+06	 4.5480e+02	 1.7828e+00	 5.5969e-04	 3.1122e-10	-4.3531e-07	 2.2368e-11	 2.2665e+07	 2.8745e+02	 4.6525e+02
 3.1646e+05	 4.5480e+02	 1.7833e+00	 2.0608e-03	 3.6264e-10	-1.3783e-07	 2.2373e-11	 1.9452e+07	 2.8744e+02	 4.6800e+02
 1.0014e+05	 4.5480e+02	 1.7844e+00	 3.5705e-03	 1.9883e-10	-4.3683e-08	 2.2388e-11	 3.5478e+07	 2.8744e+02	 4.7050e+02
 3.1691e+04	 4.5480e+02	 1.7867e+00	 7.4349e-03	 1.3102e-10	-1.3863e-08	 2.2416e-11	 5.3839e+07	 2.8743e+02	 4.7309e+02
 1.0029e+04	 4.5480e+02	 1.7925e+00	 1.6130e-02	 8.9951e-11	-4.4195e-09	 2.2489e-11	 7.8420e+07	 2.8744e+02	 4.7556e+02
 3.1737e+03	 4.5480e+02	 1.8079e+00	 2.9329e-02	 5.1758e-11	-1.4258e-09	 2.2682e-11	 1.3629e+08	 2.8743e+02	 4.7800e+02
 1.0043e+03	 4.5480e+02	 1.8298e+00	 4.2254e-02	 2.3597e-11	-4.6342e-10	 2.2957e-11	 2.9893e+08	 2.8742e+02	 4.8069e+02
 3.1783e+02	 4.5480e+02	 1.8460e+00	 7.8684e-02	 1.3906e-11	-1.4952e-10	 2.3160e-11	 5.0726e+08	 2.8743e+02	 4.8331e+02
 1.0058e+02	 4.5480e+02	 1.8752e+00	 2.0608e-01	 1.1525e-11	-4.8945e-11	 2.3526e-11	 6.1203e+08	 2.8742e+02	 4.8602e+02
 3.1829e+01	 4.5480e+02	 1.9869e+00	 5.5725e-01	 9.8625e-12	-1.7466e-11	 2.4928e-11	 7.1523e+08	 2.8741e+02	 4.8889e+02
 1.0072e+01	 4.5480e+02	 2.2598e+00	 1.4520e+00	 8.1322e-12	-7.0558e-12	 2.8351e-11	 8.6741e+08	 2.8741e+02	 4.9194e+02
 3.1874e+00	 4.5480e+02	 2.8512e+00	 3.9666e+00	 7.0305e-12	-3.2812e-12	 3.5772e-11	 1.0033e+09	 2.8740e+02	 4.9725e+02
 1.0087e+00	 4.5480e+02	 4.2424e+00	 1.1208e+01	 6.2863e-12	-1.8186e-12	 5.3225e-11	 1.1221e+09	 2.8740e+02	 5.0300e+02
 1.0000e+06	 5.0030e+02	 1.7829e+00	 6.3207e-04	 3.5147e-10	-4.3532e-07	 2.2368e-11	 2.0070e+07	 2.8738e+02	 5.1075e+02
 3.1646e+05	 5.0030e+02	 1.7834e+00	 1.9293e-03	 3.3950e-10	-1.3785e-07	 2.2375e-11	 2.0777e+07	 2.8738e+02	 5.1319e+02
 1.0014e+05	 5.0030e+02	 1.7845e+00	 3.5417e-03	 1.9722e-10	-4.3688e-08	 2.2389e-11	 3.5767e+07	 2.8738e+02	 5.1575e+02
 3.1691e+04	 5.0030e+02	 1.7867e+00	 7.4416e-03	 1.3114e-10	-1.3864e-08	 2.2417e-11	 5.3791e+07	 2.8737e+02	 5.1819e+02
 1.0029e+04	 5.0030e+02	 1.7926e+00	 1.6037e-02	 8.9434e-11	-4.4200e-09	 2.2490e-11	 7.8873e+07	 2.8737e+02	 5.2070e+02
 3.1737e+03	 5.0030e+02	 1.8079e+00	 2.9299e-02	 5.1707e-11	-1.4258e-09	 2.2683e-11	 1.3642e+08	 2.8737e+02	 5.2331e+02
 1.0043e+03	 5.0030e+02	 1.8298e+00	 4.2243e-02	 2.3591e-11	-4.6345e-10	 2.2958e-11	 2.9901e+08	 2.8737e+02	 5.2581e+02
 3.1783e+02	 5.0030e+02	 1.8461e+00	 7.8486e-02	 1.3871e-11	-1.4953e-10	 2.3161e-11	 5.0854e+08	 2.8736e+02	 5.2850e+02
 1.0058e+02	 5.0030e+02	 1.8753e+00	 2.0537e-01	 1.1486e-11	-4.8954e-11	 2.3528e-11	 6.1413e+08	 2.8736e+02	 5.3102e+02
 3.1829e+01	 5.0030e+02	 1.9868e+00	 5.5685e-01	 9.8554e-12	-1.7464e-11	 2.4926e-11	 7.1574e+08	 2.8736e+02	 5.3389e+02
