empty silica, 18.11.2024, 17:10
Diameter[mm] 1.900e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.0029e+04	 8.7700e+01	 1.0655e+00	 1.1597e-01	 6.4673e-10	-3.6523e-10	 1.3368e-11	 1.0907e+07	 2.8903e+02	 1.0728e+02
 3.1737e+03	 8.7700e+01	 1.0865e+00	 3.4721e-01	 6.1275e-10	-1.5268e-10	 1.3632e-11	 1.1512e+07	 2.8902e+02	 1.0995e+02
 1.0043e+03	 8.7700e+01	 1.1671e+00	 1.0467e+00	 5.8453e-10	-9.3311e-11	 1.4642e-11	 1.2068e+07	 2.8901e+02	 1.1241e+02
 3.1783e+02	 8.7700e+01	 1.4895e+00	 3.1520e+00	 5.5706e-10	-8.6501e-11	 1.8687e-11	 1.2663e+07	 2.8899e+02	 1.1778e+02
 1.0058e+02	 8.7700e+01	 2.6330e+00	 9.1179e+00	 5.0994e-10	-9.1331e-11	 3.3034e-11	 1.3833e+07	 2.8897e+02	 1.2024e+02
 3.1829e+01	 8.7700e+01	 6.3531e+00	 2.4943e+01	 4.4145e-10	-9.4743e-11	 7.9707e-11	 1.5979e+07	 2.8897e+02	 1.2313e+02
 1.0072e+01	 8.7700e+01	 1.6392e+01	 6.5133e+01	 3.6480e-10	-8.6208e-11	 2.0566e-10	 1.9337e+07	 2.8894e+02	 1.2611e+02
 3.1874e+00	 8.7700e+01	 4.2347e+01	 1.6267e+02	 2.8832e-10	-7.3284e-11	 5.3129e-10	 2.4465e+07	 2.8894e+02	 1.2941e+02
 1.0087e+00	 8.7700e+01	 1.2027e+02	 4.3256e+02	 2.4262e-10	-6.6896e-11	 1.5089e-09	 2.9075e+07	 2.8892e+02	 1.3277e+02
 1.0000e+06	 1.3030e+02	 1.0453e+00	 3.5650e-03	 1.9823e-09	-2.5186e-08	 1.3114e-11	 3.5584e+06	 2.8889e+02	 1.3972e+02
 3.1646e+05	 1.3030e+02	 1.0468e+00	 8.5243e-03	 1.5000e-09	-8.2360e-09	 1.3133e-11	 4.7026e+06	 2.8888e+02	 1.4216e+02
 1.0014e+05	 1.3030e+02	 1.0519e+00	 1.8274e-02	 1.0176e-09	-2.8903e-09	 1.3197e-11	 6.9318e+06	 2.8887e+02	 1.4499e+02
 3.1691e+04	 1.3030e+02	 1.0580e+00	 4.2689e-02	 7.5228e-10	-1.0219e-09	 1.3274e-11	 9.3767e+06	 2.8885e+02	 1.4756e+02
 1.0029e+04	 1.3030e+02	 1.0668e+00	 1.1889e-01	 6.6301e-10	-3.7279e-10	 1.3385e-11	 1.0639e+07	 2.8884e+02	 1.5031e+02
 3.1737e+03	 1.3030e+02	 1.0900e+00	 3.5429e-01	 6.2524e-10	-1.5883e-10	 1.3675e-11	 1.1282e+07	 2.8883e+02	 1.5291e+02
 1.0043e+03	 1.3030e+02	 1.1736e+00	 1.0616e+00	 5.9285e-10	-9.6923e-11	 1.4724e-11	 1.1898e+07	 2.8881e+02	 1.5574e+02
 3.1783e+02	 1.3030e+02	 1.5054e+00	 3.1726e+00	 5.6070e-10	-8.9312e-11	 1.8886e-11	 1.2581e+07	 2.8878e+02	 1.6100e+02
 1.0058e+02	 1.3030e+02	 2.6714e+00	 9.1732e+00	 5.1304e-10	-9.3477e-11	 3.3516e-11	 1.3749e+07	 2.8877e+02	 1.6349e+02
 3.1829e+01	 1.3030e+02	 6.5174e+00	 2.5317e+01	 4.4807e-10	-9.7651e-11	 8.1769e-11	 1.5743e+07	 2.8876e+02	 1.6636e+02
 1.0072e+01	 1.3030e+02	 1.7102e+01	 6.5893e+01	 3.6906e-10	-9.0183e-11	 2.1456e-10	 1.9114e+07	 2.8875e+02	 1.6928e+02
 3.1874e+00	 1.3030e+02	 4.5469e+01	 1.7148e+02	 3.0394e-10	-7.8818e-11	 5.7047e-10	 2.3209e+07	 2.8873e+02	 1.7278e+02
 1.0087e+00	 1.3030e+02	 1.1518e+02	 4.1258e+02	 2.3141e-10	-6.4045e-11	 1.4451e-09	 3.0482e+07	 2.8871e+02	 1.7614e+02
 1.0000e+06	 1.7360e+02	 1.0456e+00	 3.8104e-03	 2.1188e-09	-2.5341e-08	 1.3118e-11	 3.3292e+06	 2.8868e+02	 1.8274e+02
 3.1646e+05	 1.7360e+02	 1.0471e+00	 8.7276e-03	 1.5358e-09	-8.2945e-09	 1.3138e-11	 4.5931e+06	 2.8867e+02	 1.8524e+02
 1.0014e+05	 1.7360e+02	 1.0526e+00	 1.8523e-02	 1.0315e-09	-2.9267e-09	 1.3206e-11	 6.8385e+06	 2.8865e+02	 1.8785e+02
 3.1691e+04	 1.7360e+02	 1.0590e+00	 4.2535e-02	 7.4956e-10	-1.0405e-09	 1.3287e-11	 9.4109e+06	 2.8863e+02	 1.9041e+02
 1.0029e+04	 1.7360e+02	 1.0685e+00	 1.1753e-01	 6.5542e-10	-3.8191e-10	 1.3405e-11	 1.0762e+07	 2.8862e+02	 1.9297e+02
 3.1737e+03	 1.7360e+02	 1.0934e+00	 3.4806e-01	 6.1424e-10	-1.6475e-10	 1.3717e-11	 1.1484e+07	 2.8861e+02	 1.9550e+02
 1.0043e+03	 1.7360e+02	 1.1826e+00	 1.0330e+00	 5.7691e-10	-1.0199e-10	 1.4837e-11	 1.2227e+07	 2.8859e+02	 1.9800e+02
 3.1783e+02	 1.7360e+02	 1.5181e+00	 3.0638e+00	 5.4147e-10	-9.1573e-11	 1.9047e-11	 1.3027e+07	 2.8856e+02	 2.0372e+02
 1.0058e+02	 1.7360e+02	 2.6628e+00	 8.8841e+00	 4.9687e-10	-9.2994e-11	 3.3407e-11	 1.4197e+07	 2.8854e+02	 2.0624e+02
 3.1829e+01	 1.7360e+02	 6.3763e+00	 2.4363e+01	 4.3120e-10	-9.5153e-11	 7.9998e-11	 1.6359e+07	 2.8854e+02	 2.0930e+02
 1.0072e+01	 1.7360e+02	 1.6556e+01	 6.2877e+01	 3.5216e-10	-8.7125e-11	 2.0771e-10	 2.0030e+07	 2.8851e+02	 2.1247e+02
 3.1874e+00	 1.7360e+02	 4.3399e+01	 1.6232e+02	 2.8769e-10	-7.5149e-11	 5.4449e-10	 2.4519e+07	 2.8849e+02	 2.1585e+02
 1.0087e+00	 1.7360e+02	 1.1741e+02	 4.1800e+02	 2.3445e-10	-6.5294e-11	 1.4730e-09	 3.0087e+07	 2.8848e+02	 2.1920e+02
 1.0000e+06	 2.1670e+02	 1.0458e+00	 3.8420e-03	 2.1364e-09	-2.5458e-08	 1.3121e-11	 3.3018e+06	 2.8844e+02	 2.2619e+02
 3.1646e+05	 2.1670e+02	 1.0475e+00	 8.9062e-03	 1.5672e-09	-8.3650e-09	 1.3143e-11	 4.5010e+06	 2.8843e+02	 2.2866e+02
 1.0014e+05	 2.1670e+02	 1.0530e+00	 1.8876e-02	 1.0511e-09	-2.9502e-09	 1.3211e-11	 6.7108e+06	 2.8842e+02	 2.3122e+02
 3.1691e+04	 2.1670e+02	 1.0596e+00	 4.3615e-02	 7.6859e-10	-1.0502e-09	 1.3294e-11	 9.1778e+06	 2.8840e+02	 2.3378e+02
 1.0029e+04	 2.1670e+02	 1.0697e+00	 1.2043e-01	 6.7158e-10	-3.8869e-10	 1.3421e-11	 1.0504e+07	 2.8839e+02	 2.3650e+02
 3.1737e+03	 2.1670e+02	 1.0969e+00	 3.5528e-01	 6.2699e-10	-1.7098e-10	 1.3762e-11	 1.1250e+07	 2.8838e+02	 2.3906e+02
 1.0043e+03	 2.1670e+02	 1.1911e+00	 1.0488e+00	 5.8572e-10	-1.0674e-10	 1.4944e-11	 1.2043e+07	 2.8837e+02	 2.4180e+02
 3.1783e+02	 2.1670e+02	 1.5388e+00	 3.0890e+00	 5.4592e-10	-9.5217e-11	 1.9306e-11	 1.2921e+07	 2.8834e+02	 2.4728e+02
 1.0058e+02	 2.1670e+02	 2.7087e+00	 8.9651e+00	 5.0140e-10	-9.5565e-11	 3.3984e-11	 1.4069e+07	 2.8833e+02	 2.4980e+02
 3.1829e+01	 2.1670e+02	 6.5353e+00	 2.4695e+01	 4.3707e-10	-9.7967e-11	 8.1993e-11	 1.6139e+07	 2.8832e+02	 2.5274e+02
 1.0072e+01	 2.1670e+02	 1.7226e+01	 6.3676e+01	 3.5664e-10	-9.0877e-11	 2.1611e-10	 1.9779e+07	 2.8831e+02	 2.5572e+02
 3.1874e+00	 2.1670e+02	 4.5504e+01	 1.6469e+02	 2.9190e-10	-7.8880e-11	 5.7090e-10	 2.4166e+07	 2.8829e+02	 2.5922e+02
 1.0087e+00	 2.1670e+02	 1.2470e+02	 4.3087e+02	 2.4167e-10	-6.9381e-11	 1.5645e-09	 2.9188e+07	 2.8829e+02	 2.6258e+02
 1.0000e+06	 2.6010e+02	 1.0461e+00	 4.0393e-03	 2.2461e-09	-2.5622e-08	 1.3124e-11	 3.1406e+06	 2.8827e+02	 2.6967e+02
 3.1646e+05	 2.6010e+02	 1.0478e+00	 9.1337e-03	 1.6073e-09	-8.4158e-09	 1.3146e-11	 4.3888e+06	 2.8825e+02	 2.7216e+02
 1.0014e+05	 2.6010e+02	 1.0533e+00	 1.9443e-02	 1.0827e-09	-2.9709e-09	 1.3215e-11	 6.5151e+06	 2.8824e+02	 2.7491e+02
 3.1691e+04	 2.6010e+02	 1.0599e+00	 4.5386e-02	 7.9980e-10	-1.0555e-09	 1.3298e-11	 8.8196e+06	 2.8824e+02	 2.7747e+02
 1.0029e+04	 2.6010e+02	 1.0705e+00	 1.2619e-01	 7.0370e-10	-3.9291e-10	 1.3430e-11	 1.0024e+07	 2.8822e+02	 2.8016e+02
 3.1737e+03	 2.6010e+02	 1.1011e+00	 3.7173e-01	 6.5602e-10	-1.7843e-10	 1.3815e-11	 1.0753e+07	 2.8823e+02	 2.8328e+02
 1.0043e+03	 2.6010e+02	 1.2031e+00	 1.0916e+00	 6.0963e-10	-1.1341e-10	 1.5094e-11	 1.1571e+07	 2.8822e+02	 2.8578e+02
 3.1783e+02	 2.6010e+02	 1.5677e+00	 3.2170e+00	 5.6855e-10	-1.0033e-10	 1.9668e-11	 1.2407e+07	 2.8821e+02	 2.9091e+02
 1.0058e+02	 2.6010e+02	 2.8107e+00	 9.2766e+00	 5.1882e-10	-1.0127e-10	 3.5264e-11	 1.3596e+07	 2.8820e+02	 2.9349e+02
 3.1829e+01	 2.6010e+02	 6.9311e+00	 2.5731e+01	 4.5540e-10	-1.0497e-10	 8.6959e-11	 1.5490e+07	 2.8820e+02	 2.9625e+02
 1.0072e+01	 2.6010e+02	 1.7873e+01	 6.5183e+01	 3.6508e-10	-9.4505e-11	 2.2424e-10	 1.9322e+07	 2.8819e+02	 2.9928e+02
 3.1874e+00	 2.6010e+02	 4.7046e+01	 1.6645e+02	 2.9502e-10	-8.1612e-11	 5.9024e-10	 2.3910e+07	 2.8818e+02	 3.0260e+02
 1.0087e+00	 2.6010e+02	 1.1711e+02	 3.9320e+02	 2.2054e-10	-6.5128e-11	 1.4693e-09	 3.1984e+07	 2.8818e+02	 3.0595e+02
 1.0000e+06	 3.0350e+02	 1.0463e+00	 4.0973e-03	 2.2784e-09	-2.5767e-08	 1.3128e-11	 3.0961e+06	 2.8816e+02	 3.1267e+02
 3.1646e+05	 3.0350e+02	 1.0482e+00	 9.3198e-03	 1.6400e-09	-8.4793e-09	 1.3151e-11	 4.3012e+06	 2.8816e+02	 3.1522e+02
 1.0014e+05	 3.0350e+02	 1.0539e+00	 1.9748e-02	 1.0997e-09	-3.0029e-09	 1.3223e-11	 6.4146e+06	 2.8815e+02	 3.1766e+02
 3.1691e+04	 3.0350e+02	 1.0609e+00	 4.5743e-02	 8.0609e-10	-1.0725e-09	 1.3310e-11	 8.7508e+06	 2.8815e+02	 3.2063e+02
 1.0029e+04	 3.0350e+02	 1.0719e+00	 1.2652e-01	 7.0558e-10	-4.0110e-10	 1.3449e-11	 9.9973e+06	 2.8814e+02	 3.2310e+02
 3.1737e+03	 3.0350e+02	 1.1036e+00	 3.7129e-01	 6.5524e-10	-1.8285e-10	 1.3846e-11	 1.0765e+07	 2.8813e+02	 3.2578e+02
 1.0043e+03	 3.0350e+02	 1.2109e+00	 1.0841e+00	 6.0542e-10	-1.1779e-10	 1.5192e-11	 1.1651e+07	 2.8813e+02	 3.2822e+02
 3.1783e+02	 3.0350e+02	 1.5884e+00	 3.1665e+00	 5.5961e-10	-1.0399e-10	 1.9929e-11	 1.2605e+07	 2.8812e+02	 3.3341e+02
 1.0058e+02	 3.0350e+02	 2.8281e+00	 9.1298e+00	 5.1061e-10	-1.0224e-10	 3.5482e-11	 1.3815e+07	 2.8811e+02	 3.3586e+02
 3.1829e+01	 3.0350e+02	 6.9108e+00	 2.5262e+01	 4.4710e-10	-1.0461e-10	 8.6704e-11	 1.5777e+07	 2.8811e+02	 3.3874e+02
 1.0072e+01	 3.0350e+02	 1.8532e+01	 6.5715e+01	 3.6806e-10	-9.8195e-11	 2.3251e-10	 1.9165e+07	 2.8811e+02	 3.4172e+02
 3.1874e+00	 3.0350e+02	 4.7547e+01	 1.6539e+02	 2.9313e-10	-8.2500e-11	 5.9653e-10	 2.4064e+07	 2.8810e+02	 3.4505e+02
 1.0087e+00	 3.0350e+02	 1.1909e+02	 4.0238e+02	 2.2569e-10	-6.6235e-11	 1.4941e-09	 3.1255e+07	 2.8810e+02	 3.4839e+02
 1.0000e+06	 3.4590e+02	 1.0465e+00	 4.1521e-03	 2.3088e-09	-2.5835e-08	 1.3129e-11	 3.0552e+06	 2.8809e+02	 3.5519e+02
 3.1646e+05	 3.4590e+02	 1.0485e+00	 9.6286e-03	 1.6943e-09	-8.5351e-09	 1.3155e-11	 4.1633e+06	 2.8808e+02	 3.5772e+02
 1.0014e+05	 3.4590e+02	 1.0543e+00	 2.0382e-02	 1.1350e-09	-3.0220e-09	 1.3227e-11	 6.2149e+06	 2.8808e+02	 3.6016e+02
 3.1691e+04	 3.4590e+02	 1.0613e+00	 4.7609e-02	 8.3899e-10	-1.0809e-09	 1.3316e-11	 8.4077e+06	 2.8808e+02	 3.6267e+02
 1.0029e+04	 3.4590e+02	 1.0736e+00	 1.3201e-01	 7.3617e-10	-4.1041e-10	 1.3469e-11	 9.5820e+06	 2.8807e+02	 3.6522e+02
 3.1737e+03	 3.4590e+02	 1.1114e+00	 3.8414e-01	 6.7793e-10	-1.9662e-10	 1.3944e-11	 1.0405e+07	 2.8808e+02	 3.6785e+02
 1.0043e+03	 3.4590e+02	 1.2314e+00	 1.1083e+00	 6.1898e-10	-1.2925e-10	 1.5450e-11	 1.1396e+07	 2.8807e+02	 3.7053e+02
 3.1783e+02	 3.4590e+02	 1.6294e+00	 3.2390e+00	 5.7243e-10	-1.1123e-10	 2.0442e-11	 1.2323e+07	 2.8806e+02	 3.7585e+02
 1.0058e+02	 3.4590e+02	 2.9400e+00	 9.3180e+00	 5.2113e-10	-1.0850e-10	 3.6885e-11	 1.3536e+07	 2.8806e+02	 3.7830e+02
 3.1829e+01	 3.4590e+02	 7.2686e+00	 2.5816e+01	 4.5691e-10	-1.1095e-10	 9.1193e-11	 1.5438e+07	 2.8805e+02	 3.8110e+02
 1.0072e+01	 3.4590e+02	 1.9208e+01	 6.6425e+01	 3.7203e-10	-1.0198e-10	 2.4098e-10	 1.8960e+07	 2.8805e+02	 3.8424e+02
 3.1874e+00	 3.4590e+02	 4.8457e+01	 1.6808e+02	 2.9790e-10	-8.4113e-11	 6.0795e-10	 2.3679e+07	 2.8805e+02	 3.8760e+02
 1.0087e+00	 3.4590e+02	 1.2629e+02	 4.3273e+02	 2.4271e-10	-7.0277e-11	 1.5845e-09	 2.9063e+07	 2.8805e+02	 3.9102e+02
 1.0000e+06	 3.8850e+02	 1.0467e+00	 4.3338e-03	 2.4099e-09	-2.5970e-08	 1.3132e-11	 2.9271e+06	 2.8804e+02	 3.9803e+02
 3.1646e+05	 3.8850e+02	 1.0488e+00	 9.9575e-03	 1.7522e-09	-8.5909e-09	 1.3159e-11	 4.0257e+06	 2.8804e+02	 4.0047e+02
 1.0014e+05	 3.8850e+02	 1.0547e+00	 2.1042e-02	 1.1718e-09	-3.0468e-09	 1.3233e-11	 6.0199e+06	 2.8804e+02	 4.0291e+02
 3.1691e+04	 3.8850e+02	 1.0618e+00	 4.9445e-02	 8.7134e-10	-1.0897e-09	 1.3322e-11	 8.0955e+06	 2.8803e+02	 4.0578e+02
 1.0029e+04	 3.8850e+02	 1.0743e+00	 1.3768e-01	 7.6779e-10	-4.1439e-10	 1.3478e-11	 9.1873e+06	 2.8803e+02	 4.0822e+02
 3.1737e+03	 3.8850e+02	 1.1113e+00	 4.0186e-01	 7.0919e-10	-1.9635e-10	 1.3942e-11	 9.9465e+06	 2.8803e+02	 4.1097e+02
 1.0043e+03	 3.8850e+02	 1.2314e+00	 1.1662e+00	 6.5129e-10	-1.2924e-10	 1.5450e-11	 1.0831e+07	 2.8803e+02	 4.1347e+02
 3.1783e+02	 3.8850e+02	 1.6386e+00	 3.3610e+00	 5.9400e-10	-1.1287e-10	 2.0558e-11	 1.1875e+07	 2.8803e+02	 4.1653e+02
 1.0058e+02	 3.8850e+02	 2.9953e+00	 9.6082e+00	 5.3736e-10	-1.1159e-10	 3.7580e-11	 1.3127e+07	 2.8803e+02	 4.1899e+02
 3.1829e+01	 3.8850e+02	 7.5029e+00	 2.6191e+01	 4.6354e-10	-1.1509e-10	 9.4133e-11	 1.5218e+07	 2.8802e+02	 4.2210e+02
 1.0072e+01	 3.8850e+02	 1.9791e+01	 6.7152e+01	 3.7611e-10	-1.0525e-10	 2.4830e-10	 1.8755e+07	 2.8803e+02	 4.2516e+02
 3.1874e+00	 3.8850e+02	 4.9433e+01	 1.6840e+02	 2.9847e-10	-8.5843e-11	 6.2019e-10	 2.3634e+07	 2.8802e+02	 4.2860e+02
 1.0087e+00	 3.8850e+02	 1.2099e+02	 4.0804e+02	 2.2887e-10	-6.7304e-11	 1.5180e-09	 3.0821e+07	 2.8802e+02	 4.3199e+02
 1.0000e+06	 4.2950e+02	 1.0470e+00	 4.4126e-03	 2.4537e-09	-2.6111e-08	 1.3135e-11	 2.8748e+06	 2.8802e+02	 4.3874e+02
 3.1646e+05	 4.2950e+02	 1.0491e+00	 1.0113e-02	 1.7796e-09	-8.6469e-09	 1.3163e-11	 3.9637e+06	 2.8801e+02	 4.4122e+02
 1.0014e+05	 4.2950e+02	 1.0552e+00	 2.1390e-02	 1.1911e-09	-3.0746e-09	 1.3239e-11	 5.9221e+06	 2.8801e+02	 4.4391e+02
 3.1691e+04	 4.2950e+02	 1.0627e+00	 5.0051e-02	 8.8202e-10	-1.1054e-09	 1.3333e-11	 7.9975e+06	 2.8801e+02	 4.4647e+02
 1.0029e+04	 4.2950e+02	 1.0757e+00	 1.3875e-01	 7.7375e-10	-4.2219e-10	 1.3496e-11	 9.1165e+06	 2.8801e+02	 4.4922e+02
 3.1737e+03	 4.2950e+02	 1.1143e+00	 4.0394e-01	 7.1287e-10	-2.0168e-10	 1.3980e-11	 9.8952e+06	 2.8801e+02	 4.5178e+02
 1.0043e+03	 4.2950e+02	 1.2408e+00	 1.1662e+00	 6.5129e-10	-1.3447e-10	 1.5567e-11	 1.0831e+07	 2.8801e+02	 4.5449e+02
 3.1783e+02	 4.2950e+02	 1.6592e+00	 3.3438e+00	 5.9095e-10	-1.1650e-10	 2.0816e-11	 1.1937e+07	 2.8801e+02	 4.5722e+02
 1.0058e+02	 4.2950e+02	 3.0401e+00	 9.5290e+00	 5.3293e-10	-1.1410e-10	 3.8141e-11	 1.3236e+07	 2.8801e+02	 4.5999e+02
 3.1829e+01	 4.2950e+02	 7.6261e+00	 2.6134e+01	 4.6253e-10	-1.1727e-10	 9.5678e-11	 1.5251e+07	 2.8801e+02	 4.6319e+02
 1.0072e+01	 4.2950e+02	 2.0337e+01	 6.8051e+01	 3.8114e-10	-1.0831e-10	 2.5516e-10	 1.8507e+07	 2.8800e+02	 4.6622e+02
 3.1874e+00	 4.2950e+02	 5.0013e+01	 1.6871e+02	 2.9902e-10	-8.6871e-11	 6.2747e-10	 2.3590e+07	 2.8800e+02	 4.6960e+02
 1.0087e+00	 4.2950e+02	 1.3232e+02	 4.3925e+02	 2.4637e-10	-7.3655e-11	 1.6601e-09	 2.8632e+07	 2.8800e+02	 4.7302e+02
 1.0000e+06	 4.7050e+02	 1.0471e+00	 4.6610e-03	 2.5918e-09	-2.6199e-08	 1.3137e-11	 2.7216e+06	 2.8800e+02	 4.8011e+02
 3.1646e+05	 4.7050e+02	 1.0494e+00	 1.0409e-02	 1.8317e-09	-8.6909e-09	 1.3166e-11	 3.8511e+06	 2.8800e+02	 4.8260e+02
 1.0014e+05	 4.7050e+02	 1.0554e+00	 2.2277e-02	 1.2405e-09	-3.0867e-09	 1.3242e-11	 5.6863e+06	 2.8800e+02	 4.8533e+02
 3.1691e+04	 4.7050e+02	 1.0628e+00	 5.3185e-02	 9.3725e-10	-1.1068e-09	 1.3334e-11	 7.5263e+06	 2.8800e+02	 4.8797e+02
 1.0029e+04	 4.7050e+02	 1.0772e+00	 1.4869e-01	 8.2920e-10	-4.3062e-10	 1.3515e-11	 8.5069e+06	 2.8800e+02	 4.9078e+02
 3.1737e+03	 4.7050e+02	 1.1235e+00	 4.3035e-01	 7.5946e-10	-2.1795e-10	 1.4096e-11	 9.2881e+06	 2.8800e+02	 4.9335e+02
 1.0043e+03	 4.7050e+02	 1.2653e+00	 1.2318e+00	 6.8794e-10	-1.4816e-10	 1.5875e-11	 1.0254e+07	 2.8800e+02	 4.9606e+02
 3.1783e+02	 4.7050e+02	 1.7196e+00	 3.5394e+00	 6.2553e-10	-1.2717e-10	 2.1574e-11	 1.1277e+07	 2.8800e+02	 4.9885e+02
