, 13.1.2025, 10:56
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 3.9062e+03	 4.2775e+03	 2.6328e+00	 5.3319e-01	 1.1582e-09	-3.5466e-09	 2.0587e-11	 9.7722e+06	 3.6315e+02	 4.3069e+03
 1.9531e+03	 4.2775e+03	 2.9048e+00	 6.3545e-01	 6.9013e-10	-2.0687e-09	 2.2714e-11	 1.6399e+07	 3.6315e+02	 4.3096e+03
 9.7656e+02	 4.2775e+03	 3.2427e+00	 6.9962e-01	 3.7991e-10	-1.2178e-09	 2.5356e-11	 2.9790e+07	 3.6315e+02	 4.3120e+03
 4.8828e+02	 4.2775e+03	 3.6009e+00	 6.8498e-01	 1.8598e-10	-7.0618e-10	 2.8158e-11	 6.0854e+07	 3.6315e+02	 4.3144e+03
 2.4414e+02	 4.2775e+03	 3.8977e+00	 6.0870e-01	 8.2636e-11	-3.9339e-10	 3.0479e-11	 1.3696e+08	 3.6315e+02	 4.3172e+03
 1.2207e+02	 4.2775e+03	 4.0976e+00	 5.6253e-01	 3.8184e-11	-2.1026e-10	 3.2042e-11	 2.9640e+08	 3.6315e+02	 4.3196e+03
 6.1035e+01	 4.2775e+03	 4.2463e+00	 6.3703e-01	 2.1620e-11	-1.1018e-10	 3.3204e-11	 5.2347e+08	 3.6315e+02	 4.3223e+03
 3.0518e+01	 4.2775e+03	 4.4273e+00	 8.9392e-01	 1.5170e-11	-5.8161e-11	 3.4620e-11	 7.4608e+08	 3.6315e+02	 4.3282e+03
 1.5259e+01	 4.2775e+03	 4.6825e+00	 1.4141e+00	 1.1999e-11	-3.1245e-11	 3.6615e-11	 9.4325e+08	 3.6315e+02	 4.3309e+03
 7.6294e+00	 4.2775e+03	 5.0985e+00	 2.3275e+00	 9.8744e-12	-1.7388e-11	 3.9868e-11	 1.1462e+09	 3.6315e+02	 4.3334e+03
 1.9073e+00	 4.2775e+03	 6.7060e+00	 6.6023e+00	 7.0025e-12	-6.0518e-12	 5.2438e-11	 1.6162e+09	 3.6314e+02	 4.3368e+03
 4.7684e-01	 4.2775e+03	 1.0174e+01	 2.0463e+01	 5.4257e-12	-2.4325e-12	 7.9557e-11	 2.0859e+09	 3.6315e+02	 4.3466e+03
 1.0000e-01	 4.2775e+03	 1.9934e+01	 7.8106e+01	 4.3432e-12	-1.0529e-12	 1.5588e-10	 2.6058e+09	 3.6315e+02	 4.3873e+03
 1.0000e+06	 4.3846e+03	 1.8173e+00	 8.0754e-02	 4.4904e-08	-4.5445e-07	 1.4210e-11	 2.5204e+05	 3.6315e+02	 4.3929e+03
 5.0000e+05	 4.3846e+03	 1.8521e+00	 1.0466e-01	 2.9098e-08	-2.3691e-07	 1.4483e-11	 3.8895e+05	 3.6316e+02	 4.3955e+03
 2.5000e+05	 4.3846e+03	 1.8954e+00	 1.3702e-01	 1.9048e-08	-1.2448e-07	 1.4822e-11	 5.9417e+05	 3.6315e+02	 4.3982e+03
 1.2500e+05	 4.3846e+03	 1.9587e+00	 1.7536e-01	 1.2189e-08	-6.6638e-08	 1.5316e-11	 9.2852e+05	 3.6315e+02	 4.4008e+03
 6.2500e+04	 4.3846e+03	 2.0394e+00	 2.2123e-01	 7.6885e-09	-3.6124e-08	 1.5948e-11	 1.4720e+06	 3.6316e+02	 4.4032e+03
 3.1250e+04	 4.3846e+03	 2.1395e+00	 2.7660e-01	 4.8064e-09	-1.9801e-08	 1.6730e-11	 2.3547e+06	 3.6316e+02	 4.4058e+03
 1.5625e+04	 4.3846e+03	 2.2653e+00	 3.4606e-01	 3.0068e-09	-1.0994e-08	 1.7714e-11	 3.7641e+06	 3.6315e+02	 4.4085e+03
 7.8125e+03	 4.3846e+03	 2.4254e+00	 4.3187e-01	 1.8762e-09	-6.1923e-09	 1.8966e-11	 6.0323e+06	 3.6315e+02	 4.4110e+03
 3.9062e+03	 4.3846e+03	 2.6333e+00	 5.3343e-01	 1.1587e-09	-3.5476e-09	 2.0591e-11	 9.7677e+06	 3.6315e+02	 4.4136e+03
 1.9531e+03	 4.3846e+03	 2.9055e+00	 6.3551e-01	 6.9020e-10	-2.0694e-09	 2.2720e-11	 1.6398e+07	 3.6316e+02	 4.4162e+03
 9.7656e+02	 4.3846e+03	 3.2434e+00	 6.9927e-01	 3.7973e-10	-1.2182e-09	 2.5362e-11	 2.9805e+07	 3.6315e+02	 4.4188e+03
 4.8828e+02	 4.3846e+03	 3.6011e+00	 6.8410e-01	 1.8574e-10	-7.0625e-10	 2.8160e-11	 6.0932e+07	 3.6315e+02	 4.4213e+03
 2.4414e+02	 4.3846e+03	 3.8975e+00	 6.0792e-01	 8.2530e-11	-3.9335e-10	 3.0477e-11	 1.3714e+08	 3.6316e+02	 4.4240e+03
 1.2207e+02	 4.3846e+03	 4.0970e+00	 5.6150e-01	 3.8114e-11	-2.1022e-10	 3.2037e-11	 2.9694e+08	 3.6314e+02	 4.4267e+03
 6.1035e+01	 4.3846e+03	 4.2455e+00	 6.3450e-01	 2.1535e-11	-1.1015e-10	 3.3199e-11	 5.2556e+08	 3.6314e+02	 4.4292e+03
 3.0518e+01	 4.3846e+03	 4.4267e+00	 8.8762e-01	 1.5063e-11	-5.8150e-11	 3.4615e-11	 7.5138e+08	 3.6315e+02	 4.4351e+03
 1.5259e+01	 4.3846e+03	 4.6804e+00	 1.3995e+00	 1.1874e-11	-3.1227e-11	 3.6599e-11	 9.5311e+08	 3.6314e+02	 4.4379e+03
 7.6294e+00	 4.3846e+03	 5.0958e+00	 2.3007e+00	 9.7605e-12	-1.7376e-11	 3.9847e-11	 1.1595e+09	 3.6315e+02	 4.4404e+03
 1.9073e+00	 4.3846e+03	 6.6984e+00	 6.5137e+00	 6.9085e-12	-6.0437e-12	 5.2379e-11	 1.6382e+09	 3.6315e+02	 4.4437e+03
 4.7684e-01	 4.3846e+03	 1.0204e+01	 2.0142e+01	 5.3406e-12	-2.4404e-12	 7.9789e-11	 2.1192e+09	 3.6315e+02	 4.4536e+03
 1.0000e-01	 4.3846e+03	 1.9970e+01	 7.7220e+01	 4.2939e-12	-1.0549e-12	 1.5616e-10	 2.6358e+09	 3.6315e+02	 4.4943e+03
 1.0000e+06	 4.4916e+03	 1.8175e+00	 8.0819e-02	 4.4940e-08	-4.5456e-07	 1.4212e-11	 2.5184e+05	 3.6315e+02	 4.5001e+03
 5.0000e+05	 4.4916e+03	 1.8523e+00	 1.0472e-01	 2.9114e-08	-2.3695e-07	 1.4484e-11	 3.8874e+05	 3.6315e+02	 4.5027e+03
 2.5000e+05	 4.4916e+03	 1.8956e+00	 1.3711e-01	 1.9061e-08	-1.2450e-07	 1.4823e-11	 5.9377e+05	 3.6315e+02	 4.5053e+03
 1.2500e+05	 4.4916e+03	 1.9590e+00	 1.7547e-01	 1.2197e-08	-6.6660e-08	 1.5319e-11	 9.2793e+05	 3.6316e+02	 4.5079e+03
 6.2500e+04	 4.4916e+03	 2.0398e+00	 2.2144e-01	 7.6958e-09	-3.6136e-08	 1.5950e-11	 1.4706e+06	 3.6316e+02	 4.5103e+03
 3.1250e+04	 4.4916e+03	 2.1400e+00	 2.7688e-01	 4.8114e-09	-1.9810e-08	 1.6734e-11	 2.3523e+06	 3.6315e+02	 4.5129e+03
 1.5625e+04	 4.4916e+03	 2.2659e+00	 3.4642e-01	 3.0099e-09	-1.0999e-08	 1.7719e-11	 3.7602e+06	 3.6316e+02	 4.5153e+03
 7.8125e+03	 4.4916e+03	 2.4262e+00	 4.3231e-01	 1.8780e-09	-6.1959e-09	 1.8972e-11	 6.0263e+06	 3.6316e+02	 4.5178e+03
 3.9062e+03	 4.4916e+03	 2.6343e+00	 5.3385e-01	 1.1596e-09	-3.5498e-09	 2.0599e-11	 9.7600e+06	 3.6315e+02	 4.5204e+03
 1.9531e+03	 4.4916e+03	 2.9067e+00	 6.3598e-01	 6.9071e-10	-2.0707e-09	 2.2729e-11	 1.6386e+07	 3.6316e+02	 4.5228e+03
 9.7656e+02	 4.4916e+03	 3.2451e+00	 6.9982e-01	 3.8002e-10	-1.2191e-09	 2.5375e-11	 2.9782e+07	 3.6316e+02	 4.5256e+03
 4.8828e+02	 4.4916e+03	 3.6030e+00	 6.8456e-01	 1.8587e-10	-7.0675e-10	 2.8174e-11	 6.0891e+07	 3.6315e+02	 4.5281e+03
 2.4414e+02	 4.4916e+03	 3.8992e+00	 6.0818e-01	 8.2565e-11	-3.9359e-10	 3.0491e-11	 1.3708e+08	 3.6316e+02	 4.5310e+03
 1.2207e+02	 4.4916e+03	 4.0992e+00	 5.6280e-01	 3.8202e-11	-2.1037e-10	 3.2054e-11	 2.9626e+08	 3.6315e+02	 4.5335e+03
 6.1035e+01	 4.4916e+03	 4.2483e+00	 6.3756e-01	 2.1638e-11	-1.1024e-10	 3.3220e-11	 5.2304e+08	 3.6316e+02	 4.5363e+03
 3.0518e+01	 4.4916e+03	 4.4307e+00	 8.9554e-01	 1.5197e-11	-5.8218e-11	 3.4646e-11	 7.4473e+08	 3.6315e+02	 4.5422e+03
 1.5259e+01	 4.4916e+03	 4.6881e+00	 1.4124e+00	 1.1984e-11	-3.1293e-11	 3.6659e-11	 9.4442e+08	 3.6316e+02	 4.5451e+03
 7.6294e+00	 4.4916e+03	 5.1068e+00	 2.3155e+00	 9.8234e-12	-1.7423e-11	 3.9933e-11	 1.1521e+09	 3.6316e+02	 4.5475e+03
 1.9073e+00	 4.4916e+03	 6.7273e+00	 6.5419e+00	 6.9384e-12	-6.0744e-12	 5.2605e-11	 1.6312e+09	 3.6316e+02	 4.5508e+03
 4.7684e-01	 4.4916e+03	 1.0163e+01	 2.0138e+01	 5.3397e-12	-2.4296e-12	 7.9471e-11	 2.1195e+09	 3.6315e+02	 4.5609e+03
 1.0000e-01	 4.4916e+03	 1.9751e+01	 7.6894e+01	 4.2758e-12	-1.0427e-12	 1.5445e-10	 2.6469e+09	 3.6315e+02	 4.6015e+03
 1.0000e+06	 4.5988e+03	 1.8178e+00	 8.0782e-02	 4.4920e-08	-4.5474e-07	 1.4214e-11	 2.5195e+05	 3.6315e+02	 4.6069e+03
 5.0000e+05	 4.5988e+03	 1.8524e+00	 1.0465e-01	 2.9097e-08	-2.3699e-07	 1.4485e-11	 3.8897e+05	 3.6315e+02	 4.6095e+03
 2.5000e+05	 4.5988e+03	 1.8958e+00	 1.3716e-01	 1.9068e-08	-1.2453e-07	 1.4824e-11	 5.9355e+05	 3.6315e+02	 4.6121e+03
 1.2500e+05	 4.5988e+03	 1.9593e+00	 1.7558e-01	 1.2204e-08	-6.6682e-08	 1.5321e-11	 9.2737e+05	 3.6316e+02	 4.6148e+03
 6.2500e+04	 4.5988e+03	 2.0401e+00	 2.2156e-01	 7.7000e-09	-3.6147e-08	 1.5953e-11	 1.4698e+06	 3.6315e+02	 4.6172e+03
 3.1250e+04	 4.5988e+03	 2.1404e+00	 2.7708e-01	 4.8148e-09	-1.9816e-08	 1.6737e-11	 2.3506e+06	 3.6315e+02	 4.6198e+03
 1.5625e+04	 4.5988e+03	 2.2664e+00	 3.4672e-01	 3.0125e-09	-1.1003e-08	 1.7722e-11	 3.7569e+06	 3.6315e+02	 4.6226e+03
 7.8125e+03	 4.5988e+03	 2.4268e+00	 4.3276e-01	 1.8800e-09	-6.1985e-09	 1.8977e-11	 6.0200e+06	 3.6315e+02	 4.6250e+03
 3.9062e+03	 4.5988e+03	 2.6352e+00	 5.3464e-01	 1.1613e-09	-3.5518e-09	 2.0606e-11	 9.7457e+06	 3.6315e+02	 4.6276e+03
 1.9531e+03	 4.5988e+03	 2.9082e+00	 6.3688e-01	 6.9169e-10	-2.0724e-09	 2.2741e-11	 1.6362e+07	 3.6315e+02	 4.6301e+03
 9.7656e+02	 4.5988e+03	 3.2470e+00	 7.0066e-01	 3.8048e-10	-1.2202e-09	 2.5391e-11	 2.9746e+07	 3.6315e+02	 4.6326e+03
 4.8828e+02	 4.5988e+03	 3.6054e+00	 6.8514e-01	 1.8603e-10	-7.0741e-10	 2.8193e-11	 6.0840e+07	 3.6315e+02	 4.6351e+03
 2.4414e+02	 4.5988e+03	 3.9016e+00	 6.0868e-01	 8.2633e-11	-3.9392e-10	 3.0509e-11	 1.3696e+08	 3.6315e+02	 4.6379e+03
 1.2207e+02	 4.5988e+03	 4.1018e+00	 5.6243e-01	 3.8177e-11	-2.1055e-10	 3.2075e-11	 2.9645e+08	 3.6315e+02	 4.6406e+03
 6.1035e+01	 4.5988e+03	 4.2511e+00	 6.3519e-01	 2.1558e-11	-1.1034e-10	 3.3242e-11	 5.2499e+08	 3.6315e+02	 4.6432e+03
 3.0518e+01	 4.5988e+03	 4.4330e+00	 8.9025e-01	 1.5107e-11	-5.8258e-11	 3.4665e-11	 7.4916e+08	 3.6315e+02	 4.6491e+03
 1.5259e+01	 4.5988e+03	 4.6897e+00	 1.4004e+00	 1.1883e-11	-3.1307e-11	 3.6672e-11	 9.5246e+08	 3.6315e+02	 4.6520e+03
 7.6294e+00	 4.5988e+03	 5.1103e+00	 2.2902e+00	 9.7161e-12	-1.7437e-11	 3.9960e-11	 1.1648e+09	 3.6315e+02	 4.6545e+03
 1.9073e+00	 4.5988e+03	 6.7208e+00	 6.4583e+00	 6.8497e-12	-6.0675e-12	 5.2554e-11	 1.6523e+09	 3.6315e+02	 4.6578e+03
 4.7684e-01	 4.5988e+03	 1.0226e+01	 1.9801e+01	 5.2503e-12	-2.4463e-12	 7.9963e-11	 2.1556e+09	 3.6315e+02	 4.6677e+03
 1.0000e-01	 4.5988e+03	 1.9833e+01	 7.6141e+01	 4.2339e-12	-1.0472e-12	 1.5508e-10	 2.6731e+09	 3.6315e+02	 4.7083e+03
 1.0000e+06	 4.7055e+03	 1.8182e+00	 8.0780e-02	 4.4919e-08	-4.5499e-07	 1.4218e-11	 2.5196e+05	 3.6315e+02	 4.7139e+03
 5.0000e+05	 4.7055e+03	 1.8528e+00	 1.0464e-01	 2.9094e-08	-2.3709e-07	 1.4488e-11	 3.8900e+05	 3.6315e+02	 4.7164e+03
 2.5000e+05	 4.7055e+03	 1.8959e+00	 1.3724e-01	 1.9078e-08	-1.2455e-07	 1.4825e-11	 5.9322e+05	 3.6315e+02	 4.7191e+03
 1.2500e+05	 4.7055e+03	 1.9596e+00	 1.7576e-01	 1.2217e-08	-6.6699e-08	 1.5323e-11	 9.2640e+05	 3.6315e+02	 4.7217e+03
 6.2500e+04	 4.7055e+03	 2.0404e+00	 2.2178e-01	 7.7078e-09	-3.6160e-08	 1.5956e-11	 1.4683e+06	 3.6316e+02	 4.7242e+03
 3.1250e+04	 4.7055e+03	 2.1408e+00	 2.7739e-01	 4.8201e-09	-1.9824e-08	 1.6740e-11	 2.3480e+06	 3.6315e+02	 4.7268e+03
 1.5625e+04	 4.7055e+03	 2.2669e+00	 3.4698e-01	 3.0147e-09	-1.1008e-08	 1.7727e-11	 3.7542e+06	 3.6315e+02	 4.7293e+03
 7.8125e+03	 4.7055e+03	 2.4274e+00	 4.3316e-01	 1.8818e-09	-6.2010e-09	 1.8981e-11	 6.0144e+06	 3.6315e+02	 4.7321e+03
 3.9062e+03	 4.7055e+03	 2.6359e+00	 5.3521e-01	 1.1625e-09	-3.5533e-09	 2.0612e-11	 9.7353e+06	 3.6316e+02	 4.7346e+03
 1.9531e+03	 4.7055e+03	 2.9093e+00	 6.3767e-01	 6.9255e-10	-2.0736e-09	 2.2749e-11	 1.6342e+07	 3.6315e+02	 4.7373e+03
 9.7656e+02	 4.7055e+03	 3.2485e+00	 7.0151e-01	 3.8094e-10	-1.2210e-09	 2.5402e-11	 2.9710e+07	 3.6315e+02	 4.7398e+03
 4.8828e+02	 4.7055e+03	 3.6074e+00	 6.8594e-01	 1.8624e-10	-7.0794e-10	 2.8208e-11	 6.0768e+07	 3.6316e+02	 4.7422e+03
 2.4414e+02	 4.7055e+03	 3.9040e+00	 6.0929e-01	 8.2715e-11	-3.9424e-10	 3.0528e-11	 1.3683e+08	 3.6315e+02	 4.7450e+03
 1.2207e+02	 4.7055e+03	 4.1039e+00	 5.6316e-01	 3.8226e-11	-2.1069e-10	 3.2091e-11	 2.9607e+08	 3.6315e+02	 4.7474e+03
 6.1035e+01	 4.7055e+03	 4.2542e+00	 6.3690e-01	 2.1616e-11	-1.1045e-10	 3.3266e-11	 5.2358e+08	 3.6315e+02	 4.7501e+03
 3.0518e+01	 4.7055e+03	 4.4377e+00	 8.9185e-01	 1.5134e-11	-5.8337e-11	 3.4701e-11	 7.4781e+08	 3.6315e+02	 4.7563e+03
 1.5259e+01	 4.7055e+03	 4.6952e+00	 1.3994e+00	 1.1873e-11	-3.1353e-11	 3.6715e-11	 9.5320e+08	 3.6315e+02	 4.7591e+03
 7.6294e+00	 4.7055e+03	 5.1183e+00	 2.2922e+00	 9.7243e-12	-1.7471e-11	 4.0023e-11	 1.1639e+09	 3.6315e+02	 4.7618e+03
 1.9073e+00	 4.7055e+03	 6.7437e+00	 6.4400e+00	 6.8303e-12	-6.0918e-12	 5.2733e-11	 1.6570e+09	 3.6315e+02	 4.7651e+03
 4.7684e-01	 4.7055e+03	 1.0247e+01	 1.9702e+01	 5.2241e-12	-2.4517e-12	 8.0124e-11	 2.1664e+09	 3.6315e+02	 4.7751e+03
 1.0000e-01	 4.7055e+03	 1.9777e+01	 7.5862e+01	 4.2184e-12	-1.0441e-12	 1.5465e-10	 2.6829e+09	 3.6315e+02	 4.8157e+03
 1.0000e+06	 4.8130e+03	 1.8184e+00	 8.0874e-02	 4.4971e-08	-4.5507e-07	 1.4219e-11	 2.5167e+05	 3.6315e+02	 4.8212e+03
 5.0000e+05	 4.8130e+03	 1.8529e+00	 1.0466e-01	 2.9100e-08	-2.3712e-07	 1.4489e-11	 3.8893e+05	 3.6315e+02	 4.8238e+03
 2.5000e+05	 4.8130e+03	 1.8962e+00	 1.3727e-01	 1.9083e-08	-1.2458e-07	 1.4827e-11	 5.9307e+05	 3.6314e+02	 4.8263e+03
 1.2500e+05	 4.8130e+03	 1.9598e+00	 1.7582e-01	 1.2221e-08	-6.6714e-08	 1.5325e-11	 9.2608e+05	 3.6315e+02	 4.8292e+03
 6.2500e+04	 4.8130e+03	 2.0407e+00	 2.2183e-01	 7.7094e-09	-3.6168e-08	 1.5957e-11	 1.4680e+06	 3.6314e+02	 4.8316e+03
 3.1250e+04	 4.8130e+03	 2.1410e+00	 2.7746e-01	 4.8214e-09	-1.9827e-08	 1.6742e-11	 2.3474e+06	 3.6315e+02	 4.8344e+03
 1.5625e+04	 4.8130e+03	 2.2673e+00	 3.4715e-01	 3.0162e-09	-1.1011e-08	 1.7729e-11	 3.7523e+06	 3.6314e+02	 4.8369e+03
 7.8125e+03	 4.8130e+03	 2.4278e+00	 4.3343e-01	 1.8829e-09	-6.2025e-09	 1.8984e-11	 6.0107e+06	 3.6315e+02	 4.8396e+03
 3.9062e+03	 4.8130e+03	 2.6364e+00	 5.3565e-01	 1.1635e-09	-3.5545e-09	 2.0616e-11	 9.7274e+06	 3.6315e+02	 4.8422e+03
 1.9531e+03	 4.8130e+03	 2.9100e+00	 6.3824e-01	 6.9317e-10	-2.0744e-09	 2.2755e-11	 1.6328e+07	 3.6315e+02	 4.8448e+03
 9.7656e+02	 4.8130e+03	 3.2499e+00	 7.0219e-01	 3.8131e-10	-1.2217e-09	 2.5413e-11	 2.9681e+07	 3.6315e+02	 4.8473e+03
 4.8828e+02	 4.8130e+03	 3.6089e+00	 6.8633e-01	 1.8635e-10	-7.0836e-10	 2.8220e-11	 6.0734e+07	 3.6315e+02	 4.8498e+03
 2.4414e+02	 4.8130e+03	 3.9055e+00	 6.0960e-01	 8.2757e-11	-3.9444e-10	 3.0540e-11	 1.3676e+08	 3.6315e+02	 4.8525e+03
 1.2207e+02	 4.8130e+03	 4.1058e+00	 5.6365e-01	 3.8259e-11	-2.1082e-10	 3.2106e-11	 2.9581e+08	 3.6315e+02	 4.8549e+03
 6.1035e+01	 4.8130e+03	 4.2569e+00	 6.3782e-01	 2.1647e-11	-1.1054e-10	 3.3288e-11	 5.2283e+08	 3.6315e+02	 4.8576e+03
 3.0518e+01	 4.8130e+03	 4.4398e+00	 8.9103e-01	 1.5121e-11	-5.8373e-11	 3.4718e-11	 7.4850e+08	 3.6315e+02	 4.8636e+03
 1.5259e+01	 4.8130e+03	 4.6980e+00	 1.3967e+00	 1.1850e-11	-3.1377e-11	 3.6737e-11	 9.5505e+08	 3.6315e+02	 4.8666e+03
 7.6294e+00	 4.8130e+03	 5.1236e+00	 2.2819e+00	 9.6807e-12	-1.7494e-11	 4.0064e-11	 1.1691e+09	 3.6315e+02	 4.8690e+03
 1.9073e+00	 4.8130e+03	 6.7424e+00	 6.4017e+00	 6.7896e-12	-6.0904e-12	 5.2723e-11	 1.6669e+09	 3.6315e+02	 4.8723e+03
 4.7684e-01	 4.8130e+03	 1.0250e+01	 1.9557e+01	 5.1856e-12	-2.4528e-12	 8.0155e-11	 2.1825e+09	 3.6315e+02	 4.8821e+03
 1.0000e-01	 4.8130e+03	 1.9750e+01	 7.5350e+01	 4.1899e-12	-1.0426e-12	 1.5444e-10	 2.7012e+09	 3.6315e+02	 4.9227e+03
 1.0000e+06	 4.9200e+03	 1.8185e+00	 8.0749e-02	 4.4902e-08	-4.5513e-07	 1.4220e-11	 2.5206e+05	 3.6315e+02	 4.9281e+03
 5.0000e+05	 4.9200e+03	 1.8530e+00	 1.0477e-01	 2.9128e-08	-2.3716e-07	 1.4490e-11	 3.8855e+05	 3.6315e+02	 4.9307e+03
 2.5000e+05	 4.9200e+03	 1.8963e+00	 1.3735e-01	 1.9094e-08	-1.2460e-07	 1.4828e-11	 5.9272e+05	 3.6315e+02	 4.9332e+03
 1.2500e+05	 4.9200e+03	 1.9600e+00	 1.7592e-01	 1.2228e-08	-6.6729e-08	 1.5327e-11	 9.2555e+05	 3.6315e+02	 4.9358e+03
 6.2500e+04	 4.9200e+03	 2.0410e+00	 2.2201e-01	 7.7157e-09	-3.6179e-08	 1.5960e-11	 1.4668e+06	 3.6315e+02	 4.9385e+03
 3.1250e+04	 4.9200e+03	 2.1415e+00	 2.7774e-01	 4.8263e-09	-1.9836e-08	 1.6746e-11	 2.3450e+06	 3.6315e+02	 4.9411e+03
 1.5625e+04	 4.9200e+03	 2.2678e+00	 3.4753e-01	 3.0195e-09	-1.1015e-08	 1.7733e-11	 3.7482e+06	 3.6315e+02	 4.9438e+03
 7.8125e+03	 4.9200e+03	 2.4286e+00	 4.3379e-01	 1.8845e-09	-6.2061e-09	 1.8991e-11	 6.0057e+06	 3.6315e+02	 4.9462e+03
 3.9062e+03	 4.9200e+03	 2.6374e+00	 5.3588e-01	 1.1640e-09	-3.5566e-09	 2.0623e-11	 9.7232e+06	 3.6315e+02	 4.9491e+03
 1.9531e+03	 4.9200e+03	 2.9110e+00	 6.3811e-01	 6.9302e-10	-2.0754e-09	 2.2763e-11	 1.6331e+07	 3.6315e+02	 4.9516e+03
 9.7656e+02	 4.9200e+03	 3.2505e+00	 7.0199e-01	 3.8120e-10	-1.2221e-09	 2.5418e-11	 2.9690e+07	 3.6315e+02	 4.9540e+03
 4.8828e+02	 4.9200e+03	 3.6095e+00	 6.8631e-01	 1.8634e-10	-7.0853e-10	 2.8225e-11	 6.0736e+07	 3.6315e+02	 4.9566e+03
 2.4414e+02	 4.9200e+03	 3.9058e+00	 6.0978e-01	 8.2782e-11	-3.9448e-10	 3.0542e-11	 1.3672e+08	 3.6315e+02	 4.9593e+03
 1.2207e+02	 4.9200e+03	 4.1057e+00	 5.6426e-01	 3.8301e-11	-2.1081e-10	 3.2105e-11	 2.9549e+08	 3.6316e+02	 4.9618e+03
 6.1035e+01	 4.9200e+03	 4.2572e+00	 6.3902e-01	 2.1688e-11	-1.1055e-10	 3.3290e-11	 5.2184e+08	 3.6315e+02	 4.9644e+03
 3.0518e+01	 4.9200e+03	 4.4433e+00	 8.9298e-01	 1.5154e-11	-5.8431e-11	 3.4745e-11	 7.4687e+08	 3.6315e+02	 4.9703e+03
 1.5259e+01	 4.9200e+03	 4.7037e+00	 1.4008e+00	 1.1885e-11	-3.1425e-11	 3.6781e-11	 9.5223e+08	 3.6314e+02	 4.9731e+03
 7.6294e+00	 4.9200e+03	 5.1303e+00	 2.2839e+00	 9.6893e-12	-1.7522e-11	 4.0117e-11	 1.1681e+09	 3.6315e+02	 4.9758e+03
 1.9073e+00	 4.9200e+03	 6.7638e+00	 6.3688e+00	 6.7548e-12	-6.1131e-12	 5.2890e-11	 1.6755e+09	 3.6315e+02	 4.9791e+03
 4.7684e-01	 4.9200e+03	 1.0268e+01	 1.9520e+01	 5.1756e-12	-2.4574e-12	 8.0292e-11	 2.1867e+09	 3.6316e+02	 4.9886e+03
 1.0000e-01	 4.9200e+03	 1.9737e+01	 7.4682e+01	 4.1528e-12	-1.0419e-12	 1.5434e-10	 2.7253e+09	 3.6315e+02	 5.0293e+03
 1.0000e+06	 5.0265e+03	 1.8185e+00	 8.0817e-02	 4.4939e-08	-4.5516e-07	 1.4220e-11	 2.5184e+05	 3.6315e+02	 5.0347e+03
 5.0000e+05	 5.0265e+03	 1.8534e+00	 1.0472e-01	 2.9116e-08	-2.3726e-07	 1.4493e-11	 3.8871e+05	 3.6315e+02	 5.0373e+03
 2.5000e+05	 5.0265e+03	 1.8965e+00	 1.3734e-01	 1.9092e-08	-1.2463e-07	 1.4830e-11	 5.9281e+05	 3.6315e+02	 5.0399e+03
 1.2500e+05	 5.0265e+03	 1.9602e+00	 1.7600e-01	 1.2233e-08	-6.6740e-08	 1.5328e-11	 9.2516e+05	 3.6314e+02	 5.0426e+03
 6.2500e+04	 5.0265e+03	 2.0411e+00	 2.2210e-01	 7.7189e-09	-3.6183e-08	 1.5961e-11	 1.4662e+06	 3.6315e+02	 5.0451e+03
 3.1250e+04	 5.0265e+03	 2.1416e+00	 2.7779e-01	 4.8271e-09	-1.9838e-08	 1.6747e-11	 2.3446e+06	 3.6314e+02	 5.0477e+03
 1.5625e+04	 5.0265e+03	 2.2679e+00	 3.4762e-01	 3.0203e-09	-1.1016e-08	 1.7734e-11	 3.7473e+06	 3.6315e+02	 5.0503e+03
 7.8125e+03	 5.0265e+03	 2.4288e+00	 4.3398e-01	 1.8853e-09	-6.2069e-09	 1.8992e-11	 6.0031e+06	 3.6314e+02	 5.0528e+03
 3.9062e+03	 5.0265e+03	 2.6377e+00	 5.3614e-01	 1.1646e-09	-3.5574e-09	 2.0626e-11	 9.7185e+06	 3.6315e+02	 5.0555e+03
 1.9531e+03	 5.0265e+03	 2.9115e+00	 6.3857e-01	 6.9352e-10	-2.0760e-09	 2.2767e-11	 1.6319e+07	 3.6315e+02	 5.0580e+03
 9.7656e+02	 5.0265e+03	 3.2514e+00	 7.0221e-01	 3.8132e-10	-1.2226e-09	 2.5425e-11	 2.9680e+07	 3.6315e+02	 5.0604e+03
 4.8828e+02	 5.0265e+03	 3.6105e+00	 6.8630e-01	 1.8634e-10	-7.0878e-10	 2.8232e-11	 6.0737e+07	 3.6316e+02	 5.0632e+03
 2.4414e+02	 5.0265e+03	 3.9069e+00	 6.1001e-01	 8.2813e-11	-3.9463e-10	 3.0550e-11	 1.3667e+08	 3.6316e+02	 5.0659e+03
 1.2207e+02	 5.0265e+03	 4.1070e+00	 5.6499e-01	 3.8351e-11	-2.1090e-10	 3.2115e-11	 2.9511e+08	 3.6316e+02	 5.0685e+03
