, 10.1.2025, 14:1
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 3.9062e+03	 8.1300e+03	 2.0999e+00	 2.3706e-01	 5.1492e-10	-2.3891e-09	 1.6421e-11	 2.1980e+07	 3.4315e+02	 8.1593e+03
 1.9531e+03	 8.1300e+03	 2.2049e+00	 3.0063e-01	 3.2651e-10	-1.3086e-09	 1.7242e-11	 3.4663e+07	 3.4315e+02	 8.1619e+03
 9.7656e+02	 8.1300e+03	 2.3408e+00	 3.8389e-01	 2.0846e-10	-7.2811e-10	 1.8304e-11	 5.4291e+07	 3.4315e+02	 8.1648e+03
 4.8828e+02	 8.1300e+03	 2.5215e+00	 4.8847e-01	 1.3263e-10	-4.1311e-10	 1.9717e-11	 8.5336e+07	 3.4314e+02	 8.1672e+03
 2.4414e+02	 8.1300e+03	 2.7656e+00	 6.0631e-01	 8.2311e-11	-2.3969e-10	 2.1626e-11	 1.3750e+08	 3.4314e+02	 8.1700e+03
 1.2207e+02	 8.1300e+03	 3.0878e+00	 7.0684e-01	 4.7980e-11	-1.4172e-10	 2.4145e-11	 2.3589e+08	 3.4314e+02	 8.1725e+03
 6.1035e+01	 8.1300e+03	 3.4660e+00	 7.3823e-01	 2.5055e-11	-8.3695e-11	 2.7103e-11	 4.5172e+08	 3.4314e+02	 8.1751e+03
 3.0518e+01	 8.1300e+03	 3.8188e+00	 6.7963e-01	 1.1533e-11	-4.7834e-11	 2.9861e-11	 9.8133e+08	 3.4314e+02	 8.1781e+03
 1.5259e+01	 8.1300e+03	 4.0668e+00	 6.0381e-01	 5.1232e-12	-2.6021e-11	 3.1801e-11	 2.2091e+09	 3.4313e+02	 8.1809e+03
 7.6294e+00	 8.1300e+03	 4.2271e+00	 6.3272e-01	 2.6843e-12	-1.3691e-11	 3.3054e-11	 4.2163e+09	 3.4313e+02	 8.1834e+03
 1.9073e+00	 8.1300e+03	 4.6115e+00	 1.3565e+00	 1.4387e-12	-3.8304e-12	 3.6060e-11	 7.8665e+09	 3.4313e+02	 8.1867e+03
 4.7684e-01	 8.1300e+03	 5.5727e+00	 3.9010e+00	 1.0344e-12	-1.2125e-12	 4.3576e-11	 1.0942e+10	 3.4313e+02	 8.1966e+03
 1.0000e-01	 8.1300e+03	 8.3843e+00	 1.3891e+01	 7.7241e-13	-4.1061e-13	 6.5562e-11	 1.4652e+10	 3.4317e+02	 8.2473e+03
 1.0000e+06	 8.2446e+03	 1.7407e+00	 4.6451e-02	 2.5829e-08	-4.1188e-07	 1.3612e-11	 4.3817e+05	 3.4317e+02	 8.2532e+03
 5.0000e+05	 8.2446e+03	 1.7609e+00	 5.5991e-02	 1.5567e-08	-2.1156e-07	 1.3770e-11	 7.2702e+05	 3.4317e+02	 8.2557e+03
 2.5000e+05	 8.2446e+03	 1.7816e+00	 6.9906e-02	 9.7180e-09	-1.0866e-07	 1.3932e-11	 1.1646e+06	 3.4317e+02	 8.2586e+03
 1.2500e+05	 8.2446e+03	 1.8133e+00	 8.5507e-02	 5.9434e-09	-5.6532e-08	 1.4180e-11	 1.9043e+06	 3.4318e+02	 8.2612e+03
 6.2500e+04	 8.2446e+03	 1.8526e+00	 1.0502e-01	 3.6498e-09	-2.9630e-08	 1.4486e-11	 3.1009e+06	 3.4318e+02	 8.2639e+03
 3.1250e+04	 8.2446e+03	 1.8996e+00	 1.2788e-01	 2.2221e-09	-1.5632e-08	 1.4854e-11	 5.0933e+06	 3.4318e+02	 8.2665e+03
 1.5625e+04	 8.2446e+03	 1.9570e+00	 1.5673e-01	 1.3617e-09	-8.3147e-09	 1.5303e-11	 8.3114e+06	 3.4319e+02	 8.2690e+03
 7.8125e+03	 8.2446e+03	 2.0267e+00	 1.9342e-01	 8.4026e-10	-4.4602e-09	 1.5848e-11	 1.3469e+07	 3.4318e+02	 8.2715e+03
 3.9062e+03	 8.2446e+03	 2.1121e+00	 2.4178e-01	 5.2518e-10	-2.4157e-09	 1.6516e-11	 2.1550e+07	 3.4318e+02	 8.2741e+03
 1.9531e+03	 8.2446e+03	 2.2192e+00	 3.0608e-01	 3.3242e-10	-1.3241e-09	 1.7353e-11	 3.4046e+07	 3.4318e+02	 8.2767e+03
 9.7656e+02	 8.2446e+03	 2.3577e+00	 3.9018e-01	 2.1188e-10	-7.3727e-10	 1.8436e-11	 5.3416e+07	 3.4318e+02	 8.2791e+03
 4.8828e+02	 8.2446e+03	 2.5417e+00	 4.9550e-01	 1.3454e-10	-4.1859e-10	 1.9875e-11	 8.4124e+07	 3.4319e+02	 8.2818e+03
 2.4414e+02	 8.2446e+03	 2.7903e+00	 6.1334e-01	 8.3265e-11	-2.4304e-10	 2.1819e-11	 1.3592e+08	 3.4318e+02	 8.2845e+03
 1.2207e+02	 8.2446e+03	 3.1169e+00	 7.1108e-01	 4.8267e-11	-1.4369e-10	 2.4373e-11	 2.3448e+08	 3.4318e+02	 8.2869e+03
 6.1035e+01	 8.2446e+03	 3.4955e+00	 7.3718e-01	 2.5019e-11	-8.4696e-11	 2.7334e-11	 4.5236e+08	 3.4318e+02	 8.2896e+03
 3.0518e+01	 8.2446e+03	 3.8428e+00	 6.7604e-01	 1.1472e-11	-4.8242e-11	 3.0049e-11	 9.8653e+08	 3.4317e+02	 8.2927e+03
 1.5259e+01	 8.2446e+03	 4.0846e+00	 6.0710e-01	 5.1512e-12	-2.6172e-11	 3.1940e-11	 2.1971e+09	 3.4317e+02	 8.2954e+03
 7.6294e+00	 8.2446e+03	 4.2440e+00	 6.5024e-01	 2.7586e-12	-1.3762e-11	 3.3187e-11	 4.1027e+09	 3.4317e+02	 8.2980e+03
 1.9073e+00	 8.2446e+03	 4.6472e+00	 1.4258e+00	 1.5123e-12	-3.8683e-12	 3.6340e-11	 7.4840e+09	 3.4317e+02	 8.3013e+03
 4.7684e-01	 8.2446e+03	 5.6516e+00	 4.1052e+00	 1.0885e-12	-1.2334e-12	 4.4194e-11	 1.0398e+10	 3.4316e+02	 8.3112e+03
 1.0000e-01	 8.2446e+03	 8.5807e+00	 1.4526e+01	 8.0772e-13	-4.2153e-13	 6.7098e-11	 1.4012e+10	 3.4315e+02	 8.3620e+03
 1.0000e+06	 8.3592e+03	 1.7425e+00	 4.7499e-02	 2.6413e-08	-4.1286e-07	 1.3625e-11	 4.2849e+05	 3.4315e+02	 8.3674e+03
 5.0000e+05	 8.3592e+03	 1.7632e+00	 5.7257e-02	 1.5919e-08	-2.1220e-07	 1.3788e-11	 7.1094e+05	 3.4315e+02	 8.3699e+03
 2.5000e+05	 8.3592e+03	 1.7844e+00	 7.1564e-02	 9.9485e-09	-1.0904e-07	 1.3953e-11	 1.1376e+06	 3.4315e+02	 8.3728e+03
 1.2500e+05	 8.3592e+03	 1.8169e+00	 8.7637e-02	 6.0915e-09	-5.6782e-08	 1.4208e-11	 1.8580e+06	 3.4316e+02	 8.3754e+03
 6.2500e+04	 8.3592e+03	 1.8572e+00	 1.0755e-01	 3.7377e-09	-2.9793e-08	 1.4523e-11	 3.0280e+06	 3.4315e+02	 8.3782e+03
 3.1250e+04	 8.3592e+03	 1.9055e+00	 1.3070e-01	 2.2712e-09	-1.5735e-08	 1.4900e-11	 4.9831e+06	 3.4316e+02	 8.3810e+03
 1.5625e+04	 8.3592e+03	 1.9642e+00	 1.5974e-01	 1.3879e-09	-8.3775e-09	 1.5359e-11	 8.1547e+06	 3.4316e+02	 8.3834e+03
 7.8125e+03	 8.3592e+03	 2.0351e+00	 1.9668e-01	 8.5442e-10	-4.4969e-09	 1.5914e-11	 1.3246e+07	 3.4315e+02	 8.3859e+03
 3.9062e+03	 8.3592e+03	 2.1219e+00	 2.4543e-01	 5.3311e-10	-2.4369e-09	 1.6593e-11	 2.1230e+07	 3.4315e+02	 8.3886e+03
 1.9531e+03	 8.3592e+03	 2.2306e+00	 3.1031e-01	 3.3702e-10	-1.3365e-09	 1.7442e-11	 3.3582e+07	 3.4315e+02	 8.3910e+03
 9.7656e+02	 8.3592e+03	 2.3711e+00	 3.9509e-01	 2.1455e-10	-7.4453e-10	 1.8541e-11	 5.2752e+07	 3.4316e+02	 8.3934e+03
 4.8828e+02	 8.3592e+03	 2.5576e+00	 5.0111e-01	 1.3606e-10	-4.2290e-10	 1.9999e-11	 8.3182e+07	 3.4315e+02	 8.3960e+03
 2.4414e+02	 8.3592e+03	 2.8096e+00	 6.1887e-01	 8.4016e-11	-2.4567e-10	 2.1970e-11	 1.3471e+08	 3.4315e+02	 8.3986e+03
 1.2207e+02	 8.3592e+03	 3.1394e+00	 7.1459e-01	 4.8506e-11	-1.4522e-10	 2.4549e-11	 2.3333e+08	 3.4316e+02	 8.4013e+03
 6.1035e+01	 8.3592e+03	 3.5186e+00	 7.3693e-01	 2.5011e-11	-8.5479e-11	 2.7514e-11	 4.5251e+08	 3.4316e+02	 8.4039e+03
 3.0518e+01	 8.3592e+03	 3.8621e+00	 6.7447e-01	 1.1446e-11	-4.8568e-11	 3.0200e-11	 9.8883e+08	 3.4315e+02	 8.4069e+03
 1.5259e+01	 8.3592e+03	 4.1001e+00	 6.1067e-01	 5.1814e-12	-2.6304e-11	 3.2061e-11	 2.1843e+09	 3.4315e+02	 8.4098e+03
 7.6294e+00	 8.3592e+03	 4.2597e+00	 6.6587e-01	 2.8249e-12	-1.3829e-11	 3.3309e-11	 4.0064e+09	 3.4315e+02	 8.4122e+03
 1.9073e+00	 8.3592e+03	 4.6785e+00	 1.4593e+00	 1.5477e-12	-3.9015e-12	 3.6584e-11	 7.3124e+09	 3.4315e+02	 8.4154e+03
 4.7684e-01	 8.3592e+03	 5.7145e+00	 4.1771e+00	 1.1076e-12	-1.2501e-12	 4.4685e-11	 1.0218e+10	 3.4315e+02	 8.4249e+03
 1.0000e-01	 8.3592e+03	 8.7244e+00	 1.4909e+01	 8.2904e-13	-4.2953e-13	 6.8222e-11	 1.3652e+10	 3.4310e+02	 8.4758e+03
 1.0000e+06	 8.4731e+03	 1.7439e+00	 4.8197e-02	 2.6801e-08	-4.1367e-07	 1.3637e-11	 4.2229e+05	 3.4311e+02	 8.4813e+03
 5.0000e+05	 8.4731e+03	 1.7648e+00	 5.8324e-02	 1.6216e-08	-2.1264e-07	 1.3800e-11	 6.9794e+05	 3.4311e+02	 8.4838e+03
 2.5000e+05	 8.4731e+03	 1.7867e+00	 7.2900e-02	 1.0134e-08	-1.0936e-07	 1.3971e-11	 1.1168e+06	 3.4312e+02	 8.4864e+03
 1.2500e+05	 8.4731e+03	 1.8199e+00	 8.9395e-02	 6.2136e-09	-5.6987e-08	 1.4231e-11	 1.8214e+06	 3.4313e+02	 8.4890e+03
 6.2500e+04	 8.4731e+03	 1.8610e+00	 1.0958e-01	 3.8082e-09	-2.9922e-08	 1.4552e-11	 2.9719e+06	 3.4312e+02	 8.4918e+03
 3.1250e+04	 8.4731e+03	 1.9103e+00	 1.3294e-01	 2.3101e-09	-1.5818e-08	 1.4938e-11	 4.8993e+06	 3.4313e+02	 8.4948e+03
 1.5625e+04	 8.4731e+03	 1.9701e+00	 1.6208e-01	 1.4082e-09	-8.4283e-09	 1.5405e-11	 8.0370e+06	 3.4314e+02	 8.4972e+03
 7.8125e+03	 8.4731e+03	 2.0420e+00	 1.9918e-01	 8.6529e-10	-4.5266e-09	 1.5968e-11	 1.3080e+07	 3.4314e+02	 8.4997e+03
 3.9062e+03	 8.4731e+03	 2.1299e+00	 2.4832e-01	 5.3938e-10	-2.4542e-09	 1.6655e-11	 2.0983e+07	 3.4315e+02	 8.5024e+03
 1.9531e+03	 8.4731e+03	 2.2400e+00	 3.1377e-01	 3.4078e-10	-1.3467e-09	 1.7516e-11	 3.3211e+07	 3.4315e+02	 8.5048e+03
 9.7656e+02	 8.4731e+03	 2.3822e+00	 3.9917e-01	 2.1676e-10	-7.5055e-10	 1.8628e-11	 5.2213e+07	 3.4316e+02	 8.5075e+03
 4.8828e+02	 8.4731e+03	 2.5711e+00	 5.0583e-01	 1.3734e-10	-4.2658e-10	 2.0105e-11	 8.2407e+07	 3.4317e+02	 8.5100e+03
 2.4414e+02	 8.4731e+03	 2.8261e+00	 6.2333e-01	 8.4622e-11	-2.4790e-10	 2.2099e-11	 1.3374e+08	 3.4317e+02	 8.5128e+03
 1.2207e+02	 8.4731e+03	 3.1589e+00	 7.1729e-01	 4.8689e-11	-1.4654e-10	 2.4701e-11	 2.3245e+08	 3.4317e+02	 8.5154e+03
 6.1035e+01	 8.4731e+03	 3.5385e+00	 7.3631e-01	 2.4990e-11	-8.6154e-11	 2.7670e-11	 4.5289e+08	 3.4318e+02	 8.5182e+03
 3.0518e+01	 8.4731e+03	 3.8786e+00	 6.7285e-01	 1.1418e-11	-4.8850e-11	 3.0330e-11	 9.9121e+08	 3.4318e+02	 8.5212e+03
 1.5259e+01	 8.4731e+03	 4.1133e+00	 6.1361e-01	 5.2064e-12	-2.6416e-11	 3.2165e-11	 2.1738e+09	 3.4317e+02	 8.5240e+03
 7.6294e+00	 8.4731e+03	 4.2734e+00	 6.7714e-01	 2.8727e-12	-1.3887e-11	 3.3416e-11	 3.9397e+09	 3.4318e+02	 8.5266e+03
 1.9073e+00	 8.4731e+03	 4.7137e+00	 1.5126e+00	 1.6043e-12	-3.9387e-12	 3.6859e-11	 7.0546e+09	 3.4317e+02	 8.5301e+03
 4.7684e-01	 8.4731e+03	 5.7885e+00	 4.3619e+00	 1.1565e-12	-1.2697e-12	 4.5264e-11	 9.7857e+09	 3.4318e+02	 8.5396e+03
 1.0000e-01	 8.4731e+03	 8.8782e+00	 1.5382e+01	 8.5535e-13	-4.3808e-13	 6.9424e-11	 1.3232e+10	 3.4318e+02	 8.5903e+03
 1.0000e+06	 8.5875e+03	 1.7455e+00	 4.9002e-02	 2.7248e-08	-4.1456e-07	 1.3649e-11	 4.1536e+05	 3.4317e+02	 8.5956e+03
 5.0000e+05	 8.5875e+03	 1.7669e+00	 5.9393e-02	 1.6513e-08	-2.1322e-07	 1.3816e-11	 6.8537e+05	 3.4317e+02	 8.5982e+03
 2.5000e+05	 8.5875e+03	 1.7891e+00	 7.4447e-02	 1.0349e-08	-1.0970e-07	 1.3990e-11	 1.0936e+06	 3.4317e+02	 8.6009e+03
 1.2500e+05	 8.5875e+03	 1.8230e+00	 9.1265e-02	 6.3436e-09	-5.7207e-08	 1.4255e-11	 1.7841e+06	 3.4316e+02	 8.6036e+03
 6.2500e+04	 8.5875e+03	 1.8651e+00	 1.1179e-01	 3.8852e-09	-3.0064e-08	 1.4584e-11	 2.9130e+06	 3.4316e+02	 8.6064e+03
 3.1250e+04	 8.5875e+03	 1.9154e+00	 1.3538e-01	 2.3524e-09	-1.5907e-08	 1.4978e-11	 4.8111e+06	 3.4315e+02	 8.6089e+03
 1.5625e+04	 8.5875e+03	 1.9761e+00	 1.6472e-01	 1.4312e-09	-8.4810e-09	 1.5453e-11	 7.9081e+06	 3.4314e+02	 8.6118e+03
 7.8125e+03	 8.5875e+03	 2.0490e+00	 2.0212e-01	 8.7805e-10	-4.5573e-09	 1.6023e-11	 1.2890e+07	 3.4313e+02	 8.6142e+03
 3.9062e+03	 8.5875e+03	 2.1380e+00	 2.5176e-01	 5.4686e-10	-2.4719e-09	 1.6718e-11	 2.0696e+07	 3.4313e+02	 8.6171e+03
 1.9531e+03	 8.5875e+03	 2.2496e+00	 3.1782e-01	 3.4518e-10	-1.3571e-09	 1.7591e-11	 3.2788e+07	 3.4313e+02	 8.6196e+03
 9.7656e+02	 8.5875e+03	 2.3935e+00	 4.0391e-01	 2.1933e-10	-7.5669e-10	 1.8716e-11	 5.1600e+07	 3.4313e+02	 8.6223e+03
 4.8828e+02	 8.5875e+03	 2.5848e+00	 5.1114e-01	 1.3878e-10	-4.3028e-10	 2.0212e-11	 8.1550e+07	 3.4313e+02	 8.6248e+03
 2.4414e+02	 8.5875e+03	 2.8429e+00	 6.2848e-01	 8.5321e-11	-2.5018e-10	 2.2230e-11	 1.3265e+08	 3.4312e+02	 8.6276e+03
 1.2207e+02	 8.5875e+03	 3.1782e+00	 7.2003e-01	 4.8875e-11	-1.4785e-10	 2.4853e-11	 2.3157e+08	 3.4313e+02	 8.6301e+03
 6.1035e+01	 8.5875e+03	 3.5574e+00	 7.3570e-01	 2.4969e-11	-8.6796e-11	 2.7817e-11	 4.5327e+08	 3.4313e+02	 8.6327e+03
 3.0518e+01	 8.5875e+03	 3.8937e+00	 6.7136e-01	 1.1393e-11	-4.9106e-11	 3.0448e-11	 9.9340e+08	 3.4312e+02	 8.6356e+03
 1.5259e+01	 8.5875e+03	 4.1242e+00	 6.1774e-01	 5.2414e-12	-2.6508e-11	 3.2249e-11	 2.1593e+09	 3.4312e+02	 8.6386e+03
 7.6294e+00	 8.5875e+03	 4.2859e+00	 6.9097e-01	 2.9314e-12	-1.3940e-11	 3.3514e-11	 3.8609e+09	 3.4313e+02	 8.6414e+03
 1.9073e+00	 8.5875e+03	 4.7395e+00	 1.5563e+00	 1.6506e-12	-3.9661e-12	 3.7061e-11	 6.8567e+09	 3.4312e+02	 8.6449e+03
 4.7684e-01	 8.5875e+03	 5.8485e+00	 4.4512e+00	 1.1802e-12	-1.2856e-12	 4.5733e-11	 9.5893e+09	 3.4313e+02	 8.6545e+03
 1.0000e-01	 8.5875e+03	 9.0167e+00	 1.5736e+01	 8.7501e-13	-4.4578e-13	 7.0507e-11	 1.2934e+10	 3.4307e+02	 8.7053e+03
 1.0000e+06	 8.7026e+03	 1.7464e+00	 4.9496e-02	 2.7523e-08	-4.1503e-07	 1.3656e-11	 4.1121e+05	 3.4307e+02	 8.7109e+03
 5.0000e+05	 8.7026e+03	 1.7679e+00	 6.0162e-02	 1.6727e-08	-2.1349e-07	 1.3824e-11	 6.7662e+05	 3.4307e+02	 8.7133e+03
 2.5000e+05	 8.7026e+03	 1.7905e+00	 7.5247e-02	 1.0460e-08	-1.0989e-07	 1.4001e-11	 1.0820e+06	 3.4308e+02	 8.7160e+03
 1.2500e+05	 8.7026e+03	 1.8250e+00	 9.2320e-02	 6.4170e-09	-5.7347e-08	 1.4271e-11	 1.7637e+06	 3.4308e+02	 8.7186e+03
 6.2500e+04	 8.7026e+03	 1.8677e+00	 1.1307e-01	 3.9295e-09	-3.0155e-08	 1.4604e-11	 2.8802e+06	 3.4308e+02	 8.7214e+03
 3.1250e+04	 8.7026e+03	 1.9187e+00	 1.3678e-01	 2.3768e-09	-1.5964e-08	 1.5003e-11	 4.7617e+06	 3.4308e+02	 8.7239e+03
 1.5625e+04	 8.7026e+03	 1.9800e+00	 1.6622e-01	 1.4442e-09	-8.5148e-09	 1.5483e-11	 7.8366e+06	 3.4309e+02	 8.7265e+03
 7.8125e+03	 8.7026e+03	 2.0536e+00	 2.0370e-01	 8.8492e-10	-4.5772e-09	 1.6059e-11	 1.2790e+07	 3.4310e+02	 8.7290e+03
 3.9062e+03	 8.7026e+03	 2.1434e+00	 2.5366e-01	 5.5097e-10	-2.4835e-09	 1.6760e-11	 2.0541e+07	 3.4310e+02	 8.7316e+03
 1.9531e+03	 8.7026e+03	 2.2558e+00	 3.2001e-01	 3.4755e-10	-1.3639e-09	 1.7640e-11	 3.2564e+07	 3.4310e+02	 8.7340e+03
 9.7656e+02	 8.7026e+03	 2.4009e+00	 4.0649e-01	 2.2074e-10	-7.6073e-10	 1.8774e-11	 5.1272e+07	 3.4311e+02	 8.7364e+03
 4.8828e+02	 8.7026e+03	 2.5935e+00	 5.1407e-01	 1.3958e-10	-4.3266e-10	 2.0280e-11	 8.1085e+07	 3.4311e+02	 8.7389e+03
 2.4414e+02	 8.7026e+03	 2.8533e+00	 6.3147e-01	 8.5727e-11	-2.5160e-10	 2.2312e-11	 1.3202e+08	 3.4311e+02	 8.7415e+03
 1.2207e+02	 8.7026e+03	 3.1904e+00	 7.2203e-01	 4.9010e-11	-1.4868e-10	 2.4948e-11	 2.3092e+08	 3.4311e+02	 8.7439e+03
 6.1035e+01	 8.7026e+03	 3.5699e+00	 7.3606e-01	 2.4981e-11	-8.7221e-11	 2.7915e-11	 4.5305e+08	 3.4312e+02	 8.7468e+03
 3.0518e+01	 8.7026e+03	 3.9042e+00	 6.7147e-01	 1.1395e-11	-4.9284e-11	 3.0530e-11	 9.9325e+08	 3.4311e+02	 8.7499e+03
 1.5259e+01	 8.7026e+03	 4.1338e+00	 6.2074e-01	 5.2669e-12	-2.6589e-11	 3.2324e-11	 2.1488e+09	 3.4312e+02	 8.7526e+03
 7.6294e+00	 8.7026e+03	 4.2973e+00	 6.9967e-01	 2.9683e-12	-1.3988e-11	 3.3603e-11	 3.8129e+09	 3.4313e+02	 8.7554e+03
 1.9073e+00	 8.7026e+03	 4.7576e+00	 1.5895e+00	 1.6858e-12	-3.9854e-12	 3.7203e-11	 6.7135e+09	 3.4313e+02	 8.7586e+03
 4.7684e-01	 8.7026e+03	 5.9013e+00	 4.5340e+00	 1.2022e-12	-1.2996e-12	 4.6146e-11	 9.4143e+09	 3.4315e+02	 8.7681e+03
 1.0000e-01	 8.7026e+03	 9.1376e+00	 1.6094e+01	 8.9490e-13	-4.5250e-13	 7.1453e-11	 1.2647e+10	 3.4321e+02	 8.8188e+03
 1.0000e+06	 8.8161e+03	 1.7479e+00	 5.0232e-02	 2.7932e-08	-4.1587e-07	 1.3668e-11	 4.0519e+05	 3.4320e+02	 8.8244e+03
 5.0000e+05	 8.8161e+03	 1.7697e+00	 6.1142e-02	 1.6999e-08	-2.1399e-07	 1.3838e-11	 6.6577e+05	 3.4320e+02	 8.8269e+03
 2.5000e+05	 8.8161e+03	 1.7926e+00	 7.6567e-02	 1.0644e-08	-1.1019e-07	 1.4018e-11	 1.0633e+06	 3.4319e+02	 8.8298e+03
 1.2500e+05	 8.8161e+03	 1.8278e+00	 9.3946e-02	 6.5300e-09	-5.7539e-08	 1.4293e-11	 1.7332e+06	 3.4318e+02	 8.8324e+03
 6.2500e+04	 8.8161e+03	 1.8712e+00	 1.1495e-01	 3.9951e-09	-3.0278e-08	 1.4632e-11	 2.8329e+06	 3.4318e+02	 8.8353e+03
 3.1250e+04	 8.8161e+03	 1.9230e+00	 1.3891e-01	 2.4137e-09	-1.6040e-08	 1.5037e-11	 4.6888e+06	 3.4317e+02	 8.8380e+03
 1.5625e+04	 8.8161e+03	 1.9853e+00	 1.6853e-01	 1.4643e-09	-8.5603e-09	 1.5524e-11	 7.7290e+06	 3.4315e+02	 8.8407e+03
 7.8125e+03	 8.8161e+03	 2.0596e+00	 2.0643e-01	 8.9680e-10	-4.6033e-09	 1.6106e-11	 1.2620e+07	 3.4314e+02	 8.8435e+03
 3.9062e+03	 8.8161e+03	 2.1505e+00	 2.5701e-01	 5.5826e-10	-2.4990e-09	 1.6816e-11	 2.0273e+07	 3.4313e+02	 8.8461e+03
 1.9531e+03	 8.8161e+03	 2.2644e+00	 3.2403e-01	 3.5191e-10	-1.3732e-09	 1.7707e-11	 3.2160e+07	 3.4312e+02	 8.8488e+03
 9.7656e+02	 8.8161e+03	 2.4113e+00	 4.1129e-01	 2.2334e-10	-7.6638e-10	 1.8856e-11	 5.0675e+07	 3.4312e+02	 8.8514e+03
 4.8828e+02	 8.8161e+03	 2.6064e+00	 5.1961e-01	 1.4108e-10	-4.3616e-10	 2.0381e-11	 8.0221e+07	 3.4312e+02	 8.8539e+03
 2.4414e+02	 8.8161e+03	 2.8696e+00	 6.3658e-01	 8.6420e-11	-2.5381e-10	 2.2439e-11	 1.3096e+08	 3.4312e+02	 8.8566e+03
 1.2207e+02	 8.8161e+03	 3.2093e+00	 7.2480e-01	 4.9198e-11	-1.4997e-10	 2.5096e-11	 2.3004e+08	 3.4312e+02	 8.8591e+03
 6.1035e+01	 8.8161e+03	 3.5886e+00	 7.3496e-01	 2.4944e-11	-8.7857e-11	 2.8062e-11	 4.5372e+08	 3.4311e+02	 8.8618e+03
 3.0518e+01	 8.8161e+03	 3.9186e+00	 6.6949e-01	 1.1361e-11	-4.9528e-11	 3.0642e-11	 9.9618e+08	 3.4312e+02	 8.8648e+03
 1.5259e+01	 8.8161e+03	 4.1440e+00	 6.2356e-01	 5.2908e-12	-2.6676e-11	 3.2404e-11	 2.1391e+09	 3.4312e+02	 8.8675e+03
 7.6294e+00	 8.8161e+03	 4.3063e+00	 7.1329e-01	 3.0261e-12	-1.4027e-11	 3.3674e-11	 3.7401e+09	 3.4312e+02	 8.8699e+03
 1.9073e+00	 8.8161e+03	 4.7818e+00	 1.6335e+00	 1.7325e-12	-4.0110e-12	 3.7392e-11	 6.5327e+09	 3.4313e+02	 8.8735e+03
 4.7684e-01	 8.8161e+03	 5.9441e+00	 4.6617e+00	 1.2360e-12	-1.3109e-12	 4.6481e-11	 9.1564e+09	 3.4314e+02	 8.8831e+03
 1.0000e-01	 8.8161e+03	 9.2610e+00	 1.6507e+01	 9.1791e-13	-4.5936e-13	 7.2418e-11	 1.2330e+10	 3.4321e+02	 8.9338e+03
 1.0000e+06	 8.9311e+03	 1.7488e+00	 5.0737e-02	 2.8213e-08	-4.1638e-07	 1.3675e-11	 4.0115e+05	 3.4320e+02	 8.9394e+03
 5.0000e+05	 8.9311e+03	 1.7710e+00	 6.1769e-02	 1.7174e-08	-2.1435e-07	 1.3848e-11	 6.5901e+05	 3.4320e+02	 8.9419e+03
 2.5000e+05	 8.9311e+03	 1.7944e+00	 7.7527e-02	 1.0777e-08	-1.1043e-07	 1.4031e-11	 1.0501e+06	 3.4321e+02	 8.9446e+03
 1.2500e+05	 8.9311e+03	 1.8300e+00	 9.5212e-02	 6.6179e-09	-5.7694e-08	 1.4310e-11	 1.7102e+06	 3.4320e+02	 8.9472e+03
 6.2500e+04	 8.9311e+03	 1.8741e+00	 1.1646e-01	 4.0474e-09	-3.0377e-08	 1.4655e-11	 2.7963e+06	 3.4320e+02	 8.9498e+03
 3.1250e+04	 8.9311e+03	 1.9267e+00	 1.4064e-01	 2.4439e-09	-1.6102e-08	 1.5066e-11	 4.6310e+06	 3.4319e+02	 8.9524e+03
 1.5625e+04	 8.9311e+03	 1.9897e+00	 1.7051e-01	 1.4815e-09	-8.5986e-09	 1.5558e-11	 7.6394e+06	 3.4320e+02	 8.9549e+03
 7.8125e+03	 8.9311e+03	 2.0650e+00	 2.0892e-01	 9.0761e-10	-4.6267e-09	 1.6148e-11	 1.2470e+07	 3.4319e+02	 8.9576e+03
 3.9062e+03	 8.9311e+03	 2.1570e+00	 2.6010e-01	 5.6497e-10	-2.5132e-09	 1.6867e-11	 2.0032e+07	 3.4319e+02	 8.9602e+03
 1.9531e+03	 8.9311e+03	 2.2726e+00	 3.2795e-01	 3.5617e-10	-1.3821e-09	 1.7771e-11	 3.1776e+07	 3.4319e+02	 8.9628e+03
 9.7656e+02	 8.9311e+03	 2.4216e+00	 4.1617e-01	 2.2599e-10	-7.7200e-10	 1.8936e-11	 5.0080e+07	 3.4318e+02	 8.9654e+03
 4.8828e+02	 8.9311e+03	 2.6197e+00	 5.2508e-01	 1.4257e-10	-4.3977e-10	 2.0485e-11	 7.9385e+07	 3.4318e+02	 8.9678e+03
 2.4414e+02	 8.9311e+03	 2.8866e+00	 6.4166e-01	 8.7110e-11	-2.5612e-10	 2.2572e-11	 1.2992e+08	 3.4319e+02	 8.9705e+03
 1.2207e+02	 8.9311e+03	 3.2294e+00	 7.2721e-01	 4.9362e-11	-1.5133e-10	 2.5253e-11	 2.2928e+08	 3.4318e+02	 8.9730e+03
