, 20.12.2024, 14:57
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.2207e+02	 7.3650e+02	 5.0299e+00	 8.7727e-01	 5.9548e-11	-2.7354e-10	 3.9332e-11	 1.9006e+08	 3.0315e+02	 7.8100e+02
 6.1035e+01	 7.3650e+02	 5.3969e+00	 9.7229e-01	 3.2999e-11	-1.4923e-10	 4.2202e-11	 3.4297e+08	 3.0315e+02	 7.8382e+02
 3.0518e+01	 7.3650e+02	 5.7927e+00	 1.1475e+00	 1.9472e-11	-8.1331e-11	 4.5297e-11	 5.8123e+08	 3.0315e+02	 7.8969e+02
 1.5259e+01	 7.3650e+02	 6.2454e+00	 1.4466e+00	 1.2275e-11	-4.4506e-11	 4.8837e-11	 9.2205e+08	 3.0315e+02	 7.9240e+02
 7.6294e+00	 7.3650e+02	 6.7972e+00	 1.9404e+00	 8.2318e-12	-2.4594e-11	 5.3152e-11	 1.3749e+09	 3.0316e+02	 7.9483e+02
 1.9073e+00	 7.3650e+02	 8.4012e+00	 4.0366e+00	 4.2812e-12	-7.8497e-12	 6.5694e-11	 2.6436e+09	 3.0315e+02	 7.9815e+02
 4.7684e-01	 7.3650e+02	 1.1308e+01	 1.0368e+01	 2.7490e-12	-2.7331e-12	 8.8421e-11	 4.1170e+09	 3.0315e+02	 8.0775e+02
 1.0000e-01	 7.3650e+02	 1.8932e+01	 3.6303e+01	 2.0187e-12	-9.9711e-13	 1.4804e-10	 5.6065e+09	 3.0314e+02	 8.4858e+02
 1.0000e+06	 8.4590e+02	 2.3875e+00	 1.0190e-01	 5.6665e-08	-7.7152e-07	 1.8669e-11	 1.9973e+05	 3.0314e+02	 8.5419e+02
 5.0000e+05	 8.4590e+02	 2.4307e+00	 1.2824e-01	 3.5653e-08	-3.9778e-07	 1.9007e-11	 3.1744e+05	 3.0315e+02	 8.5677e+02
 2.5000e+05	 8.4590e+02	 2.4848e+00	 1.6577e-01	 2.3044e-08	-2.0640e-07	 1.9430e-11	 4.9113e+05	 3.0313e+02	 8.5950e+02
 1.2500e+05	 8.4590e+02	 2.5587e+00	 2.1590e-01	 1.5007e-08	-1.0834e-07	 2.0008e-11	 7.5417e+05	 3.0314e+02	 8.6227e+02
 6.2500e+04	 8.4590e+02	 2.6588e+00	 2.7979e-01	 9.7237e-09	-5.7651e-08	 2.0791e-11	 1.1639e+06	 3.0314e+02	 8.6475e+02
 3.1250e+04	 8.4590e+02	 2.7925e+00	 3.5486e-01	 6.1664e-09	-3.1148e-08	 2.1836e-11	 1.8354e+06	 3.0314e+02	 8.6754e+02
 1.5625e+04	 8.4590e+02	 2.9647e+00	 4.3624e-01	 3.7903e-09	-1.7071e-08	 2.3183e-11	 2.9860e+06	 3.0314e+02	 8.7000e+02
 7.8125e+03	 8.4590e+02	 3.1773e+00	 5.1817e-01	 2.2511e-09	-9.4587e-09	 2.4845e-11	 5.0277e+06	 3.0314e+02	 8.7250e+02
 3.9062e+03	 8.4590e+02	 3.4282e+00	 5.9628e-01	 1.2952e-09	-5.2743e-09	 2.6807e-11	 8.7382e+06	 3.0314e+02	 8.7525e+02
 1.9531e+03	 8.4590e+02	 3.7138e+00	 6.6725e-01	 7.2467e-10	-2.9474e-09	 2.9041e-11	 1.5618e+07	 3.0314e+02	 8.7782e+02
 9.7656e+02	 8.4590e+02	 4.0294e+00	 7.3014e-01	 3.9649e-10	-1.6450e-09	 3.1508e-11	 2.8545e+07	 3.0314e+02	 8.8050e+02
 4.8828e+02	 8.4590e+02	 4.3686e+00	 7.8569e-01	 2.1333e-10	-9.1463e-10	 3.4161e-11	 5.3053e+07	 3.0315e+02	 8.8302e+02
 2.4414e+02	 8.4590e+02	 4.7404e+00	 8.4279e-01	 1.1441e-10	-5.0779e-10	 3.7068e-11	 9.8918e+07	 3.0314e+02	 8.8827e+02
 1.2207e+02	 8.4590e+02	 5.1055e+00	 9.1057e-01	 6.1808e-11	-2.7868e-10	 3.9923e-11	 1.8311e+08	 3.0314e+02	 8.9069e+02
 6.1035e+01	 8.4590e+02	 5.4824e+00	 1.0256e+00	 3.4808e-11	-1.5213e-10	 4.2870e-11	 3.2514e+08	 3.0314e+02	 8.9325e+02
 3.0518e+01	 8.4590e+02	 5.8931e+00	 1.2329e+00	 2.0922e-11	-8.3035e-11	 4.6082e-11	 5.4095e+08	 3.0314e+02	 8.9632e+02
 1.5259e+01	 8.4590e+02	 6.3752e+00	 1.5840e+00	 1.3440e-11	-4.5608e-11	 4.9852e-11	 8.4206e+08	 3.0315e+02	 8.9902e+02
 7.6294e+00	 8.4590e+02	 6.9756e+00	 2.1595e+00	 9.1615e-12	-2.5351e-11	 5.4547e-11	 1.2353e+09	 3.0314e+02	 9.0150e+02
 1.9073e+00	 8.4590e+02	 8.7475e+00	 4.6893e+00	 4.9735e-12	-8.2170e-12	 6.8402e-11	 2.2756e+09	 3.0315e+02	 9.0490e+02
 4.7684e-01	 8.4590e+02	 1.2143e+01	 1.2721e+01	 3.3730e-12	-2.9545e-12	 9.4951e-11	 3.3553e+09	 3.0314e+02	 9.2377e+02
 1.0000e-01	 8.4590e+02	 2.1907e+01	 4.5320e+01	 2.5201e-12	-1.1625e-12	 1.7130e-10	 4.4910e+09	 3.0315e+02	 9.7452e+02
 1.0000e+06	 9.7180e+02	 2.3962e+00	 1.0613e-01	 5.9018e-08	-7.7635e-07	 1.8737e-11	 1.9177e+05	 3.0315e+02	 9.8030e+02
 5.0000e+05	 9.7180e+02	 2.4412e+00	 1.3410e-01	 3.7283e-08	-4.0070e-07	 1.9089e-11	 3.0356e+05	 3.0315e+02	 9.8275e+02
 2.5000e+05	 9.7180e+02	 2.4980e+00	 1.7337e-01	 2.4101e-08	-2.0825e-07	 1.9534e-11	 4.6960e+05	 3.0316e+02	 9.8532e+02
 1.2500e+05	 9.7180e+02	 2.5756e+00	 2.2611e-01	 1.5716e-08	-1.0952e-07	 2.0141e-11	 7.2012e+05	 3.0316e+02	 9.8807e+02
 6.2500e+04	 9.7180e+02	 2.6809e+00	 2.9234e-01	 1.0160e-08	-5.8416e-08	 2.0963e-11	 1.1139e+06	 3.0316e+02	 9.9057e+02
 3.1250e+04	 9.7180e+02	 2.8210e+00	 3.6943e-01	 6.4195e-09	-3.1643e-08	 2.2059e-11	 1.7630e+06	 3.0316e+02	 9.9332e+02
 1.5625e+04	 9.7180e+02	 3.0005e+00	 4.5213e-01	 3.9283e-09	-1.7381e-08	 2.3463e-11	 2.8810e+06	 3.0316e+02	 9.9582e+02
 7.8125e+03	 9.7180e+02	 3.2206e+00	 5.3485e-01	 2.3235e-09	-9.6468e-09	 2.5184e-11	 4.8710e+06	 3.0316e+02	 9.9850e+02
 3.9062e+03	 9.7180e+02	 3.4790e+00	 6.1333e-01	 1.3322e-09	-5.3847e-09	 2.7205e-11	 8.4954e+06	 3.0315e+02	 1.0011e+03
 1.9531e+03	 9.7180e+02	 3.7719e+00	 6.8469e-01	 7.4362e-10	-3.0105e-09	 2.9495e-11	 1.5220e+07	 3.0316e+02	 1.0038e+03
 9.7656e+02	 9.7180e+02	 4.0945e+00	 7.4870e-01	 4.0656e-10	-1.6804e-09	 3.2018e-11	 2.7837e+07	 3.0315e+02	 1.0062e+03
 4.8828e+02	 9.7180e+02	 4.4545e+00	 8.0949e-01	 2.1979e-10	-9.3795e-10	 3.4833e-11	 5.1494e+07	 3.0316e+02	 1.0088e+03
 2.4414e+02	 9.7180e+02	 4.8190e+00	 8.6964e-01	 1.1806e-10	-5.1846e-10	 3.7683e-11	 9.5864e+07	 3.0316e+02	 1.0143e+03
 1.2207e+02	 9.7180e+02	 5.1920e+00	 9.5096e-01	 6.4550e-11	-2.8454e-10	 4.0599e-11	 1.7533e+08	 3.0316e+02	 1.0168e+03
 6.1035e+01	 9.7180e+02	 5.5818e+00	 1.0907e+00	 3.7017e-11	-1.5550e-10	 4.3648e-11	 3.0574e+08	 3.0315e+02	 1.0195e+03
 3.0518e+01	 9.7180e+02	 6.0152e+00	 1.3398e+00	 2.2735e-11	-8.5107e-11	 4.7037e-11	 4.9780e+08	 3.0316e+02	 1.0227e+03
 1.5259e+01	 9.7180e+02	 6.5343e+00	 1.7593e+00	 1.4927e-11	-4.6958e-11	 5.1096e-11	 7.5819e+08	 3.0316e+02	 1.0255e+03
 7.6294e+00	 9.7180e+02	 7.1891e+00	 2.4518e+00	 1.0401e-11	-2.6257e-11	 5.6216e-11	 1.0881e+09	 3.0315e+02	 1.0283e+03
 1.9073e+00	 9.7180e+02	 9.1667e+00	 5.4912e+00	 5.8240e-12	-8.6616e-12	 7.1680e-11	 1.9433e+09	 3.0315e+02	 1.0320e+03
 4.7684e-01	 9.7180e+02	 1.3018e+01	 1.4880e+01	 3.9454e-12	-3.1867e-12	 1.0180e-10	 2.8686e+09	 3.0316e+02	 1.0422e+03
 1.0000e-01	 9.7180e+02	 2.4297e+01	 5.4026e+01	 3.0042e-12	-1.2955e-12	 1.8999e-10	 3.7673e+09	 3.0315e+02	 1.0932e+03
 1.0000e+06	 1.0904e+03	 2.4041e+00	 1.0970e-01	 6.1002e-08	-7.8078e-07	 1.8799e-11	 1.8553e+05	 3.0315e+02	 1.0987e+03
 5.0000e+05	 1.0904e+03	 2.4509e+00	 1.3917e-01	 3.8695e-08	-4.0339e-07	 1.9165e-11	 2.9249e+05	 3.0315e+02	 1.1012e+03
 2.5000e+05	 1.0904e+03	 2.5098e+00	 1.8035e-01	 2.5071e-08	-2.0989e-07	 1.9626e-11	 4.5143e+05	 3.0315e+02	 1.1038e+03
 1.2500e+05	 1.0904e+03	 2.5907e+00	 2.3503e-01	 1.6337e-08	-1.1057e-07	 2.0258e-11	 6.9278e+05	 3.0314e+02	 1.1063e+03
 6.2500e+04	 1.0904e+03	 2.7007e+00	 3.0344e-01	 1.0546e-08	-5.9105e-08	 2.1118e-11	 1.0732e+06	 3.0316e+02	 1.1089e+03
 3.1250e+04	 1.0904e+03	 2.8462e+00	 3.8237e-01	 6.6444e-09	-3.2082e-08	 2.2257e-11	 1.7033e+06	 3.0315e+02	 1.1116e+03
 1.5625e+04	 1.0904e+03	 3.0321e+00	 4.6629e-01	 4.0513e-09	-1.7655e-08	 2.3710e-11	 2.7936e+06	 3.0315e+02	 1.1142e+03
 7.8125e+03	 1.0904e+03	 3.2587e+00	 5.4970e-01	 2.3880e-09	-9.8125e-09	 2.5482e-11	 4.7394e+06	 3.0314e+02	 1.1167e+03
 3.9062e+03	 1.0904e+03	 3.5238e+00	 6.2877e-01	 1.3658e-09	-5.4819e-09	 2.7555e-11	 8.2867e+06	 3.0315e+02	 1.1195e+03
 1.9531e+03	 1.0904e+03	 3.8232e+00	 7.0093e-01	 7.6125e-10	-3.0662e-09	 2.9896e-11	 1.4867e+07	 3.0314e+02	 1.1221e+03
 9.7656e+02	 1.0904e+03	 4.1523e+00	 7.6600e-01	 4.1596e-10	-1.7118e-09	 3.2470e-11	 2.7208e+07	 3.0314e+02	 1.1248e+03
 4.8828e+02	 1.0904e+03	 4.5186e+00	 8.2972e-01	 2.2528e-10	-9.5536e-10	 3.5334e-11	 5.0238e+07	 3.0314e+02	 1.1272e+03
 2.4414e+02	 1.0904e+03	 4.8892e+00	 8.9623e-01	 1.2167e-10	-5.2798e-10	 3.8231e-11	 9.3019e+07	 3.0315e+02	 1.1326e+03
 1.2207e+02	 1.0904e+03	 5.2694e+00	 9.9134e-01	 6.7291e-11	-2.8980e-10	 4.1204e-11	 1.6819e+08	 3.0314e+02	 1.1351e+03
 6.1035e+01	 1.0904e+03	 5.6711e+00	 1.1571e+00	 3.9270e-11	-1.5853e-10	 4.4346e-11	 2.8820e+08	 3.0314e+02	 1.1378e+03
 3.0518e+01	 1.0904e+03	 6.1247e+00	 1.4499e+00	 2.4604e-11	-8.6964e-11	 4.7893e-11	 4.6000e+08	 3.0314e+02	 1.1409e+03
 1.5259e+01	 1.0904e+03	 6.6767e+00	 1.9427e+00	 1.6484e-11	-4.8166e-11	 5.2210e-11	 6.8659e+08	 3.0315e+02	 1.1437e+03
 7.6294e+00	 1.0904e+03	 7.3818e+00	 2.7551e+00	 1.1688e-11	-2.7074e-11	 5.7723e-11	 9.6830e+08	 3.0315e+02	 1.1463e+03
 1.9073e+00	 1.0904e+03	 9.5855e+00	 6.4222e+00	 6.8114e-12	-9.1058e-12	 7.4955e-11	 1.6616e+09	 3.0315e+02	 1.1498e+03
 4.7684e-01	 1.0904e+03	 1.4007e+01	 1.7483e+01	 4.6358e-12	-3.4489e-12	 1.0953e-10	 2.4414e+09	 3.0314e+02	 1.1592e+03
 1.0000e-01	 1.0904e+03	 2.7154e+01	 6.3138e+01	 3.5109e-12	-1.4543e-12	 2.1233e-10	 3.2236e+09	 3.0315e+02	 1.1998e+03
 1.0000e+06	 1.1971e+03	 2.4109e+00	 1.1290e-01	 6.2782e-08	-7.8453e-07	 1.8852e-11	 1.8027e+05	 3.0315e+02	 1.2054e+03
 5.0000e+05	 1.1971e+03	 2.4590e+00	 1.4357e-01	 3.9916e-08	-4.0565e-07	 1.9229e-11	 2.8353e+05	 3.0314e+02	 1.2079e+03
 2.5000e+05	 1.1971e+03	 2.5200e+00	 1.8628e-01	 2.5896e-08	-2.1130e-07	 1.9705e-11	 4.3705e+05	 3.0314e+02	 1.2104e+03
 1.2500e+05	 1.1971e+03	 2.6039e+00	 2.4293e-01	 1.6886e-08	-1.1148e-07	 2.0361e-11	 6.7026e+05	 3.0315e+02	 1.2131e+03
 6.2500e+04	 1.1971e+03	 2.7176e+00	 3.1305e-01	 1.0880e-08	-5.9694e-08	 2.1251e-11	 1.0403e+06	 3.0315e+02	 1.2156e+03
 3.1250e+04	 1.1971e+03	 2.8681e+00	 3.9354e-01	 6.8386e-09	-3.2462e-08	 2.2428e-11	 1.6550e+06	 3.0315e+02	 1.2183e+03
 1.5625e+04	 1.1971e+03	 3.0595e+00	 4.7860e-01	 4.1583e-09	-1.7894e-08	 2.3924e-11	 2.7217e+06	 3.0316e+02	 1.2210e+03
 7.8125e+03	 1.1971e+03	 3.2918e+00	 5.6272e-01	 2.4446e-09	-9.9563e-09	 2.5741e-11	 4.6297e+06	 3.0315e+02	 1.2238e+03
 3.9062e+03	 1.1971e+03	 3.5629e+00	 6.4240e-01	 1.3954e-09	-5.5669e-09	 2.7860e-11	 8.1109e+06	 3.0315e+02	 1.2264e+03
 1.9531e+03	 1.1971e+03	 3.8682e+00	 7.1524e-01	 7.7679e-10	-3.1150e-09	 3.0248e-11	 1.4570e+07	 3.0315e+02	 1.2291e+03
 9.7656e+02	 1.1971e+03	 4.2031e+00	 7.8172e-01	 4.2450e-10	-1.7394e-09	 3.2867e-11	 2.6661e+07	 3.0313e+02	 1.2316e+03
 4.8828e+02	 1.1971e+03	 4.5749e+00	 8.4818e-01	 2.3029e-10	-9.7064e-10	 3.5774e-11	 4.9145e+07	 3.0313e+02	 1.2340e+03
 2.4414e+02	 1.1971e+03	 4.9509e+00	 9.2099e-01	 1.2503e-10	-5.3636e-10	 3.8714e-11	 9.0519e+07	 3.0314e+02	 1.2393e+03
 1.2207e+02	 1.1971e+03	 5.3378e+00	 1.0291e+00	 6.9852e-11	-2.9444e-10	 4.1740e-11	 1.6202e+08	 3.0314e+02	 1.2420e+03
 6.1035e+01	 1.1971e+03	 5.7521e+00	 1.2184e+00	 4.1351e-11	-1.6128e-10	 4.4979e-11	 2.7370e+08	 3.0314e+02	 1.2446e+03
 3.0518e+01	 1.1971e+03	 6.2264e+00	 1.5518e+00	 2.6334e-11	-8.8690e-11	 4.8688e-11	 4.2978e+08	 3.0313e+02	 1.2476e+03
 1.5259e+01	 1.1971e+03	 6.8131e+00	 2.1093e+00	 1.7897e-11	-4.9323e-11	 5.3276e-11	 6.3239e+08	 3.0313e+02	 1.2505e+03
 7.6294e+00	 1.1971e+03	 7.5719e+00	 3.0255e+00	 1.2835e-11	-2.7881e-11	 5.9210e-11	 8.8177e+08	 3.0313e+02	 1.2530e+03
 1.9073e+00	 1.1971e+03	 9.9537e+00	 7.1505e+00	 7.5838e-12	-9.4963e-12	 7.7834e-11	 1.4923e+09	 3.0313e+02	 1.2565e+03
 4.7684e-01	 1.1971e+03	 1.4907e+01	 1.9823e+01	 5.2560e-12	-3.6874e-12	 1.1657e-10	 2.1533e+09	 3.0313e+02	 1.2660e+03
 1.0000e-01	 1.1971e+03	 2.9717e+01	 7.2018e+01	 4.0046e-12	-1.5969e-12	 2.3238e-10	 2.8262e+09	 3.0315e+02	 1.3066e+03
 1.0000e+06	 1.3039e+03	 2.4173e+00	 1.1599e-01	 6.4499e-08	-7.8812e-07	 1.8903e-11	 1.7547e+05	 3.0315e+02	 1.3123e+03
 5.0000e+05	 1.3039e+03	 2.4667e+00	 1.4758e-01	 4.1032e-08	-4.0779e-07	 1.9289e-11	 2.7583e+05	 3.0315e+02	 1.3148e+03
 2.5000e+05	 1.3039e+03	 2.5298e+00	 1.9207e-01	 2.6701e-08	-2.1267e-07	 1.9782e-11	 4.2387e+05	 3.0315e+02	 1.3176e+03
 1.2500e+05	 1.3039e+03	 2.6165e+00	 2.5024e-01	 1.7394e-08	-1.1236e-07	 2.0460e-11	 6.5068e+05	 3.0315e+02	 1.3200e+03
 6.2500e+04	 1.3039e+03	 2.7342e+00	 3.2238e-01	 1.1204e-08	-6.0269e-08	 2.1380e-11	 1.0101e+06	 3.0315e+02	 1.3226e+03
 3.1250e+04	 1.3039e+03	 2.8893e+00	 4.0429e-01	 7.0253e-09	-3.2830e-08	 2.2593e-11	 1.6110e+06	 3.0315e+02	 1.3251e+03
 1.5625e+04	 1.3039e+03	 3.0858e+00	 4.9045e-01	 4.2613e-09	-1.8122e-08	 2.4130e-11	 2.6559e+06	 3.0315e+02	 1.3276e+03
 7.8125e+03	 1.3039e+03	 3.3237e+00	 5.7535e-01	 2.4995e-09	-1.0095e-08	 2.5990e-11	 4.5281e+06	 3.0315e+02	 1.3300e+03
 3.9062e+03	 1.3039e+03	 3.6002e+00	 6.5568e-01	 1.4242e-09	-5.6480e-09	 2.8152e-11	 7.9466e+06	 3.0315e+02	 1.3326e+03
 1.9531e+03	 1.3039e+03	 3.9114e+00	 7.2950e-01	 7.9228e-10	-3.1619e-09	 3.0585e-11	 1.4285e+07	 3.0316e+02	 1.3353e+03
 9.7656e+02	 1.3039e+03	 4.2519e+00	 7.9738e-01	 4.3300e-10	-1.7659e-09	 3.3248e-11	 2.6138e+07	 3.0316e+02	 1.3378e+03
 4.8828e+02	 1.3039e+03	 4.6294e+00	 8.6697e-01	 2.3540e-10	-9.8544e-10	 3.6200e-11	 4.8079e+07	 3.0316e+02	 1.3402e+03
 2.4414e+02	 1.3039e+03	 5.0108e+00	 9.4680e-01	 1.2854e-10	-5.4450e-10	 3.9183e-11	 8.8051e+07	 3.0315e+02	 1.3453e+03
 1.2207e+02	 1.3039e+03	 5.4058e+00	 1.0691e+00	 7.2571e-11	-2.9906e-10	 4.2271e-11	 1.5595e+08	 3.0316e+02	 1.3479e+03
 6.1035e+01	 1.3039e+03	 5.8326e+00	 1.2839e+00	 4.3576e-11	-1.6402e-10	 4.5609e-11	 2.5973e+08	 3.0315e+02	 1.3506e+03
 3.0518e+01	 1.3039e+03	 6.3283e+00	 1.6616e+00	 2.8196e-11	-9.0420e-11	 4.9485e-11	 4.0139e+08	 3.0315e+02	 1.3538e+03
 1.5259e+01	 1.3039e+03	 6.9512e+00	 2.2922e+00	 1.9449e-11	-5.0495e-11	 5.4356e-11	 5.8192e+08	 3.0316e+02	 1.3567e+03
 7.6294e+00	 1.3039e+03	 7.7636e+00	 3.3208e+00	 1.4088e-11	-2.8694e-11	 6.0708e-11	 8.0335e+08	 3.0316e+02	 1.3591e+03
 1.9073e+00	 1.3039e+03	 1.0352e+01	 7.9859e+00	 8.4699e-12	-9.9189e-12	 8.0949e-11	 1.3362e+09	 3.0316e+02	 1.3624e+03
 4.7684e-01	 1.3039e+03	 1.5906e+01	 2.2551e+01	 5.9793e-12	-3.9522e-12	 1.2438e-10	 1.8928e+09	 3.0316e+02	 1.3738e+03
 1.0000e-01	 1.3039e+03	 3.2760e+01	 8.1918e+01	 4.5552e-12	-1.7660e-12	 2.5617e-10	 2.4846e+09	 3.0316e+02	 1.4177e+03
 1.0000e+06	 1.4149e+03	 2.4241e+00	 1.1939e-01	 6.6387e-08	-7.9188e-07	 1.8955e-11	 1.7048e+05	 3.0315e+02	 1.4247e+03
 5.0000e+05	 1.4149e+03	 2.4746e+00	 1.5200e-01	 4.2262e-08	-4.0999e-07	 1.9351e-11	 2.6780e+05	 3.0315e+02	 1.4273e+03
 2.5000e+05	 1.4149e+03	 2.5398e+00	 1.9792e-01	 2.7514e-08	-2.1405e-07	 1.9860e-11	 4.1135e+05	 3.0315e+02	 1.4301e+03
 1.2500e+05	 1.4149e+03	 2.6295e+00	 2.5803e-01	 1.7935e-08	-1.1326e-07	 2.0561e-11	 6.3103e+05	 3.0315e+02	 1.4325e+03
 6.2500e+04	 1.4149e+03	 2.7509e+00	 3.3199e-01	 1.1538e-08	-6.0850e-08	 2.1511e-11	 9.8091e+05	 3.0315e+02	 1.4349e+03
 3.1250e+04	 1.4149e+03	 2.9107e+00	 4.1530e-01	 7.2167e-09	-3.3202e-08	 2.2761e-11	 1.5683e+06	 3.0315e+02	 1.4378e+03
 1.5625e+04	 1.4149e+03	 3.1126e+00	 5.0247e-01	 4.3657e-09	-1.8355e-08	 2.4339e-11	 2.5924e+06	 3.0315e+02	 1.4402e+03
 7.8125e+03	 1.4149e+03	 3.3561e+00	 5.8826e-01	 2.5555e-09	-1.0235e-08	 2.6243e-11	 4.4287e+06	 3.0315e+02	 1.4428e+03
 3.9062e+03	 1.4149e+03	 3.6383e+00	 6.6955e-01	 1.4543e-09	-5.7308e-09	 2.8450e-11	 7.7820e+06	 3.0315e+02	 1.4454e+03
 1.9531e+03	 1.4149e+03	 3.9552e+00	 7.4444e-01	 8.0850e-10	-3.2095e-09	 3.0928e-11	 1.3998e+07	 3.0314e+02	 1.4478e+03
 9.7656e+02	 1.4149e+03	 4.3016e+00	 8.1386e-01	 4.4195e-10	-1.7929e-09	 3.3637e-11	 2.5609e+07	 3.0315e+02	 1.4502e+03
 4.8828e+02	 1.4149e+03	 4.6848e+00	 8.8698e-01	 2.4083e-10	-1.0005e-09	 3.6634e-11	 4.6995e+07	 3.0314e+02	 1.4527e+03
 2.4414e+02	 1.4149e+03	 5.0721e+00	 9.7450e-01	 1.3230e-10	-5.5282e-10	 3.9662e-11	 8.5548e+07	 3.0314e+02	 1.4580e+03
 1.2207e+02	 1.4149e+03	 5.4752e+00	 1.1122e+00	 7.5493e-11	-3.0377e-10	 4.2814e-11	 1.4992e+08	 3.0314e+02	 1.4605e+03
 6.1035e+01	 1.4149e+03	 5.9146e+00	 1.3543e+00	 4.5965e-11	-1.6680e-10	 4.6250e-11	 2.4622e+08	 3.0315e+02	 1.4631e+03
 3.0518e+01	 1.4149e+03	 6.4319e+00	 1.7785e+00	 3.0180e-11	-9.2178e-11	 5.0295e-11	 3.7501e+08	 3.0315e+02	 1.4661e+03
 1.5259e+01	 1.4149e+03	 7.0875e+00	 2.4894e+00	 2.1122e-11	-5.1651e-11	 5.5422e-11	 5.3582e+08	 3.0315e+02	 1.4689e+03
 7.6294e+00	 1.4149e+03	 7.9539e+00	 3.6664e+00	 1.5554e-11	-2.9501e-11	 6.2196e-11	 7.2762e+08	 3.0315e+02	 1.4715e+03
 1.9073e+00	 1.4149e+03	 1.0781e+01	 9.0262e+00	 9.5732e-12	-1.0374e-11	 8.4306e-11	 1.1822e+09	 3.0316e+02	 1.4749e+03
 4.7684e-01	 1.4149e+03	 1.7042e+01	 2.5714e+01	 6.8180e-12	-4.2536e-12	 1.3326e-10	 1.6600e+09	 3.0315e+02	 1.4864e+03
 1.0000e-01	 1.4149e+03	 3.5701e+01	 9.2040e+01	 5.1180e-12	-1.9296e-12	 2.7916e-10	 2.2114e+09	 3.0314e+02	 1.5288e+03
 1.0000e+06	 1.5261e+03	 2.4302e+00	 1.2229e-01	 6.7999e-08	-7.9526e-07	 1.9003e-11	 1.6644e+05	 3.0315e+02	 1.5357e+03
 5.0000e+05	 1.5261e+03	 2.4821e+00	 1.5612e-01	 4.3407e-08	-4.1206e-07	 1.9409e-11	 2.6073e+05	 3.0315e+02	 1.5384e+03
 2.5000e+05	 1.5261e+03	 2.5492e+00	 2.0357e-01	 2.8300e-08	-2.1536e-07	 1.9934e-11	 3.9992e+05	 3.0314e+02	 1.5409e+03
 1.2500e+05	 1.5261e+03	 2.6413e+00	 2.6514e-01	 1.8429e-08	-1.1409e-07	 2.0654e-11	 6.1411e+05	 3.0315e+02	 1.5436e+03
 6.2500e+04	 1.5261e+03	 2.7665e+00	 3.4065e-01	 1.1839e-08	-6.1392e-08	 2.1633e-11	 9.5596e+05	 3.0314e+02	 1.5461e+03
 3.1250e+04	 1.5261e+03	 2.9307e+00	 4.2544e-01	 7.3929e-09	-3.3550e-08	 2.2917e-11	 1.5309e+06	 3.0315e+02	 1.5490e+03
 1.5625e+04	 1.5261e+03	 3.1375e+00	 5.1382e-01	 4.4643e-09	-1.8572e-08	 2.4534e-11	 2.5352e+06	 3.0315e+02	 1.5514e+03
 7.8125e+03	 1.5261e+03	 3.3862e+00	 6.0046e-01	 2.6085e-09	-1.0366e-08	 2.6479e-11	 4.3387e+06	 3.0314e+02	 1.5539e+03
 3.9062e+03	 1.5261e+03	 3.6738e+00	 6.8260e-01	 1.4827e-09	-5.8078e-09	 2.8728e-11	 7.6333e+06	 3.0314e+02	 1.5566e+03
 1.9531e+03	 1.5261e+03	 3.9964e+00	 7.5846e-01	 8.2374e-10	-3.2543e-09	 3.1250e-11	 1.3739e+07	 3.0315e+02	 1.5592e+03
 9.7656e+02	 1.5261e+03	 4.3631e+00	 8.3304e-01	 4.5237e-10	-1.8262e-09	 3.4117e-11	 2.5019e+07	 3.0314e+02	 1.5644e+03
 4.8828e+02	 1.5261e+03	 4.7385e+00	 9.0672e-01	 2.4619e-10	-1.0150e-09	 3.7053e-11	 4.5972e+07	 3.0315e+02	 1.5671e+03
 2.4414e+02	 1.5261e+03	 5.1317e+00	 1.0022e+00	 1.3605e-10	-5.6091e-10	 4.0128e-11	 8.3186e+07	 3.0314e+02	 1.5725e+03
 1.2207e+02	 1.5261e+03	 5.5432e+00	 1.1554e+00	 7.8428e-11	-3.0839e-10	 4.3346e-11	 1.4431e+08	 3.0314e+02	 1.5750e+03
 6.1035e+01	 1.5261e+03	 5.9973e+00	 1.4252e+00	 4.8372e-11	-1.6961e-10	 4.6897e-11	 2.3397e+08	 3.0315e+02	 1.5777e+03
 3.0518e+01	 1.5261e+03	 6.5385e+00	 1.8962e+00	 3.2178e-11	-9.3987e-11	 5.1129e-11	 3.5172e+08	 3.0314e+02	 1.5809e+03
 1.5259e+01	 1.5261e+03	 7.2321e+00	 2.6784e+00	 2.2726e-11	-5.2878e-11	 5.6552e-11	 4.9801e+08	 3.0314e+02	 1.5837e+03
 7.6294e+00	 1.5261e+03	 8.1612e+00	 3.9801e+00	 1.6885e-11	-3.0381e-11	 6.3817e-11	 6.7027e+08	 3.0314e+02	 1.5865e+03
 1.9073e+00	 1.5261e+03	 1.1212e+01	 9.9807e+00	 1.0586e-11	-1.0831e-11	 8.7672e-11	 1.0692e+09	 3.0314e+02	 1.5899e+03
