, 19.12.2024, 18:44
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.5259e+01	 6.7270e+02	 7.6421e+00	 3.0656e+00	 2.6011e-11	-5.6357e-11	 5.9758e-11	 4.3511e+08	 3.2315e+02	 7.2777e+02
 7.6294e+00	 6.7270e+02	 8.6370e+00	 4.6309e+00	 1.9646e-11	-3.2399e-11	 6.7538e-11	 5.7608e+08	 3.2314e+02	 7.3045e+02
 1.9073e+00	 6.7270e+02	 1.2050e+01	 1.2143e+01	 1.2879e-11	-1.1719e-11	 9.4223e-11	 8.7880e+08	 3.2314e+02	 7.3377e+02
 4.7684e-01	 6.7270e+02	 2.0428e+01	 3.6367e+01	 9.6427e-12	-5.1515e-12	 1.5974e-10	 1.1737e+09	 3.2315e+02	 7.4527e+02
 1.0000e-01	 6.7270e+02	 4.6452e+01	 1.3230e+02	 7.3569e-12	-2.5274e-12	 3.6324e-10	 1.5384e+09	 3.2315e+02	 7.8589e+02
 1.0000e+06	 7.8310e+02	 2.4440e+00	 1.4176e-01	 7.8827e-08	-8.0293e-07	 1.9111e-11	 1.4358e+05	 3.2315e+02	 7.9266e+02
 5.0000e+05	 7.8310e+02	 2.5042e+00	 1.8908e-01	 5.2571e-08	-4.1820e-07	 1.9582e-11	 2.1529e+05	 3.2315e+02	 7.9550e+02
 2.5000e+05	 7.8310e+02	 2.5882e+00	 2.5333e-01	 3.5217e-08	-2.2078e-07	 2.0238e-11	 3.2137e+05	 3.2315e+02	 7.9812e+02
 1.2500e+05	 7.8310e+02	 2.7068e+00	 3.3210e-01	 2.3083e-08	-1.1864e-07	 2.1166e-11	 4.9030e+05	 3.2315e+02	 8.0073e+02
 6.2500e+04	 7.8310e+02	 2.8663e+00	 4.2180e-01	 1.4659e-08	-6.4862e-08	 2.2413e-11	 7.7206e+05	 3.2315e+02	 8.0319e+02
 3.1250e+04	 7.8310e+02	 3.0699e+00	 5.1820e-01	 9.0047e-09	-3.5968e-08	 2.4005e-11	 1.2569e+06	 3.2315e+02	 8.0598e+02
 1.5625e+04	 7.8310e+02	 3.3208e+00	 6.1751e-01	 5.3652e-09	-2.0164e-08	 2.5967e-11	 2.1095e+06	 3.2315e+02	 8.0844e+02
 7.8125e+03	 7.8310e+02	 3.6230e+00	 7.1379e-01	 3.1009e-09	-1.1395e-08	 2.8331e-11	 3.6498e+06	 3.2315e+02	 8.1094e+02
 3.9062e+03	 7.8310e+02	 3.9764e+00	 7.9042e-01	 1.7169e-09	-6.4652e-09	 3.1094e-11	 6.5920e+06	 3.2315e+02	 8.1369e+02
 1.9531e+03	 7.8310e+02	 4.3720e+00	 8.3098e-01	 9.0249e-10	-3.6622e-09	 3.4187e-11	 1.2541e+07	 3.2315e+02	 8.1625e+02
 9.7656e+02	 7.8310e+02	 4.7411e+00	 8.4235e-01	 4.5742e-10	-2.0315e-09	 3.7073e-11	 2.4743e+07	 3.2314e+02	 8.1894e+02
 4.8828e+02	 7.8310e+02	 5.0837e+00	 8.7401e-01	 2.3731e-10	-1.1088e-09	 3.9753e-11	 4.7692e+07	 3.2315e+02	 8.2137e+02
 2.4414e+02	 7.8310e+02	 5.4208e+00	 9.7688e-01	 1.3262e-10	-6.0016e-10	 4.2389e-11	 8.5340e+07	 3.2314e+02	 8.2675e+02
 1.2207e+02	 7.8310e+02	 5.7991e+00	 1.1915e+00	 8.0874e-11	-3.2576e-10	 4.5347e-11	 1.3994e+08	 3.2315e+02	 8.2950e+02
 6.1035e+01	 7.8310e+02	 6.2684e+00	 1.5517e+00	 5.2665e-11	-1.7881e-10	 4.9017e-11	 2.1490e+08	 3.2315e+02	 8.3212e+02
 3.0518e+01	 7.8310e+02	 6.8661e+00	 2.1191e+00	 3.5960e-11	-9.9546e-11	 5.3691e-11	 3.1473e+08	 3.2315e+02	 8.3519e+02
 1.5259e+01	 7.8310e+02	 7.6242e+00	 3.0250e+00	 2.5667e-11	-5.6205e-11	 5.9618e-11	 4.4095e+08	 3.2315e+02	 8.3806e+02
 7.6294e+00	 7.8310e+02	 8.6077e+00	 4.5632e+00	 1.9359e-11	-3.2275e-11	 6.7309e-11	 5.8462e+08	 3.2315e+02	 8.4052e+02
 1.9073e+00	 7.8310e+02	 1.1979e+01	 1.1994e+01	 1.2721e-11	-1.1645e-11	 9.3673e-11	 8.8969e+08	 3.2315e+02	 8.4412e+02
 4.7684e-01	 7.8310e+02	 2.0275e+01	 3.5725e+01	 9.4726e-12	-5.1108e-12	 1.5854e-10	 1.1948e+09	 3.2314e+02	 8.5562e+02
 1.0000e-01	 7.8310e+02	 4.6665e+01	 1.3112e+02	 7.2909e-12	-2.5392e-12	 3.6490e-10	 1.5523e+09	 3.2315e+02	 8.9620e+02
 1.0000e+06	 8.9340e+02	 2.4441e+00	 1.4190e-01	 7.8907e-08	-8.0298e-07	 1.9112e-11	 1.4343e+05	 3.2315e+02	 9.0312e+02
 5.0000e+05	 8.9340e+02	 2.5047e+00	 1.8929e-01	 5.2628e-08	-4.1836e-07	 1.9586e-11	 2.1505e+05	 3.2316e+02	 9.0556e+02
 2.5000e+05	 8.9340e+02	 2.5886e+00	 2.5353e-01	 3.5244e-08	-2.2084e-07	 2.0242e-11	 3.2112e+05	 3.2315e+02	 9.0844e+02
 1.2500e+05	 8.9340e+02	 2.7074e+00	 3.3222e-01	 2.3092e-08	-1.1868e-07	 2.1171e-11	 4.9012e+05	 3.2315e+02	 9.1087e+02
 6.2500e+04	 8.9340e+02	 2.8671e+00	 4.2155e-01	 1.4651e-08	-6.4888e-08	 2.2419e-11	 7.7250e+05	 3.2315e+02	 9.1352e+02
 3.1250e+04	 8.9340e+02	 3.0706e+00	 5.1767e-01	 8.9954e-09	-3.5980e-08	 2.4011e-11	 1.2582e+06	 3.2315e+02	 9.1612e+02
 1.5625e+04	 8.9340e+02	 3.3212e+00	 6.1643e-01	 5.3558e-09	-2.0168e-08	 2.5971e-11	 2.1132e+06	 3.2315e+02	 9.1878e+02
 7.8125e+03	 8.9340e+02	 3.6228e+00	 7.1224e-01	 3.0941e-09	-1.1394e-08	 2.8329e-11	 3.6578e+06	 3.2315e+02	 9.2125e+02
 3.9062e+03	 8.9340e+02	 3.9754e+00	 7.8853e-01	 1.7128e-09	-6.4629e-09	 3.1086e-11	 6.6078e+06	 3.2315e+02	 9.2381e+02
 1.9531e+03	 8.9340e+02	 4.3699e+00	 8.2882e-01	 9.0015e-10	-3.6600e-09	 3.4171e-11	 1.2573e+07	 3.2316e+02	 9.2644e+02
 9.7656e+02	 8.9340e+02	 4.7385e+00	 8.4015e-01	 4.5623e-10	-2.0301e-09	 3.7053e-11	 2.4807e+07	 3.2316e+02	 9.2887e+02
 4.8828e+02	 8.9340e+02	 5.0807e+00	 8.7128e-01	 2.3656e-10	-1.1080e-09	 3.9729e-11	 4.7842e+07	 3.2315e+02	 9.3172e+02
 2.4414e+02	 8.9340e+02	 5.4171e+00	 9.7321e-01	 1.3212e-10	-5.9965e-10	 4.2360e-11	 8.5662e+07	 3.2315e+02	 9.3725e+02
 1.2207e+02	 8.9340e+02	 5.7946e+00	 1.1853e+00	 8.0459e-11	-3.2545e-10	 4.5311e-11	 1.4066e+08	 3.2315e+02	 9.3975e+02
 6.1035e+01	 8.9340e+02	 6.2616e+00	 1.5427e+00	 5.2358e-11	-1.7857e-10	 4.8963e-11	 2.1616e+08	 3.2315e+02	 9.4256e+02
 3.0518e+01	 8.9340e+02	 6.8550e+00	 2.1057e+00	 3.5733e-11	-9.9358e-11	 5.3604e-11	 3.1673e+08	 3.2315e+02	 9.4562e+02
 1.5259e+01	 8.9340e+02	 7.6048e+00	 3.0097e+00	 2.5537e-11	-5.6041e-11	 5.9467e-11	 4.4319e+08	 3.2315e+02	 9.4833e+02
 7.6294e+00	 8.9340e+02	 8.5811e+00	 4.5464e+00	 1.9288e-11	-3.2162e-11	 6.7101e-11	 5.8678e+08	 3.2315e+02	 9.5095e+02
 1.9073e+00	 8.9340e+02	 1.1912e+01	 1.2057e+01	 1.2787e-11	-1.1573e-11	 9.3144e-11	 8.8506e+08	 3.2315e+02	 9.5427e+02
 4.7684e-01	 8.9340e+02	 2.0193e+01	 3.6020e+01	 9.5509e-12	-5.0891e-12	 1.5790e-10	 1.1850e+09	 3.2315e+02	 9.6572e+02
 1.0000e-01	 8.9340e+02	 4.5483e+01	 1.2890e+02	 7.1676e-12	-2.4735e-12	 3.5566e-10	 1.5790e+09	 3.2315e+02	 1.0063e+03
 1.0000e+06	 1.0035e+03	 2.4446e+00	 1.4228e-01	 7.9116e-08	-8.0326e-07	 1.9115e-11	 1.4305e+05	 3.2315e+02	 1.0131e+03
 5.0000e+05	 1.0035e+03	 2.5051e+00	 1.8953e-01	 5.2695e-08	-4.1847e-07	 1.9589e-11	 2.1478e+05	 3.2315e+02	 1.0157e+03
 2.5000e+05	 1.0035e+03	 2.5894e+00	 2.5380e-01	 3.5282e-08	-2.2095e-07	 2.0248e-11	 3.2078e+05	 3.2315e+02	 1.0183e+03
 1.2500e+05	 1.0035e+03	 2.7086e+00	 3.3260e-01	 2.3118e-08	-1.1876e-07	 2.1180e-11	 4.8956e+05	 3.2315e+02	 1.0211e+03
 6.2500e+04	 1.0035e+03	 2.8684e+00	 4.2184e-01	 1.4661e-08	-6.4933e-08	 2.2430e-11	 7.7198e+05	 3.2315e+02	 1.0236e+03
 3.1250e+04	 1.0035e+03	 3.0720e+00	 5.1754e-01	 8.9933e-09	-3.6006e-08	 2.4022e-11	 1.2585e+06	 3.2315e+02	 1.0262e+03
 1.5625e+04	 1.0035e+03	 3.3226e+00	 6.1586e-01	 5.3509e-09	-2.0179e-08	 2.5981e-11	 2.1151e+06	 3.2315e+02	 1.0287e+03
 7.8125e+03	 1.0035e+03	 3.6238e+00	 7.1121e-01	 3.0897e-09	-1.1398e-08	 2.8336e-11	 3.6631e+06	 3.2314e+02	 1.0312e+03
 3.9062e+03	 1.0035e+03	 3.9757e+00	 7.8712e-01	 1.7097e-09	-6.4637e-09	 3.1089e-11	 6.6197e+06	 3.2314e+02	 1.0338e+03
 1.9531e+03	 1.0035e+03	 4.3696e+00	 8.2736e-01	 8.9856e-10	-3.6596e-09	 3.4168e-11	 1.2595e+07	 3.2314e+02	 1.0362e+03
 9.7656e+02	 1.0035e+03	 4.7375e+00	 8.3858e-01	 4.5537e-10	-2.0296e-09	 3.7045e-11	 2.4854e+07	 3.2315e+02	 1.0386e+03
 4.8828e+02	 1.0035e+03	 5.0792e+00	 8.6960e-01	 2.3611e-10	-1.1076e-09	 3.9717e-11	 4.7934e+07	 3.2315e+02	 1.0412e+03
 2.4414e+02	 1.0035e+03	 5.4153e+00	 9.7079e-01	 1.3179e-10	-5.9941e-10	 4.2346e-11	 8.5875e+07	 3.2315e+02	 1.0466e+03
 1.2207e+02	 1.0035e+03	 5.7919e+00	 1.1817e+00	 8.0215e-11	-3.2527e-10	 4.5290e-11	 1.4109e+08	 3.2314e+02	 1.0491e+03
 6.1035e+01	 1.0035e+03	 6.2588e+00	 1.5360e+00	 5.2131e-11	-1.7848e-10	 4.8941e-11	 2.1710e+08	 3.2315e+02	 1.0518e+03
 3.0518e+01	 1.0035e+03	 6.8523e+00	 2.0939e+00	 3.5533e-11	-9.9312e-11	 5.3583e-11	 3.1851e+08	 3.2315e+02	 1.0550e+03
 1.5259e+01	 1.0035e+03	 7.6019e+00	 2.9874e+00	 2.5348e-11	-5.6016e-11	 5.9444e-11	 4.4650e+08	 3.2314e+02	 1.0578e+03
 7.6294e+00	 1.0035e+03	 8.5827e+00	 4.4827e+00	 1.9018e-11	-3.2169e-11	 6.7114e-11	 5.9511e+08	 3.2314e+02	 1.0604e+03
 1.9073e+00	 1.0035e+03	 1.1896e+01	 1.1771e+01	 1.2484e-11	-1.1556e-11	 9.3022e-11	 9.0655e+08	 3.2315e+02	 1.0638e+03
 4.7684e-01	 1.0035e+03	 2.0022e+01	 3.5178e+01	 9.3275e-12	-5.0438e-12	 1.5657e-10	 1.2134e+09	 3.2314e+02	 1.0753e+03
 1.0000e-01	 1.0035e+03	 4.5429e+01	 1.2745e+02	 7.0871e-12	-2.4705e-12	 3.5524e-10	 1.5969e+09	 3.2315e+02	 1.1159e+03
 1.0000e+06	 1.1132e+03	 2.4453e+00	 1.4251e-01	 7.9242e-08	-8.0367e-07	 1.9121e-11	 1.4282e+05	 3.2315e+02	 1.1228e+03
 5.0000e+05	 1.1132e+03	 2.5061e+00	 1.9035e-01	 5.2923e-08	-4.1873e-07	 1.9597e-11	 2.1385e+05	 3.2315e+02	 1.1255e+03
 2.5000e+05	 1.1132e+03	 2.5907e+00	 2.5467e-01	 3.5403e-08	-2.2114e-07	 2.0258e-11	 3.1968e+05	 3.2316e+02	 1.1281e+03
 1.2500e+05	 1.1132e+03	 2.7103e+00	 3.3315e-01	 2.3156e-08	-1.1888e-07	 2.1193e-11	 4.8875e+05	 3.2315e+02	 1.1307e+03
 6.2500e+04	 1.1132e+03	 2.8705e+00	 4.2246e-01	 1.4682e-08	-6.5009e-08	 2.2447e-11	 7.7086e+05	 3.2315e+02	 1.1332e+03
 3.1250e+04	 1.1132e+03	 3.0746e+00	 5.1790e-01	 8.9996e-09	-3.6051e-08	 2.4042e-11	 1.2576e+06	 3.2316e+02	 1.1358e+03
 1.5625e+04	 1.1132e+03	 3.3253e+00	 6.1586e-01	 5.3509e-09	-2.0203e-08	 2.6003e-11	 2.1151e+06	 3.2315e+02	 1.1384e+03
 7.8125e+03	 1.1132e+03	 3.6265e+00	 7.1077e-01	 3.0878e-09	-1.1410e-08	 2.8358e-11	 3.6653e+06	 3.2315e+02	 1.1408e+03
 3.9062e+03	 1.1132e+03	 3.9782e+00	 7.8642e-01	 1.7082e-09	-6.4689e-09	 3.1108e-11	 6.6256e+06	 3.2315e+02	 1.1435e+03
 1.9531e+03	 1.1132e+03	 4.3715e+00	 8.2641e-01	 8.9753e-10	-3.6616e-09	 3.4183e-11	 1.2610e+07	 3.2315e+02	 1.1459e+03
 9.7656e+02	 1.1132e+03	 4.7390e+00	 8.3770e-01	 4.5490e-10	-2.0304e-09	 3.7057e-11	 2.4880e+07	 3.2315e+02	 1.1488e+03
 4.8828e+02	 1.1132e+03	 5.0803e+00	 8.6877e-01	 2.3589e-10	-1.1079e-09	 3.9726e-11	 4.7980e+07	 3.2315e+02	 1.1513e+03
 2.4414e+02	 1.1132e+03	 5.4164e+00	 9.6981e-01	 1.3166e-10	-5.9955e-10	 4.2354e-11	 8.5962e+07	 3.2315e+02	 1.1566e+03
 1.2207e+02	 1.1132e+03	 5.7931e+00	 1.1804e+00	 8.0123e-11	-3.2535e-10	 4.5300e-11	 1.4125e+08	 3.2315e+02	 1.1595e+03
 6.1035e+01	 1.1132e+03	 6.2596e+00	 1.5343e+00	 5.2074e-11	-1.7851e-10	 4.8947e-11	 2.1734e+08	 3.2315e+02	 1.1621e+03
 3.0518e+01	 1.1132e+03	 6.8532e+00	 2.0908e+00	 3.5480e-11	-9.9326e-11	 5.3589e-11	 3.1899e+08	 3.2314e+02	 1.1652e+03
 1.5259e+01	 1.1132e+03	 7.6066e+00	 2.9742e+00	 2.5236e-11	-5.6056e-11	 5.9481e-11	 4.4847e+08	 3.2315e+02	 1.1680e+03
 7.6294e+00	 1.1132e+03	 8.5862e+00	 4.4609e+00	 1.8925e-11	-3.2184e-11	 6.7141e-11	 5.9803e+08	 3.2315e+02	 1.1705e+03
 1.9073e+00	 1.1132e+03	 1.1891e+01	 1.1695e+01	 1.2404e-11	-1.1551e-11	 9.2982e-11	 9.1243e+08	 3.2315e+02	 1.1740e+03
 4.7684e-01	 1.1132e+03	 2.0037e+01	 3.5005e+01	 9.2817e-12	-5.0476e-12	 1.5668e-10	 1.2194e+09	 3.2314e+02	 1.1854e+03
 1.0000e-01	 1.1132e+03	 4.5077e+01	 1.2653e+02	 7.0358e-12	-2.4510e-12	 3.5249e-10	 1.6086e+09	 3.2316e+02	 1.2259e+03
 1.0000e+06	 1.2232e+03	 2.4462e+00	 1.4298e-01	 7.9505e-08	-8.0418e-07	 1.9128e-11	 1.4235e+05	 3.2316e+02	 1.2328e+03
 5.0000e+05	 1.2232e+03	 2.5075e+00	 1.9092e-01	 5.3081e-08	-4.1914e-07	 1.9608e-11	 2.1322e+05	 3.2316e+02	 1.2353e+03
 2.5000e+05	 1.2232e+03	 2.5925e+00	 2.5558e-01	 3.5530e-08	-2.2138e-07	 2.0272e-11	 3.1854e+05	 3.2316e+02	 1.2379e+03
 1.2500e+05	 1.2232e+03	 2.7125e+00	 3.3421e-01	 2.3230e-08	-1.1903e-07	 2.1211e-11	 4.8720e+05	 3.2316e+02	 1.2405e+03
 6.2500e+04	 1.2232e+03	 2.8732e+00	 4.2336e-01	 1.4713e-08	-6.5103e-08	 2.2468e-11	 7.6921e+05	 3.2315e+02	 1.2429e+03
 3.1250e+04	 1.2232e+03	 3.0777e+00	 5.1863e-01	 9.0122e-09	-3.6103e-08	 2.4066e-11	 1.2558e+06	 3.2316e+02	 1.2456e+03
 1.5625e+04	 1.2232e+03	 3.3288e+00	 6.1631e-01	 5.3548e-09	-2.0233e-08	 2.6030e-11	 2.1136e+06	 3.2315e+02	 1.2481e+03
 7.8125e+03	 1.2232e+03	 3.6301e+00	 7.1091e-01	 3.0884e-09	-1.1426e-08	 2.8386e-11	 3.6646e+06	 3.2316e+02	 1.2505e+03
 3.9062e+03	 1.2232e+03	 3.9818e+00	 7.8617e-01	 1.7076e-09	-6.4767e-09	 3.1136e-11	 6.6277e+06	 3.2316e+02	 1.2532e+03
 1.9531e+03	 1.2232e+03	 4.3748e+00	 8.2585e-01	 8.9692e-10	-3.6653e-09	 3.4210e-11	 1.2618e+07	 3.2316e+02	 1.2556e+03
 9.7656e+02	 1.2232e+03	 4.7419e+00	 8.3722e-01	 4.5463e-10	-2.0319e-09	 3.7080e-11	 2.4894e+07	 3.2316e+02	 1.2583e+03
 4.8828e+02	 1.2232e+03	 5.0830e+00	 8.6878e-01	 2.3589e-10	-1.1086e-09	 3.9747e-11	 4.7979e+07	 3.2316e+02	 1.2608e+03
 2.4414e+02	 1.2232e+03	 5.4194e+00	 9.7051e-01	 1.3175e-10	-5.9996e-10	 4.2378e-11	 8.5900e+07	 3.2316e+02	 1.2660e+03
 1.2207e+02	 1.2232e+03	 5.7963e+00	 1.1817e+00	 8.0211e-11	-3.2557e-10	 4.5325e-11	 1.4110e+08	 3.2316e+02	 1.2685e+03
 6.1035e+01	 1.2232e+03	 6.2635e+00	 1.5365e+00	 5.2147e-11	-1.7864e-10	 4.8978e-11	 2.1703e+08	 3.2316e+02	 1.2713e+03
 3.0518e+01	 1.2232e+03	 6.8588e+00	 2.0937e+00	 3.5529e-11	-9.9422e-11	 5.3633e-11	 3.1855e+08	 3.2315e+02	 1.2747e+03
 1.5259e+01	 1.2232e+03	 7.6138e+00	 2.9804e+00	 2.5288e-11	-5.6117e-11	 5.9537e-11	 4.4756e+08	 3.2316e+02	 1.2776e+03
 7.6294e+00	 1.2232e+03	 8.5963e+00	 4.4692e+00	 1.8960e-11	-3.2227e-11	 6.7220e-11	 5.9691e+08	 3.2315e+02	 1.2800e+03
 1.9073e+00	 1.2232e+03	 1.1914e+01	 1.1743e+01	 1.2455e-11	-1.1576e-11	 9.3166e-11	 9.0871e+08	 3.2316e+02	 1.2835e+03
 4.7684e-01	 1.2232e+03	 2.0047e+01	 3.4891e+01	 9.2514e-12	-5.0503e-12	 1.5676e-10	 1.2233e+09	 3.2316e+02	 1.2949e+03
 1.0000e-01	 1.2232e+03	 4.5769e+01	 1.2787e+02	 7.1102e-12	-2.4895e-12	 3.5790e-10	 1.5918e+09	 3.2315e+02	 1.3357e+03
 1.0000e+06	 1.3329e+03	 2.4472e+00	 1.4388e-01	 8.0007e-08	-8.0471e-07	 1.9136e-11	 1.4146e+05	 3.2315e+02	 1.3428e+03
 5.0000e+05	 1.3329e+03	 2.5087e+00	 1.9172e-01	 5.3305e-08	-4.1947e-07	 1.9617e-11	 2.1232e+05	 3.2314e+02	 1.3452e+03
 2.5000e+05	 1.3329e+03	 2.5942e+00	 2.5650e-01	 3.5657e-08	-2.2161e-07	 2.0285e-11	 3.1741e+05	 3.2314e+02	 1.3479e+03
 1.2500e+05	 1.3329e+03	 2.7147e+00	 3.3522e-01	 2.3301e-08	-1.1919e-07	 2.1228e-11	 4.8572e+05	 3.2314e+02	 1.3504e+03
 6.2500e+04	 1.3329e+03	 2.8761e+00	 4.2440e-01	 1.4750e-08	-6.5200e-08	 2.2490e-11	 7.6732e+05	 3.2314e+02	 1.3533e+03
 3.1250e+04	 1.3329e+03	 3.0810e+00	 5.1946e-01	 9.0267e-09	-3.6161e-08	 2.4092e-11	 1.2538e+06	 3.2314e+02	 1.3558e+03
 1.5625e+04	 1.3329e+03	 3.3324e+00	 6.1690e-01	 5.3599e-09	-2.0265e-08	 2.6058e-11	 2.1115e+06	 3.2315e+02	 1.3585e+03
 7.8125e+03	 1.3329e+03	 3.6340e+00	 7.1128e-01	 3.0900e-09	-1.1443e-08	 2.8417e-11	 3.6627e+06	 3.2314e+02	 1.3611e+03
 3.9062e+03	 1.3329e+03	 3.9857e+00	 7.8599e-01	 1.7073e-09	-6.4853e-09	 3.1167e-11	 6.6292e+06	 3.2315e+02	 1.3638e+03
 1.9531e+03	 1.3329e+03	 4.3784e+00	 8.2557e-01	 8.9661e-10	-3.6692e-09	 3.4238e-11	 1.2623e+07	 3.2314e+02	 1.3662e+03
 9.7656e+02	 1.3329e+03	 4.7450e+00	 8.3714e-01	 4.5459e-10	-2.0336e-09	 3.7104e-11	 2.4896e+07	 3.2314e+02	 1.3687e+03
 4.8828e+02	 1.3329e+03	 5.0862e+00	 8.6914e-01	 2.3598e-10	-1.1095e-09	 3.9772e-11	 4.7960e+07	 3.2314e+02	 1.3714e+03
 2.4414e+02	 1.3329e+03	 5.4230e+00	 9.7161e-01	 1.3190e-10	-6.0045e-10	 4.2405e-11	 8.5803e+07	 3.2314e+02	 1.3767e+03
 1.2207e+02	 1.3329e+03	 5.8003e+00	 1.1835e+00	 8.0334e-11	-3.2584e-10	 4.5356e-11	 1.4088e+08	 3.2314e+02	 1.3791e+03
 6.1035e+01	 1.3329e+03	 6.2675e+00	 1.5395e+00	 5.2248e-11	-1.7878e-10	 4.9010e-11	 2.1661e+08	 3.2314e+02	 1.3817e+03
 3.0518e+01	 1.3329e+03	 6.8621e+00	 2.1016e+00	 3.5663e-11	-9.9477e-11	 5.3659e-11	 3.1735e+08	 3.2315e+02	 1.3848e+03
 1.5259e+01	 1.3329e+03	 7.6141e+00	 3.0034e+00	 2.5483e-11	-5.6119e-11	 5.9539e-11	 4.4412e+08	 3.2315e+02	 1.3875e+03
 7.6294e+00	 1.3329e+03	 8.5965e+00	 4.5210e+00	 1.9180e-11	-3.2227e-11	 6.7221e-11	 5.9007e+08	 3.2314e+02	 1.3900e+03
 1.9073e+00	 1.3329e+03	 1.1938e+01	 1.1950e+01	 1.2674e-11	-1.1601e-11	 9.3354e-11	 8.9299e+08	 3.2315e+02	 1.3933e+03
 4.7684e-01	 1.3329e+03	 2.0197e+01	 3.5247e+01	 9.3458e-12	-5.0900e-12	 1.5793e-10	 1.2110e+09	 3.2315e+02	 1.4049e+03
 1.0000e-01	 1.3329e+03	 4.5961e+01	 1.2846e+02	 7.1431e-12	-2.5001e-12	 3.5940e-10	 1.5844e+09	 3.2315e+02	 1.4455e+03
 1.0000e+06	 1.4427e+03	 2.4483e+00	 1.4432e-01	 8.0249e-08	-8.0532e-07	 1.9144e-11	 1.4103e+05	 3.2315e+02	 1.4526e+03
 5.0000e+05	 1.4427e+03	 2.5102e+00	 1.9282e-01	 5.3610e-08	-4.1987e-07	 1.9629e-11	 2.1111e+05	 3.2314e+02	 1.4551e+03
 2.5000e+05	 1.4427e+03	 2.5962e+00	 2.5780e-01	 3.5839e-08	-2.2189e-07	 2.0301e-11	 3.1580e+05	 3.2314e+02	 1.4577e+03
 1.2500e+05	 1.4427e+03	 2.7174e+00	 3.3671e-01	 2.3404e-08	-1.1937e-07	 2.1249e-11	 4.8359e+05	 3.2315e+02	 1.4601e+03
 6.2500e+04	 1.4427e+03	 2.8794e+00	 4.2564e-01	 1.4793e-08	-6.5318e-08	 2.2516e-11	 7.6508e+05	 3.2314e+02	 1.4626e+03
 3.1250e+04	 1.4427e+03	 3.0850e+00	 5.2066e-01	 9.0475e-09	-3.6230e-08	 2.4123e-11	 1.2509e+06	 3.2315e+02	 1.4652e+03
 1.5625e+04	 1.4427e+03	 3.3369e+00	 6.1794e-01	 5.3690e-09	-2.0304e-08	 2.6093e-11	 2.1080e+06	 3.2315e+02	 1.4676e+03
 7.8125e+03	 1.4427e+03	 3.6391e+00	 7.1196e-01	 3.0929e-09	-1.1465e-08	 2.8456e-11	 3.6592e+06	 3.2314e+02	 1.4701e+03
 3.9062e+03	 1.4427e+03	 3.9910e+00	 7.8640e-01	 1.7082e-09	-6.4969e-09	 3.1208e-11	 6.6257e+06	 3.2315e+02	 1.4726e+03
 1.9531e+03	 1.4427e+03	 4.3836e+00	 8.2561e-01	 8.9666e-10	-3.6748e-09	 3.4278e-11	 1.2622e+07	 3.2315e+02	 1.4751e+03
 9.7656e+02	 1.4427e+03	 4.7501e+00	 8.3747e-01	 4.5477e-10	-2.0364e-09	 3.7144e-11	 2.4887e+07	 3.2314e+02	 1.4777e+03
 4.8828e+02	 1.4427e+03	 5.0911e+00	 8.7035e-01	 2.3631e-10	-1.1108e-09	 3.9811e-11	 4.7893e+07	 3.2315e+02	 1.4802e+03
 2.4414e+02	 1.4427e+03	 5.4285e+00	 9.7389e-01	 1.3221e-10	-6.0121e-10	 4.2449e-11	 8.5602e+07	 3.2314e+02	 1.4855e+03
 1.2207e+02	 1.4427e+03	 5.8070e+00	 1.1874e+00	 8.0597e-11	-3.2629e-10	 4.5409e-11	 1.4042e+08	 3.2315e+02	 1.4879e+03
 6.1035e+01	 1.4427e+03	 6.2754e+00	 1.5457e+00	 5.2460e-11	-1.7904e-10	 4.9071e-11	 2.1574e+08	 3.2315e+02	 1.4907e+03
 3.0518e+01	 1.4427e+03	 6.8723e+00	 2.1118e+00	 3.5836e-11	-9.9650e-11	 5.3738e-11	 3.1582e+08	 3.2315e+02	 1.4938e+03
 1.5259e+01	 1.4427e+03	 7.6276e+00	 3.0190e+00	 2.5615e-11	-5.6234e-11	 5.9645e-11	 4.4183e+08	 3.2315e+02	 1.4965e+03
 7.6294e+00	 1.4427e+03	 8.6024e+00	 4.5695e+00	 1.9386e-11	-3.2252e-11	 6.7267e-11	 5.8382e+08	 3.2315e+02	 1.4990e+03
 1.9073e+00	 1.4427e+03	 1.1961e+01	 1.2124e+01	 1.2859e-11	-1.1625e-11	 9.3528e-11	 8.8017e+08	 3.2315e+02	 1.5023e+03
 4.7684e-01	 1.4427e+03	 2.0067e+01	 3.5591e+01	 9.4370e-12	-5.0557e-12	 1.5692e-10	 1.1993e+09	 3.2316e+02	 1.5116e+03
 1.0000e-01	 1.4427e+03	 4.6325e+01	 1.2919e+02	 7.1837e-12	-2.5204e-12	 3.6225e-10	 1.5755e+09	 3.2315e+02	 1.5624e+03
 1.0000e+06	 1.5597e+03	 2.4496e+00	 1.4534e-01	 8.0820e-08	-8.0608e-07	 1.9155e-11	 1.4004e+05	 3.2315e+02	 1.5693e+03
