, 20.12.2024, 17:18
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 5.0000e+05	 6.8672e+03	 2.6334e+00	 2.4115e-01	 6.7046e-08	-4.5414e-07	 2.0592e-11	 1.6880e+05	 3.0315e+02	 6.8818e+03
 2.5000e+05	 6.8672e+03	 2.7414e+00	 3.1857e-01	 4.4287e-08	-2.4209e-07	 2.1437e-11	 2.5556e+05	 3.0314e+02	 6.8844e+03
 1.2500e+05	 6.8672e+03	 2.8908e+00	 4.1279e-01	 2.8692e-08	-1.3142e-07	 2.2605e-11	 3.9446e+05	 3.0314e+02	 6.8872e+03
 6.2500e+04	 6.8672e+03	 3.0884e+00	 5.1947e-01	 1.8054e-08	-7.2579e-08	 2.4150e-11	 6.2689e+05	 3.0315e+02	 6.8896e+03
 3.1250e+04	 6.8672e+03	 3.3371e+00	 6.3389e-01	 1.1015e-08	-4.0612e-08	 2.6095e-11	 1.0275e+06	 3.0314e+02	 6.8922e+03
 1.5625e+04	 6.8672e+03	 3.6400e+00	 7.5276e-01	 6.5403e-09	-2.2938e-08	 2.8463e-11	 1.7304e+06	 3.0315e+02	 6.8947e+03
 7.8125e+03	 6.8672e+03	 3.9992e+00	 8.7253e-01	 3.7905e-09	-1.3029e-08	 3.1272e-11	 2.9858e+06	 3.0314e+02	 6.8971e+03
 3.9062e+03	 6.8672e+03	 4.4237e+00	 9.8695e-01	 2.1438e-09	-7.4367e-09	 3.4592e-11	 5.2794e+06	 3.0314e+02	 6.9024e+03
 1.9531e+03	 6.8672e+03	 4.8679e+00	 1.0931e+00	 1.1871e-09	-4.2008e-09	 3.8065e-11	 9.5336e+06	 3.0315e+02	 6.9050e+03
 9.7656e+02	 6.8672e+03	 5.3193e+00	 1.2304e+00	 6.6813e-10	-2.3455e-09	 4.1595e-11	 1.6939e+07	 3.0315e+02	 6.9074e+03
 4.8828e+02	 6.8672e+03	 5.7838e+00	 1.4767e+00	 4.0095e-10	-1.2989e-09	 4.5227e-11	 2.8227e+07	 3.0315e+02	 6.9099e+03
 2.4414e+02	 6.8672e+03	 6.3050e+00	 1.9413e+00	 2.6355e-10	-7.2019e-10	 4.9302e-11	 4.2944e+07	 3.0315e+02	 6.9127e+03
 1.2207e+02	 6.8672e+03	 6.9622e+00	 2.7758e+00	 1.8842e-10	-4.0470e-10	 5.4441e-11	 6.0068e+07	 3.0315e+02	 6.9152e+03
 6.1035e+01	 6.8672e+03	 7.8524e+00	 4.2292e+00	 1.4354e-10	-2.3257e-10	 6.1403e-11	 7.8849e+07	 3.0315e+02	 6.9179e+03
 3.0518e+01	 6.8672e+03	 9.1278e+00	 6.7692e+00	 1.1487e-10	-1.3793e-10	 7.1376e-11	 9.8525e+07	 3.0315e+02	 6.9208e+03
 1.5259e+01	 6.8672e+03	 1.1064e+01	 1.1222e+01	 9.5221e-11	-8.5390e-11	 8.6515e-11	 1.1886e+08	 3.0315e+02	 6.9235e+03
 7.6294e+00	 6.8672e+03	 1.4152e+01	 1.9044e+01	 8.0792e-11	-5.5794e-11	 1.1066e-10	 1.4008e+08	 3.0315e+02	 6.9261e+03
 1.9073e+00	 6.8672e+03	 2.7996e+01	 5.6652e+01	 6.0085e-11	-2.8632e-11	 2.1892e-10	 1.8836e+08	 3.0315e+02	 6.9288e+03
 4.7684e-01	 6.8672e+03	 6.9358e+01	 1.7215e+02	 4.5647e-11	-1.8125e-11	 5.4235e-10	 2.4794e+08	 3.0315e+02	 6.9398e+03
 1.0000e-01	 6.8672e+03	 2.0757e+02	 5.8209e+02	 3.2368e-11	-1.1486e-11	 1.6231e-09	 3.4966e+08	 3.0315e+02	 6.9703e+03
 1.0000e+06	 6.9676e+03	 2.5456e+00	 1.7947e-01	 9.9798e-08	-8.5943e-07	 1.9905e-11	 1.1341e+05	 3.0314e+02	 6.9772e+03
 5.0000e+05	 6.9676e+03	 2.6223e+00	 2.3531e-01	 6.5425e-08	-4.5105e-07	 2.0506e-11	 1.7299e+05	 3.0314e+02	 6.9797e+03
 2.5000e+05	 6.9676e+03	 2.7265e+00	 3.1075e-01	 4.3199e-08	-2.4001e-07	 2.1320e-11	 2.6199e+05	 3.0314e+02	 6.9825e+03
 1.2500e+05	 6.9676e+03	 2.8713e+00	 4.0314e-01	 2.8021e-08	-1.3007e-07	 2.2453e-11	 4.0389e+05	 3.0315e+02	 6.9849e+03
 6.2500e+04	 6.9676e+03	 3.0639e+00	 5.0852e-01	 1.7673e-08	-7.1727e-08	 2.3958e-11	 6.4040e+05	 3.0314e+02	 6.9874e+03
 3.1250e+04	 6.9676e+03	 3.3074e+00	 6.2162e-01	 1.0802e-08	-4.0095e-08	 2.5862e-11	 1.0478e+06	 3.0315e+02	 6.9901e+03
 1.5625e+04	 6.9676e+03	 3.6050e+00	 7.3869e-01	 6.4181e-09	-2.2634e-08	 2.8190e-11	 1.7634e+06	 3.0314e+02	 6.9926e+03
 7.8125e+03	 6.9676e+03	 3.9587e+00	 8.5536e-01	 3.7159e-09	-1.2853e-08	 3.0956e-11	 3.0457e+06	 3.0315e+02	 6.9952e+03
 3.9062e+03	 6.9676e+03	 4.3766e+00	 9.6503e-01	 2.0962e-09	-7.3344e-09	 3.4224e-11	 5.3993e+06	 3.0314e+02	 7.0004e+03
 1.9531e+03	 6.9676e+03	 4.8126e+00	 1.0632e+00	 1.1547e-09	-4.1407e-09	 3.7633e-11	 9.8014e+06	 3.0314e+02	 7.0029e+03
 9.7656e+02	 6.9676e+03	 5.2537e+00	 1.1888e+00	 6.4555e-10	-2.3099e-09	 4.1082e-11	 1.7532e+07	 3.0314e+02	 7.0054e+03
 4.8828e+02	 6.9676e+03	 5.7051e+00	 1.4154e+00	 3.8430e-10	-1.2775e-09	 4.4612e-11	 2.9450e+07	 3.0314e+02	 7.0081e+03
 2.4414e+02	 6.9676e+03	 6.2092e+00	 1.8449e+00	 2.5046e-10	-7.0719e-10	 4.8554e-11	 4.5188e+07	 3.0314e+02	 7.0108e+03
 1.2207e+02	 6.9676e+03	 6.8419e+00	 2.6156e+00	 1.7754e-10	-3.9654e-10	 5.3501e-11	 6.3747e+07	 3.0314e+02	 7.0133e+03
 6.1035e+01	 6.9676e+03	 7.6924e+00	 3.9527e+00	 1.3415e-10	-2.2714e-10	 6.0152e-11	 8.4366e+07	 3.0314e+02	 7.0159e+03
 3.0518e+01	 6.9676e+03	 8.9002e+00	 6.2810e+00	 1.0659e-10	-1.3406e-10	 6.9596e-11	 1.0618e+08	 3.0314e+02	 7.0189e+03
 1.5259e+01	 6.9676e+03	 1.0706e+01	 1.0358e+01	 8.7886e-11	-8.2356e-11	 8.3719e-11	 1.2878e+08	 3.0315e+02	 7.0217e+03
 7.6294e+00	 6.9676e+03	 1.3557e+01	 1.7532e+01	 7.4377e-11	-5.3273e-11	 1.0601e-10	 1.5217e+08	 3.0314e+02	 7.0243e+03
 1.9073e+00	 6.9676e+03	 2.6193e+01	 5.2665e+01	 5.5856e-11	-2.6720e-11	 2.0482e-10	 2.0262e+08	 3.0314e+02	 7.0274e+03
 4.7684e-01	 6.9676e+03	 6.4702e+01	 1.5985e+02	 4.2384e-11	-1.6891e-11	 5.0595e-10	 2.6703e+08	 3.0314e+02	 7.0366e+03
 1.0000e-01	 6.9676e+03	 1.9989e+02	 5.5200e+02	 3.0695e-11	-1.1059e-11	 1.5630e-09	 3.6872e+08	 3.0314e+02	 7.0670e+03
 1.0000e+06	 7.0642e+03	 2.5374e+00	 1.7551e-01	 9.7595e-08	-8.5487e-07	 1.9841e-11	 1.1597e+05	 3.0315e+02	 7.0740e+03
 5.0000e+05	 7.0642e+03	 2.6121e+00	 2.3002e-01	 6.3954e-08	-4.4822e-07	 2.0426e-11	 1.7697e+05	 3.0314e+02	 7.0766e+03
 2.5000e+05	 7.0642e+03	 2.7138e+00	 3.0402e-01	 4.2264e-08	-2.3825e-07	 2.1221e-11	 2.6778e+05	 3.0315e+02	 7.0791e+03
 1.2500e+05	 7.0642e+03	 2.8552e+00	 3.9529e-01	 2.7476e-08	-1.2895e-07	 2.2327e-11	 4.1192e+05	 3.0314e+02	 7.0816e+03
 6.2500e+04	 7.0642e+03	 3.0440e+00	 5.0005e-01	 1.7379e-08	-7.1036e-08	 2.3803e-11	 6.5124e+05	 3.0314e+02	 7.0844e+03
 3.1250e+04	 7.0642e+03	 3.2839e+00	 6.1272e-01	 1.0647e-08	-3.9688e-08	 2.5679e-11	 1.0630e+06	 3.0314e+02	 7.0869e+03
 1.5625e+04	 7.0642e+03	 3.5781e+00	 7.2910e-01	 6.3348e-09	-2.2400e-08	 2.7979e-11	 1.7866e+06	 3.0315e+02	 7.0898e+03
 7.8125e+03	 7.0642e+03	 3.9283e+00	 8.4437e-01	 3.6681e-09	-1.2721e-08	 3.0718e-11	 3.0854e+06	 3.0315e+02	 7.0922e+03
 3.9062e+03	 7.0642e+03	 4.3428e+00	 9.5129e-01	 2.0663e-09	-7.2610e-09	 3.3959e-11	 5.4772e+06	 3.0315e+02	 7.0972e+03
 1.9531e+03	 7.0642e+03	 4.7743e+00	 1.0445e+00	 1.1344e-09	-4.0992e-09	 3.7334e-11	 9.9766e+06	 3.0316e+02	 7.0998e+03
 9.7656e+02	 7.0642e+03	 5.2092e+00	 1.1619e+00	 6.3097e-10	-2.2857e-09	 4.0734e-11	 1.7937e+07	 3.0314e+02	 7.1024e+03
 4.8828e+02	 7.0642e+03	 5.6522e+00	 1.3751e+00	 3.7336e-10	-1.2631e-09	 4.4198e-11	 3.0313e+07	 3.0315e+02	 7.1049e+03
 2.4414e+02	 7.0642e+03	 6.1443e+00	 1.7819e+00	 2.4190e-10	-6.9837e-10	 4.8046e-11	 4.6786e+07	 3.0315e+02	 7.1078e+03
 1.2207e+02	 7.0642e+03	 6.7570e+00	 2.5145e+00	 1.7068e-10	-3.9077e-10	 5.2837e-11	 6.6310e+07	 3.0315e+02	 7.1102e+03
 6.1035e+01	 7.0642e+03	 7.5798e+00	 3.7894e+00	 1.2861e-10	-2.2331e-10	 5.9271e-11	 8.8001e+07	 3.0316e+02	 7.1129e+03
 3.0518e+01	 7.0642e+03	 8.7506e+00	 6.0038e+00	 1.0188e-10	-1.3152e-10	 6.8426e-11	 1.1109e+08	 3.0315e+02	 7.1158e+03
 1.5259e+01	 7.0642e+03	 1.0500e+01	 9.8821e+00	 8.3848e-11	-8.0609e-11	 8.2109e-11	 1.3498e+08	 3.0315e+02	 7.1185e+03
 7.6294e+00	 7.0642e+03	 1.3253e+01	 1.6716e+01	 7.0915e-11	-5.1982e-11	 1.0363e-10	 1.5959e+08	 3.0315e+02	 7.1210e+03
 1.9073e+00	 7.0642e+03	 2.5355e+01	 4.9775e+01	 5.2792e-11	-2.5831e-11	 1.9827e-10	 2.1438e+08	 3.0316e+02	 7.1241e+03
 4.7684e-01	 7.0642e+03	 6.1680e+01	 1.4947e+02	 3.9633e-11	-1.6089e-11	 4.8232e-10	 2.8556e+08	 3.0315e+02	 7.1334e+03
 1.0000e-01	 7.0642e+03	 1.8958e+02	 5.2314e+02	 2.9090e-11	-1.0486e-11	 1.4824e-09	 3.8906e+08	 3.0316e+02	 7.1740e+03
 1.0000e+06	 7.1712e+03	 2.5304e+00	 1.7224e-01	 9.5778e-08	-8.5102e-07	 1.9787e-11	 1.1817e+05	 3.0316e+02	 7.1812e+03
 5.0000e+05	 7.1712e+03	 2.6038e+00	 2.2546e-01	 6.2684e-08	-4.4591e-07	 2.0361e-11	 1.8055e+05	 3.0316e+02	 7.1838e+03
 2.5000e+05	 7.1712e+03	 2.7032e+00	 2.9845e-01	 4.1489e-08	-2.3677e-07	 2.1138e-11	 2.7279e+05	 3.0316e+02	 7.1864e+03
 1.2500e+05	 7.1712e+03	 2.8418e+00	 3.8887e-01	 2.7029e-08	-1.2802e-07	 2.2222e-11	 4.1872e+05	 3.0316e+02	 7.1888e+03
 6.2500e+04	 7.1712e+03	 3.0275e+00	 4.9317e-01	 1.7140e-08	-7.0463e-08	 2.3674e-11	 6.6032e+05	 3.0316e+02	 7.1915e+03
 3.1250e+04	 7.1712e+03	 3.2644e+00	 6.0551e-01	 1.0522e-08	-3.9349e-08	 2.5527e-11	 1.0756e+06	 3.0316e+02	 7.1941e+03
 1.5625e+04	 7.1712e+03	 3.5557e+00	 7.2135e-01	 6.2674e-09	-2.2205e-08	 2.7804e-11	 1.8058e+06	 3.0317e+02	 7.1965e+03
 7.8125e+03	 7.1712e+03	 3.9030e+00	 8.3562e-01	 3.6301e-09	-1.2611e-08	 3.0520e-11	 3.1177e+06	 3.0316e+02	 7.1992e+03
 3.9062e+03	 7.1712e+03	 4.3147e+00	 9.4056e-01	 2.0430e-09	-7.1998e-09	 3.3739e-11	 5.5397e+06	 3.0315e+02	 7.2044e+03
 1.9531e+03	 7.1712e+03	 4.7428e+00	 1.0299e+00	 1.1185e-09	-4.0649e-09	 3.7087e-11	 1.0118e+07	 3.0316e+02	 7.2069e+03
 9.7656e+02	 7.1712e+03	 5.1723e+00	 1.1408e+00	 6.1950e-10	-2.2657e-09	 4.0446e-11	 1.8269e+07	 3.0316e+02	 7.2094e+03
 4.8828e+02	 7.1712e+03	 5.6086e+00	 1.3438e+00	 3.6486e-10	-1.2513e-09	 4.3857e-11	 3.1019e+07	 3.0316e+02	 7.2119e+03
 2.4414e+02	 7.1712e+03	 6.0908e+00	 1.7326e+00	 2.3521e-10	-6.9111e-10	 4.7628e-11	 4.8117e+07	 3.0316e+02	 7.2149e+03
 1.2207e+02	 7.1712e+03	 6.6894e+00	 2.4337e+00	 1.6519e-10	-3.8619e-10	 5.2308e-11	 6.8511e+07	 3.0316e+02	 7.2174e+03
 6.1035e+01	 7.1712e+03	 7.4884e+00	 3.6518e+00	 1.2394e-10	-2.2021e-10	 5.8556e-11	 9.1317e+07	 3.0315e+02	 7.2202e+03
 3.0518e+01	 7.1712e+03	 8.6221e+00	 5.7660e+00	 9.7847e-11	-1.2934e-10	 6.7421e-11	 1.1567e+08	 3.0316e+02	 7.2231e+03
 1.5259e+01	 7.1712e+03	 1.0303e+01	 9.4664e+00	 8.0321e-11	-7.8934e-11	 8.0565e-11	 1.4091e+08	 3.0316e+02	 7.2259e+03
 7.6294e+00	 7.1712e+03	 1.2940e+01	 1.5985e+01	 6.7815e-11	-5.0656e-11	 1.0119e-10	 1.6689e+08	 3.0315e+02	 7.2284e+03
 1.9073e+00	 7.1712e+03	 2.4465e+01	 4.7704e+01	 5.0595e-11	-2.4887e-11	 1.9131e-10	 2.2369e+08	 3.0315e+02	 7.2316e+03
 4.7684e-01	 7.1712e+03	 5.8954e+01	 1.4490e+02	 3.8420e-11	-1.5366e-11	 4.6099e-10	 2.9458e+08	 3.0316e+02	 7.2408e+03
 1.0000e-01	 7.1712e+03	 1.7983e+02	 4.9770e+02	 2.7675e-11	-9.9438e-12	 1.4062e-09	 4.0895e+08	 3.0315e+02	 7.2812e+03
 1.0000e+06	 7.2785e+03	 2.5250e+00	 1.6952e-01	 9.4263e-08	-8.4800e-07	 1.9745e-11	 1.2007e+05	 3.0315e+02	 7.2880e+03
 5.0000e+05	 7.2785e+03	 2.5971e+00	 2.2186e-01	 6.1684e-08	-4.4404e-07	 2.0308e-11	 1.8348e+05	 3.0315e+02	 7.2906e+03
 2.5000e+05	 7.2785e+03	 2.6947e+00	 2.9392e-01	 4.0860e-08	-2.3559e-07	 2.1072e-11	 2.7699e+05	 3.0315e+02	 7.2931e+03
 1.2500e+05	 7.2785e+03	 2.8310e+00	 3.8353e-01	 2.6659e-08	-1.2727e-07	 2.2137e-11	 4.2454e+05	 3.0315e+02	 7.2957e+03
 6.2500e+04	 7.2785e+03	 3.0140e+00	 4.8705e-01	 1.6927e-08	-6.9995e-08	 2.3568e-11	 6.6863e+05	 3.0315e+02	 7.2981e+03
 3.1250e+04	 7.2785e+03	 3.2483e+00	 5.9911e-01	 1.0411e-08	-3.9068e-08	 2.5400e-11	 1.0871e+06	 3.0315e+02	 7.3010e+03
 1.5625e+04	 7.2785e+03	 3.5369e+00	 7.1472e-01	 6.2098e-09	-2.2042e-08	 2.7657e-11	 1.8225e+06	 3.0315e+02	 7.3034e+03
 7.8125e+03	 7.2785e+03	 3.8816e+00	 8.2824e-01	 3.5981e-09	-1.2519e-08	 3.0353e-11	 3.1455e+06	 3.0315e+02	 7.3059e+03
 3.9062e+03	 7.2785e+03	 4.2909e+00	 9.3180e-01	 2.0240e-09	-7.1481e-09	 3.3553e-11	 5.5918e+06	 3.0315e+02	 7.3111e+03
 1.9531e+03	 7.2785e+03	 4.7159e+00	 1.0183e+00	 1.1059e-09	-4.0357e-09	 3.6877e-11	 1.0234e+07	 3.0315e+02	 7.3139e+03
 9.7656e+02	 7.2785e+03	 5.1418e+00	 1.1240e+00	 6.1038e-10	-2.2491e-09	 4.0207e-11	 1.8542e+07	 3.0315e+02	 7.3164e+03
 4.8828e+02	 7.2785e+03	 5.5727e+00	 1.3183e+00	 3.5794e-10	-1.2416e-09	 4.3577e-11	 3.1619e+07	 3.0315e+02	 7.3192e+03
 2.4414e+02	 7.2785e+03	 6.0474e+00	 1.6915e+00	 2.2964e-10	-6.8522e-10	 4.7288e-11	 4.9285e+07	 3.0315e+02	 7.3246e+03
 1.2207e+02	 7.2785e+03	 6.6368e+00	 2.3631e+00	 1.6041e-10	-3.8262e-10	 5.1897e-11	 7.0556e+07	 3.0315e+02	 7.3271e+03
 6.1035e+01	 7.2785e+03	 7.4195e+00	 3.5252e+00	 1.1964e-10	-2.1787e-10	 5.8017e-11	 9.4596e+07	 3.0315e+02	 7.3297e+03
 3.0518e+01	 7.2785e+03	 8.5159e+00	 5.5539e+00	 9.4248e-11	-1.2754e-10	 6.6591e-11	 1.2008e+08	 3.0314e+02	 7.3341e+03
 1.5259e+01	 7.2785e+03	 1.0142e+01	 9.0586e+00	 7.6861e-11	-7.7564e-11	 7.9303e-11	 1.4725e+08	 3.0314e+02	 7.3369e+03
 7.6294e+00	 7.2785e+03	 1.2654e+01	 1.5241e+01	 6.4661e-11	-4.9443e-11	 9.8953e-11	 1.7503e+08	 3.0315e+02	 7.3395e+03
 1.9073e+00	 7.2785e+03	 2.3711e+01	 4.5552e+01	 4.8312e-11	-2.4087e-11	 1.8541e-10	 2.3426e+08	 3.0314e+02	 7.3427e+03
 4.7684e-01	 7.2785e+03	 5.6690e+01	 1.3835e+02	 3.6684e-11	-1.4766e-11	 4.4329e-10	 3.0852e+08	 3.0315e+02	 7.3518e+03
 1.0000e-01	 7.2785e+03	 1.7386e+02	 4.7878e+02	 2.6623e-11	-9.6118e-12	 1.3595e-09	 4.2510e+08	 3.0315e+02	 7.3925e+03
 1.0000e+06	 7.3897e+03	 2.5203e+00	 1.6732e-01	 9.3038e-08	-8.4539e-07	 1.9708e-11	 1.2165e+05	 3.0315e+02	 7.3993e+03
 5.0000e+05	 7.3897e+03	 2.5915e+00	 2.1886e-01	 6.0851e-08	-4.4249e-07	 2.0265e-11	 1.8599e+05	 3.0314e+02	 7.4018e+03
 2.5000e+05	 7.3897e+03	 2.6877e+00	 2.9001e-01	 4.0316e-08	-2.3462e-07	 2.1017e-11	 2.8072e+05	 3.0314e+02	 7.4044e+03
 1.2500e+05	 7.3897e+03	 2.8220e+00	 3.7893e-01	 2.6339e-08	-1.2664e-07	 2.2067e-11	 4.2970e+05	 3.0315e+02	 7.4069e+03
 6.2500e+04	 7.3897e+03	 3.0029e+00	 4.8206e-01	 1.6754e-08	-6.9610e-08	 2.3482e-11	 6.7554e+05	 3.0315e+02	 7.4095e+03
 3.1250e+04	 7.3897e+03	 3.2348e+00	 5.9370e-01	 1.0317e-08	-3.8834e-08	 2.5295e-11	 1.0970e+06	 3.0314e+02	 7.4121e+03
 1.5625e+04	 7.3897e+03	 3.5213e+00	 7.0890e-01	 6.1593e-09	-2.1906e-08	 2.7535e-11	 1.8375e+06	 3.0315e+02	 7.4150e+03
 7.8125e+03	 7.3897e+03	 3.8637e+00	 8.2178e-01	 3.5700e-09	-1.2441e-08	 3.0213e-11	 3.1702e+06	 3.0315e+02	 7.4174e+03
 3.9062e+03	 7.3897e+03	 4.2706e+00	 9.2430e-01	 2.0077e-09	-7.1040e-09	 3.3394e-11	 5.6372e+06	 3.0315e+02	 7.4227e+03
 1.9531e+03	 7.3897e+03	 4.6933e+00	 1.0083e+00	 1.0951e-09	-4.0111e-09	 3.6700e-11	 1.0335e+07	 3.0314e+02	 7.4255e+03
 9.7656e+02	 7.3897e+03	 5.1160e+00	 1.1096e+00	 6.0255e-10	-2.2351e-09	 4.0005e-11	 1.8783e+07	 3.0315e+02	 7.4279e+03
 4.8828e+02	 7.3897e+03	 5.5427e+00	 1.2964e+00	 3.5200e-10	-1.2334e-09	 4.3342e-11	 3.2152e+07	 3.0315e+02	 7.4304e+03
 2.4414e+02	 7.3897e+03	 6.0118e+00	 1.6565e+00	 2.2489e-10	-6.8039e-10	 4.7010e-11	 5.0326e+07	 3.0315e+02	 7.4356e+03
 1.2207e+02	 7.3897e+03	 6.5921e+00	 2.3051e+00	 1.5646e-10	-3.7958e-10	 5.1548e-11	 7.2334e+07	 3.0315e+02	 7.4384e+03
 6.1035e+01	 7.3897e+03	 7.3602e+00	 3.4253e+00	 1.1625e-10	-2.1586e-10	 5.7554e-11	 9.7354e+07	 3.0314e+02	 7.4409e+03
 3.0518e+01	 7.3897e+03	 8.4357e+00	 5.3692e+00	 9.1114e-11	-1.2618e-10	 6.5964e-11	 1.2422e+08	 3.0315e+02	 7.4439e+03
 1.5259e+01	 7.3897e+03	 1.0018e+01	 8.7513e+00	 7.4253e-11	-7.6514e-11	 7.8335e-11	 1.5242e+08	 3.0315e+02	 7.4466e+03
 7.6294e+00	 7.3897e+03	 1.2468e+01	 1.4752e+01	 6.2582e-11	-4.8650e-11	 9.7492e-11	 1.8085e+08	 3.0314e+02	 7.4495e+03
 1.9073e+00	 7.3897e+03	 2.3141e+01	 4.3305e+01	 4.5929e-11	-2.3483e-11	 1.8096e-10	 2.4642e+08	 3.0315e+02	 7.4522e+03
 4.7684e-01	 7.3897e+03	 5.5046e+01	 1.3229e+02	 3.5077e-11	-1.4330e-11	 4.3044e-10	 3.2265e+08	 3.0315e+02	 7.4612e+03
 1.0000e-01	 7.3897e+03	 1.6946e+02	 4.6462e+02	 2.5836e-11	-9.3675e-12	 1.3251e-09	 4.3807e+08	 3.0315e+02	 7.5019e+03
 1.0000e+06	 7.4991e+03	 2.5173e+00	 1.6564e-01	 9.2107e-08	-8.4371e-07	 1.9684e-11	 1.2288e+05	 3.0316e+02	 7.5088e+03
 5.0000e+05	 7.4991e+03	 2.5876e+00	 2.1661e-01	 6.0224e-08	-4.4140e-07	 2.0234e-11	 1.8793e+05	 3.0315e+02	 7.5113e+03
 2.5000e+05	 7.4991e+03	 2.6825e+00	 2.8712e-01	 3.9914e-08	-2.3389e-07	 2.0976e-11	 2.8355e+05	 3.0315e+02	 7.5140e+03
 1.2500e+05	 7.4991e+03	 2.8153e+00	 3.7539e-01	 2.6092e-08	-1.2618e-07	 2.2015e-11	 4.3376e+05	 3.0315e+02	 7.5164e+03
 6.2500e+04	 7.4991e+03	 2.9945e+00	 4.7796e-01	 1.6611e-08	-6.9317e-08	 2.3416e-11	 6.8134e+05	 3.0316e+02	 7.5189e+03
 3.1250e+04	 7.4991e+03	 3.2246e+00	 5.8931e-01	 1.0240e-08	-3.8657e-08	 2.5215e-11	 1.1052e+06	 3.0315e+02	 7.5214e+03
 1.5625e+04	 7.4991e+03	 3.5092e+00	 7.0411e-01	 6.1176e-09	-2.1801e-08	 2.7441e-11	 1.8500e+06	 3.0315e+02	 7.5239e+03
 7.8125e+03	 7.4991e+03	 3.8497e+00	 8.1649e-01	 3.5470e-09	-1.2380e-08	 3.0103e-11	 3.1908e+06	 3.0315e+02	 7.5263e+03
 3.9062e+03	 7.4991e+03	 4.2412e+00	 9.1509e-01	 1.9877e-09	-7.0403e-09	 3.3165e-11	 5.6939e+06	 3.0316e+02	 7.5289e+03
 1.9531e+03	 7.4991e+03	 4.6759e+00	 1.0005e+00	 1.0866e-09	-3.9922e-09	 3.6564e-11	 1.0416e+07	 3.0315e+02	 7.5313e+03
 9.7656e+02	 7.4991e+03	 5.0962e+00	 1.0984e+00	 5.9646e-10	-2.2244e-09	 3.9851e-11	 1.8975e+07	 3.0315e+02	 7.5338e+03
 4.8828e+02	 7.4991e+03	 5.5196e+00	 1.2792e+00	 3.4732e-10	-1.2271e-09	 4.3161e-11	 3.2585e+07	 3.0315e+02	 7.5364e+03
 2.4414e+02	 7.4991e+03	 5.9831e+00	 1.6291e+00	 2.2116e-10	-6.7649e-10	 4.6785e-11	 5.1173e+07	 3.0315e+02	 7.5417e+03
 1.2207e+02	 7.4991e+03	 6.5546e+00	 2.2601e+00	 1.5341e-10	-3.7704e-10	 5.1254e-11	 7.3774e+07	 3.0315e+02	 7.5442e+03
 6.1035e+01	 7.4991e+03	 7.3099e+00	 3.3506e+00	 1.1372e-10	-2.1415e-10	 5.7160e-11	 9.9524e+07	 3.0315e+02	 7.5469e+03
 3.0518e+01	 7.4991e+03	 8.3648e+00	 5.2410e+00	 8.8937e-11	-1.2498e-10	 6.5410e-11	 1.2725e+08	 3.0315e+02	 7.5501e+03
 1.5259e+01	 7.4991e+03	 9.9153e+00	 8.5267e+00	 7.2347e-11	-7.5645e-11	 7.7534e-11	 1.5644e+08	 3.0315e+02	 7.5529e+03
 7.6294e+00	 7.4991e+03	 1.2311e+01	 1.4349e+01	 6.0875e-11	-4.7984e-11	 9.6265e-11	 1.8592e+08	 3.0315e+02	 7.5558e+03
 1.9073e+00	 7.4991e+03	 2.2647e+01	 4.1849e+01	 4.4385e-11	-2.2959e-11	 1.7709e-10	 2.5499e+08	 3.0316e+02	 7.5586e+03
 4.7684e-01	 7.4991e+03	 5.3676e+01	 1.2901e+02	 3.4207e-11	-1.3967e-11	 4.1973e-10	 3.3086e+08	 3.0316e+02	 7.5678e+03
 1.0000e-01	 7.4991e+03	 1.6413e+02	 4.4976e+02	 2.5010e-11	-9.0712e-12	 1.2835e-09	 4.5253e+08	 3.0315e+02	 7.6082e+03
 1.0000e+06	 7.6055e+03	 2.5145e+00	 1.6429e-01	 9.1354e-08	-8.4213e-07	 1.9662e-11	 1.2389e+05	 3.0315e+02	 7.6152e+03
 5.0000e+05	 7.6055e+03	 2.5842e+00	 2.1482e-01	 5.9727e-08	-4.4045e-07	 2.0207e-11	 1.8949e+05	 3.0315e+02	 7.6177e+03
 2.5000e+05	 7.6055e+03	 2.6784e+00	 2.8474e-01	 3.9584e-08	-2.3332e-07	 2.0944e-11	 2.8592e+05	 3.0314e+02	 7.6202e+03
 1.2500e+05	 7.6055e+03	 2.8101e+00	 3.7244e-01	 2.5887e-08	-1.2581e-07	 2.1974e-11	 4.3719e+05	 3.0315e+02	 7.6227e+03
 6.2500e+04	 7.6055e+03	 2.9878e+00	 4.7461e-01	 1.6494e-08	-6.9084e-08	 2.3363e-11	 6.8615e+05	 3.0315e+02	 7.6252e+03
 3.1250e+04	 7.6055e+03	 3.2164e+00	 5.8556e-01	 1.0175e-08	-3.8515e-08	 2.5151e-11	 1.1123e+06	 3.0315e+02	 7.6278e+03
 1.5625e+04	 7.6055e+03	 3.4993e+00	 6.9995e-01	 6.0815e-09	-2.1715e-08	 2.7363e-11	 1.8610e+06	 3.0315e+02	 7.6302e+03
