, 19.12.2024, 13:26
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.0000e-01	 4.2469e+03	 2.3302e+02	 9.0722e+02	 5.0447e-11	-1.2902e-11	 1.8221e-09	 2.2435e+08	 3.2314e+02	 4.3525e+03
 1.0000e+06	 4.3498e+03	 2.6153e+00	 2.5100e-01	 1.3957e-07	-8.9823e-07	 2.0451e-11	 8.1090e+04	 3.2314e+02	 4.3617e+03
 5.0000e+05	 4.3498e+03	 2.7254e+00	 3.4329e-01	 9.5444e-08	-4.7971e-07	 2.1311e-11	 1.1858e+05	 3.2314e+02	 4.3645e+03
 2.5000e+05	 4.3498e+03	 2.8857e+00	 4.6151e-01	 6.4157e-08	-2.6214e-07	 2.2565e-11	 1.7641e+05	 3.2314e+02	 4.3671e+03
 1.2500e+05	 4.3498e+03	 3.1092e+00	 5.9637e-01	 4.1452e-08	-1.4660e-07	 2.4312e-11	 2.7303e+05	 3.2314e+02	 4.3697e+03
 6.2500e+04	 4.3498e+03	 3.4010e+00	 7.3897e-01	 2.5682e-08	-8.3443e-08	 2.6594e-11	 4.4069e+05	 3.2314e+02	 4.3723e+03
 3.1250e+04	 4.3498e+03	 3.7624e+00	 8.8142e-01	 1.5316e-08	-4.8003e-08	 2.9421e-11	 7.3893e+05	 3.2314e+02	 4.3752e+03
 1.5625e+04	 4.3498e+03	 4.1935e+00	 1.0125e+00	 8.7969e-09	-2.7747e-08	 3.2792e-11	 1.2866e+06	 3.2315e+02	 4.3777e+03
 7.8125e+03	 4.3498e+03	 4.6951e+00	 1.1188e+00	 4.8605e-09	-1.6053e-08	 3.6714e-11	 2.3285e+06	 3.2315e+02	 4.3804e+03
 3.9062e+03	 4.3498e+03	 5.1900e+00	 1.1992e+00	 2.6048e-09	-9.1011e-09	 4.0584e-11	 4.3449e+06	 3.2314e+02	 4.3859e+03
 1.9531e+03	 4.3498e+03	 5.6547e+00	 1.3361e+00	 1.4511e-09	-5.0553e-09	 4.4218e-11	 7.7996e+06	 3.2314e+02	 4.3884e+03
 9.7656e+02	 4.3498e+03	 6.1328e+00	 1.6554e+00	 8.9895e-10	-2.7873e-09	 4.7956e-11	 1.2590e+07	 3.2314e+02	 4.3912e+03
 4.8828e+02	 4.3498e+03	 6.7450e+00	 2.2597e+00	 6.1353e-10	-1.5599e-09	 5.2744e-11	 1.8447e+07	 3.2314e+02	 4.3938e+03
 2.4414e+02	 4.3498e+03	 7.6140e+00	 3.2269e+00	 4.3808e-10	-8.9790e-10	 5.9539e-11	 2.5835e+07	 3.2314e+02	 4.3966e+03
 1.2207e+02	 4.3498e+03	 8.8434e+00	 4.7004e+00	 3.1906e-10	-5.3240e-10	 6.9152e-11	 3.5472e+07	 3.2315e+02	 4.3990e+03
 6.1035e+01	 4.3498e+03	 1.0531e+01	 7.0012e+00	 2.3762e-10	-3.2346e-10	 8.2346e-11	 4.7630e+07	 3.2315e+02	 4.4016e+03
 3.0518e+01	 4.3498e+03	 1.2869e+01	 1.0740e+01	 1.8226e-10	-2.0142e-10	 1.0063e-10	 6.2097e+07	 3.2315e+02	 4.4045e+03
 1.5259e+01	 4.3498e+03	 1.6190e+01	 1.6985e+01	 1.4412e-10	-1.2889e-10	 1.2660e-10	 7.8531e+07	 3.2315e+02	 4.4072e+03
 7.6294e+00	 4.3498e+03	 2.1054e+01	 2.7620e+01	 1.1718e-10	-8.5079e-11	 1.6464e-10	 9.6588e+07	 3.2315e+02	 4.4097e+03
 1.9073e+00	 4.3498e+03	 3.9887e+01	 7.8543e+01	 8.3303e-11	-4.1244e-11	 3.1191e-10	 1.3586e+08	 3.2314e+02	 4.4132e+03
 4.7684e-01	 4.3498e+03	 8.6601e+01	 2.3972e+02	 6.3561e-11	-2.2697e-11	 6.7719e-10	 1.7806e+08	 3.2315e+02	 4.4224e+03
 1.0000e-01	 4.3498e+03	 2.3414e+02	 9.0966e+02	 5.0583e-11	-1.2964e-11	 1.8309e-09	 2.2375e+08	 3.2314e+02	 4.4556e+03
 1.0000e+06	 4.4530e+03	 2.6161e+00	 2.5180e-01	 1.4002e-07	-8.9867e-07	 2.0457e-11	 8.0831e+04	 3.2314e+02	 4.4649e+03
 5.0000e+05	 4.4530e+03	 2.7264e+00	 3.4386e-01	 9.5604e-08	-4.8000e-07	 2.1320e-11	 1.1838e+05	 3.2315e+02	 4.4675e+03
 2.5000e+05	 4.4530e+03	 2.8869e+00	 4.6229e-01	 6.4265e-08	-2.6231e-07	 2.2575e-11	 1.7611e+05	 3.2315e+02	 4.4702e+03
 1.2500e+05	 4.4530e+03	 3.1108e+00	 5.9711e-01	 4.1504e-08	-1.4671e-07	 2.4325e-11	 2.7269e+05	 3.2314e+02	 4.4730e+03
 6.2500e+04	 4.4530e+03	 3.4029e+00	 7.3977e-01	 2.5710e-08	-8.3511e-08	 2.6610e-11	 4.4021e+05	 3.2314e+02	 4.4754e+03
 3.1250e+04	 4.4530e+03	 3.7649e+00	 8.8232e-01	 1.5332e-08	-4.8045e-08	 2.9440e-11	 7.3818e+05	 3.2315e+02	 4.4783e+03
 1.5625e+04	 4.4530e+03	 4.1964e+00	 1.0135e+00	 8.8055e-09	-2.7772e-08	 3.2814e-11	 1.2853e+06	 3.2315e+02	 4.4807e+03
 7.8125e+03	 4.4530e+03	 4.6983e+00	 1.1198e+00	 4.8648e-09	-1.6066e-08	 3.6739e-11	 2.3264e+06	 3.2315e+02	 4.4832e+03
 3.9062e+03	 4.4530e+03	 5.1931e+00	 1.2004e+00	 2.6073e-09	-9.1080e-09	 4.0608e-11	 4.3407e+06	 3.2314e+02	 4.4883e+03
 1.9531e+03	 4.4530e+03	 5.6579e+00	 1.3380e+00	 1.4532e-09	-5.0587e-09	 4.4242e-11	 7.7883e+06	 3.2314e+02	 4.4910e+03
 9.7656e+02	 4.4530e+03	 6.1363e+00	 1.6589e+00	 9.0084e-10	-2.7892e-09	 4.7983e-11	 1.2564e+07	 3.2314e+02	 4.4934e+03
 4.8828e+02	 4.4530e+03	 6.7496e+00	 2.2657e+00	 6.1516e-10	-1.5611e-09	 5.2779e-11	 1.8398e+07	 3.2314e+02	 4.4962e+03
 2.4414e+02	 4.4530e+03	 7.6202e+00	 3.2362e+00	 4.3934e-10	-8.9874e-10	 5.9587e-11	 2.5760e+07	 3.2314e+02	 4.4990e+03
 1.2207e+02	 4.4530e+03	 8.8522e+00	 4.7155e+00	 3.2008e-10	-5.3299e-10	 6.9220e-11	 3.5358e+07	 3.2314e+02	 4.5017e+03
 6.1035e+01	 4.4530e+03	 1.0544e+01	 7.0218e+00	 2.3832e-10	-3.2392e-10	 8.2450e-11	 4.7490e+07	 3.2314e+02	 4.5043e+03
 3.0518e+01	 4.4530e+03	 1.2888e+01	 1.0783e+01	 1.8299e-10	-2.0174e-10	 1.0078e-10	 6.1850e+07	 3.2313e+02	 4.5072e+03
 1.5259e+01	 4.4530e+03	 1.6224e+01	 1.7078e+01	 1.4490e-10	-1.2917e-10	 1.2686e-10	 7.8106e+07	 3.2313e+02	 4.5101e+03
 7.6294e+00	 4.4530e+03	 2.1106e+01	 2.7764e+01	 1.1779e-10	-8.5297e-11	 1.6504e-10	 9.6086e+07	 3.2312e+02	 4.5125e+03
 1.9073e+00	 4.4530e+03	 3.9947e+01	 7.8917e+01	 8.3700e-11	-4.1307e-11	 3.1237e-10	 1.3522e+08	 3.2313e+02	 4.5162e+03
 4.7684e-01	 4.4530e+03	 8.7005e+01	 2.3857e+02	 6.3258e-11	-2.2804e-11	 6.8034e-10	 1.7891e+08	 3.2313e+02	 4.5254e+03
 1.0000e-01	 4.4530e+03	 2.3537e+02	 9.2160e+02	 5.1247e-11	-1.3032e-11	 1.8405e-09	 2.2085e+08	 3.2314e+02	 4.5583e+03
 1.0000e+06	 4.5556e+03	 2.6166e+00	 2.5205e-01	 1.4015e-07	-8.9894e-07	 2.0461e-11	 8.0751e+04	 3.2315e+02	 4.5677e+03
 5.0000e+05	 4.5556e+03	 2.7271e+00	 3.4424e-01	 9.5711e-08	-4.8020e-07	 2.1325e-11	 1.1825e+05	 3.2314e+02	 4.5702e+03
 2.5000e+05	 4.5556e+03	 2.8879e+00	 4.6272e-01	 6.4325e-08	-2.6244e-07	 2.2582e-11	 1.7595e+05	 3.2314e+02	 4.5728e+03
 1.2500e+05	 4.5556e+03	 3.1118e+00	 5.9770e-01	 4.1545e-08	-1.4679e-07	 2.4333e-11	 2.7242e+05	 3.2315e+02	 4.5752e+03
 6.2500e+04	 4.5556e+03	 3.4044e+00	 7.4037e-01	 2.5731e-08	-8.3561e-08	 2.6621e-11	 4.3985e+05	 3.2315e+02	 4.5777e+03
 3.1250e+04	 4.5556e+03	 3.7665e+00	 8.8294e-01	 1.5343e-08	-4.8073e-08	 2.9453e-11	 7.3765e+05	 3.2315e+02	 4.5805e+03
 1.5625e+04	 4.5556e+03	 4.1984e+00	 1.0142e+00	 8.8117e-09	-2.7790e-08	 3.2830e-11	 1.2844e+06	 3.2315e+02	 4.5830e+03
 7.8125e+03	 4.5556e+03	 4.7007e+00	 1.1206e+00	 4.8680e-09	-1.6077e-08	 3.6758e-11	 2.3249e+06	 3.2315e+02	 4.5857e+03
 3.9062e+03	 4.5556e+03	 5.1960e+00	 1.2012e+00	 2.6092e-09	-9.1142e-09	 4.0631e-11	 4.3377e+06	 3.2316e+02	 4.5910e+03
 1.9531e+03	 4.5556e+03	 5.6611e+00	 1.3396e+00	 1.4549e-09	-5.0622e-09	 4.4268e-11	 7.7790e+06	 3.2315e+02	 4.5935e+03
 9.7656e+02	 4.5556e+03	 6.1408e+00	 1.6618e+00	 9.0239e-10	-2.7916e-09	 4.8018e-11	 1.2542e+07	 3.2316e+02	 4.5959e+03
 4.8828e+02	 4.5556e+03	 6.7561e+00	 2.2709e+00	 6.1658e-10	-1.5629e-09	 5.2830e-11	 1.8356e+07	 3.2316e+02	 4.5987e+03
 2.4414e+02	 4.5556e+03	 7.6280e+00	 3.2473e+00	 4.4085e-10	-8.9980e-10	 5.9648e-11	 2.5672e+07	 3.2316e+02	 4.6017e+03
 1.2207e+02	 4.5556e+03	 8.8609e+00	 4.7412e+00	 3.2183e-10	-5.3359e-10	 6.9289e-11	 3.5167e+07	 3.2316e+02	 4.6041e+03
 6.1035e+01	 4.5556e+03	 1.0557e+01	 7.0797e+00	 2.4028e-10	-3.2434e-10	 8.2549e-11	 4.7102e+07	 3.2317e+02	 4.6067e+03
 3.0518e+01	 4.5556e+03	 1.2914e+01	 1.0905e+01	 1.8505e-10	-2.0218e-10	 1.0099e-10	 6.1161e+07	 3.2316e+02	 4.6096e+03
 1.5259e+01	 4.5556e+03	 1.6282e+01	 1.7304e+01	 1.4682e-10	-1.2966e-10	 1.2732e-10	 7.7085e+07	 3.2317e+02	 4.6123e+03
 7.6294e+00	 4.5556e+03	 2.1215e+01	 2.8200e+01	 1.1963e-10	-8.5762e-11	 1.6590e-10	 9.4602e+07	 3.2317e+02	 4.6148e+03
 1.9073e+00	 4.5556e+03	 4.0440e+01	 8.0409e+01	 8.5282e-11	-4.1830e-11	 3.1622e-10	 1.3271e+08	 3.2317e+02	 4.6181e+03
 4.7684e-01	 4.5556e+03	 8.8150e+01	 2.4374e+02	 6.4628e-11	-2.3108e-11	 6.8930e-10	 1.7512e+08	 3.2317e+02	 4.6275e+03
 1.0000e-01	 4.5556e+03	 2.3704e+02	 9.3086e+02	 5.1761e-11	-1.3125e-11	 1.8536e-09	 2.1865e+08	 3.2317e+02	 4.6620e+03
 1.0000e+06	 4.6594e+03	 2.6175e+00	 2.5269e-01	 1.4051e-07	-8.9942e-07	 2.0468e-11	 8.0548e+04	 3.2317e+02	 4.6714e+03
 5.0000e+05	 4.6594e+03	 2.7282e+00	 3.4509e-01	 9.5946e-08	-4.8050e-07	 2.1334e-11	 1.1796e+05	 3.2317e+02	 4.6741e+03
 2.5000e+05	 4.6594e+03	 2.8894e+00	 4.6374e-01	 6.4467e-08	-2.6266e-07	 2.2594e-11	 1.7556e+05	 3.2317e+02	 4.6767e+03
 1.2500e+05	 4.6594e+03	 3.1138e+00	 5.9871e-01	 4.1615e-08	-1.4692e-07	 2.4349e-11	 2.7196e+05	 3.2316e+02	 4.6794e+03
 6.2500e+04	 4.6594e+03	 3.4068e+00	 7.4144e-01	 2.5768e-08	-8.3645e-08	 2.6640e-11	 4.3922e+05	 3.2317e+02	 4.6818e+03
 3.1250e+04	 4.6594e+03	 3.7695e+00	 8.8421e-01	 1.5365e-08	-4.8125e-08	 2.9476e-11	 7.3660e+05	 3.2317e+02	 4.6847e+03
 1.5625e+04	 4.6594e+03	 4.2018e+00	 1.0153e+00	 8.8218e-09	-2.7819e-08	 3.2856e-11	 1.2829e+06	 3.2316e+02	 4.6872e+03
 7.8125e+03	 4.6594e+03	 4.7044e+00	 1.1217e+00	 4.8730e-09	-1.6093e-08	 3.6786e-11	 2.3225e+06	 3.2316e+02	 4.6900e+03
 3.9062e+03	 4.6594e+03	 5.1995e+00	 1.2025e+00	 2.6119e-09	-9.1217e-09	 4.0658e-11	 4.3331e+06	 3.2315e+02	 4.6952e+03
 1.9531e+03	 4.6594e+03	 5.6643e+00	 1.3416e+00	 1.4570e-09	-5.0657e-09	 4.4293e-11	 7.7677e+06	 3.2315e+02	 4.6977e+03
 9.7656e+02	 4.6594e+03	 6.1442e+00	 1.6659e+00	 9.0463e-10	-2.7934e-09	 4.8045e-11	 1.2511e+07	 3.2315e+02	 4.7002e+03
 4.8828e+02	 4.6594e+03	 6.7601e+00	 2.2782e+00	 6.1857e-10	-1.5639e-09	 5.2861e-11	 1.8297e+07	 3.2316e+02	 4.7029e+03
 2.4414e+02	 4.6594e+03	 7.6335e+00	 3.2595e+00	 4.4251e-10	-9.0054e-10	 5.9691e-11	 2.5576e+07	 3.2315e+02	 4.7056e+03
 1.2207e+02	 4.6594e+03	 8.8698e+00	 4.7621e+00	 3.2325e-10	-5.3419e-10	 6.9358e-11	 3.5013e+07	 3.2315e+02	 4.7082e+03
 6.1035e+01	 4.6594e+03	 1.0568e+01	 7.1225e+00	 2.4173e-10	-3.2474e-10	 8.2639e-11	 4.6819e+07	 3.2315e+02	 4.7108e+03
 3.0518e+01	 4.6594e+03	 1.2937e+01	 1.0967e+01	 1.8611e-10	-2.0256e-10	 1.0116e-10	 6.0811e+07	 3.2315e+02	 4.7139e+03
 1.5259e+01	 4.6594e+03	 1.6316e+01	 1.7379e+01	 1.4746e-10	-1.2996e-10	 1.2759e-10	 7.6750e+07	 3.2315e+02	 4.7166e+03
 7.6294e+00	 4.6594e+03	 2.1276e+01	 2.8326e+01	 1.2017e-10	-8.6017e-11	 1.6637e-10	 9.4180e+07	 3.2315e+02	 4.7192e+03
 1.9073e+00	 4.6594e+03	 4.0513e+01	 8.0569e+01	 8.5452e-11	-4.1908e-11	 3.1680e-10	 1.3244e+08	 3.2314e+02	 4.7226e+03
 4.7684e-01	 4.6594e+03	 8.8827e+01	 2.4541e+02	 6.5070e-11	-2.3287e-11	 6.9459e-10	 1.7393e+08	 3.2314e+02	 4.7318e+03
 1.0000e-01	 4.6594e+03	 2.3753e+02	 9.3308e+02	 5.1885e-11	-1.3153e-11	 1.8574e-09	 2.1813e+08	 3.2314e+02	 4.7628e+03
 1.0000e+06	 4.7601e+03	 2.6175e+00	 2.5271e-01	 1.4052e-07	-8.9942e-07	 2.0468e-11	 8.0540e+04	 3.2314e+02	 4.7723e+03
 5.0000e+05	 4.7601e+03	 2.7282e+00	 3.4520e-01	 9.5975e-08	-4.8049e-07	 2.1333e-11	 1.1792e+05	 3.2313e+02	 4.7747e+03
 2.5000e+05	 4.7601e+03	 2.8897e+00	 4.6389e-01	 6.4488e-08	-2.6270e-07	 2.2596e-11	 1.7550e+05	 3.2314e+02	 4.7776e+03
 1.2500e+05	 4.7601e+03	 3.1143e+00	 5.9892e-01	 4.1629e-08	-1.4696e-07	 2.4353e-11	 2.7187e+05	 3.2314e+02	 4.7800e+03
 6.2500e+04	 4.7601e+03	 3.4073e+00	 7.4173e-01	 2.5778e-08	-8.3664e-08	 2.6644e-11	 4.3904e+05	 3.2314e+02	 4.7827e+03
 3.1250e+04	 4.7601e+03	 3.7701e+00	 8.8443e-01	 1.5369e-08	-4.8136e-08	 2.9481e-11	 7.3641e+05	 3.2315e+02	 4.7855e+03
 1.5625e+04	 4.7601e+03	 4.2026e+00	 1.0156e+00	 8.8243e-09	-2.7826e-08	 3.2863e-11	 1.2826e+06	 3.2315e+02	 4.7882e+03
 7.8125e+03	 4.7601e+03	 4.7054e+00	 1.1220e+00	 4.8742e-09	-1.6097e-08	 3.6795e-11	 2.3220e+06	 3.2314e+02	 4.7908e+03
 3.9062e+03	 4.7601e+03	 5.2008e+00	 1.2029e+00	 2.6129e-09	-9.1246e-09	 4.0668e-11	 4.3314e+06	 3.2314e+02	 4.7961e+03
 1.9531e+03	 4.7601e+03	 5.6657e+00	 1.3425e+00	 1.4580e-09	-5.0672e-09	 4.4304e-11	 7.7624e+06	 3.2315e+02	 4.7985e+03
 9.7656e+02	 4.7601e+03	 6.1458e+00	 1.6677e+00	 9.0559e-10	-2.7943e-09	 4.8058e-11	 1.2498e+07	 3.2315e+02	 4.8010e+03
 4.8828e+02	 4.7601e+03	 6.7624e+00	 2.2815e+00	 6.1946e-10	-1.5646e-09	 5.2879e-11	 1.8270e+07	 3.2315e+02	 4.8035e+03
 2.4414e+02	 4.7601e+03	 7.6370e+00	 3.2657e+00	 4.4335e-10	-9.0102e-10	 5.9718e-11	 2.5528e+07	 3.2316e+02	 4.8064e+03
 1.2207e+02	 4.7601e+03	 8.8757e+00	 4.7720e+00	 3.2391e-10	-5.3459e-10	 6.9404e-11	 3.4940e+07	 3.2315e+02	 4.8088e+03
 6.1035e+01	 4.7601e+03	 1.0578e+01	 7.1403e+00	 2.4234e-10	-3.2508e-10	 8.2717e-11	 4.6702e+07	 3.2315e+02	 4.8116e+03
 3.0518e+01	 4.7601e+03	 1.2955e+01	 1.0998e+01	 1.8664e-10	-2.0287e-10	 1.0130e-10	 6.0639e+07	 3.2315e+02	 4.8144e+03
 1.5259e+01	 4.7601e+03	 1.6344e+01	 1.7457e+01	 1.4812e-10	-1.3019e-10	 1.2780e-10	 7.6410e+07	 3.2315e+02	 4.8174e+03
 7.6294e+00	 4.7601e+03	 2.1323e+01	 2.8448e+01	 1.2069e-10	-8.6218e-11	 1.6674e-10	 9.3777e+07	 3.2315e+02	 4.8201e+03
 1.9073e+00	 4.7601e+03	 4.0680e+01	 8.1062e+01	 8.5975e-11	-4.2085e-11	 3.1810e-10	 1.3164e+08	 3.2315e+02	 4.8234e+03
 4.7684e-01	 4.7601e+03	 8.8173e+01	 2.4397e+02	 6.4689e-11	-2.3114e-11	 6.8948e-10	 1.7496e+08	 3.2315e+02	 4.8325e+03
 1.0000e-01	 4.7601e+03	 2.3963e+02	 9.3491e+02	 5.1987e-11	-1.3269e-11	 1.8738e-09	 2.1770e+08	 3.2316e+02	 4.8635e+03
 1.0000e+06	 4.8609e+03	 2.6180e+00	 2.5326e-01	 1.4083e-07	-8.9971e-07	 2.0472e-11	 8.0364e+04	 3.2315e+02	 4.8727e+03
 5.0000e+05	 4.8609e+03	 2.7292e+00	 3.4577e-01	 9.6134e-08	-4.8078e-07	 2.1342e-11	 1.1773e+05	 3.2315e+02	 4.8754e+03
 2.5000e+05	 4.8609e+03	 2.8907e+00	 4.6443e-01	 6.4563e-08	-2.6284e-07	 2.2604e-11	 1.7530e+05	 3.2315e+02	 4.8779e+03
 1.2500e+05	 4.8609e+03	 3.1156e+00	 5.9965e-01	 4.1681e-08	-1.4705e-07	 2.4363e-11	 2.7153e+05	 3.2315e+02	 4.8808e+03
 6.2500e+04	 4.8609e+03	 3.4089e+00	 7.4233e-01	 2.5799e-08	-8.3718e-08	 2.6656e-11	 4.3869e+05	 3.2315e+02	 4.8832e+03
 3.1250e+04	 4.8609e+03	 3.7719e+00	 8.8516e-01	 1.5381e-08	-4.8166e-08	 2.9494e-11	 7.3580e+05	 3.2315e+02	 4.8861e+03
 1.5625e+04	 4.8609e+03	 4.2047e+00	 1.0164e+00	 8.8310e-09	-2.7844e-08	 3.2879e-11	 1.2816e+06	 3.2315e+02	 4.8886e+03
 7.8125e+03	 4.8609e+03	 4.7077e+00	 1.1227e+00	 4.8773e-09	-1.6107e-08	 3.6812e-11	 2.3205e+06	 3.2315e+02	 4.8912e+03
 3.9062e+03	 4.8609e+03	 5.2028e+00	 1.2037e+00	 2.6146e-09	-9.1289e-09	 4.0684e-11	 4.3287e+06	 3.2314e+02	 4.8965e+03
 1.9531e+03	 4.8609e+03	 5.6673e+00	 1.3441e+00	 1.4598e-09	-5.0690e-09	 4.4316e-11	 7.7528e+06	 3.2314e+02	 4.8989e+03
 9.7656e+02	 4.8609e+03	 6.1468e+00	 1.6714e+00	 9.0762e-10	-2.7949e-09	 4.8066e-11	 1.2470e+07	 3.2315e+02	 4.9015e+03
 4.8828e+02	 4.8609e+03	 6.7631e+00	 2.2888e+00	 6.2143e-10	-1.5648e-09	 5.2885e-11	 1.8212e+07	 3.2315e+02	 4.9042e+03
 2.4414e+02	 4.8609e+03	 7.6387e+00	 3.2784e+00	 4.4506e-10	-9.0125e-10	 5.9731e-11	 2.5430e+07	 3.2315e+02	 4.9072e+03
 1.2207e+02	 4.8609e+03	 8.8799e+00	 4.7914e+00	 3.2524e-10	-5.3488e-10	 6.9438e-11	 3.4798e+07	 3.2315e+02	 4.9096e+03
 6.1035e+01	 4.8609e+03	 1.0590e+01	 7.1583e+00	 2.4295e-10	-3.2547e-10	 8.2808e-11	 4.6585e+07	 3.2315e+02	 4.9122e+03
 3.0518e+01	 4.8609e+03	 1.2970e+01	 1.1018e+01	 1.8697e-10	-2.0313e-10	 1.0142e-10	 6.0533e+07	 3.2315e+02	 4.9151e+03
 1.5259e+01	 4.8609e+03	 1.6365e+01	 1.7458e+01	 1.4813e-10	-1.3037e-10	 1.2797e-10	 7.6405e+07	 3.2315e+02	 4.9179e+03
 7.6294e+00	 4.8609e+03	 2.1326e+01	 2.8405e+01	 1.2051e-10	-8.6232e-11	 1.6676e-10	 9.3919e+07	 3.2315e+02	 4.9205e+03
 1.9073e+00	 4.8609e+03	 4.0583e+01	 8.1043e+01	 8.5954e-11	-4.1981e-11	 3.1734e-10	 1.3167e+08	 3.2314e+02	 4.9239e+03
 4.7684e-01	 4.8609e+03	 8.9466e+01	 2.4600e+02	 6.5227e-11	-2.3457e-11	 6.9959e-10	 1.7351e+08	 3.2315e+02	 4.9330e+03
 1.0000e-01	 4.8609e+03	 2.3976e+02	 9.4052e+02	 5.2299e-11	-1.3277e-11	 1.8748e-09	 2.1640e+08	 3.2314e+02	 4.9653e+03
 1.0000e+06	 4.9626e+03	 2.6183e+00	 2.5334e-01	 1.4088e-07	-8.9988e-07	 2.0474e-11	 8.0338e+04	 3.2314e+02	 4.9746e+03
 5.0000e+05	 4.9626e+03	 2.7294e+00	 3.4610e-01	 9.6226e-08	-4.8084e-07	 2.1343e-11	 1.1762e+05	 3.2315e+02	 4.9771e+03
 2.5000e+05	 4.9626e+03	 2.8914e+00	 4.6478e-01	 6.4611e-08	-2.6293e-07	 2.2609e-11	 1.7517e+05	 3.2314e+02	 4.9797e+03
 1.2500e+05	 4.9626e+03	 3.1164e+00	 5.9990e-01	 4.1698e-08	-1.4711e-07	 2.4369e-11	 2.7142e+05	 3.2314e+02	 4.9822e+03
 6.2500e+04	 4.9626e+03	 3.4098e+00	 7.4270e-01	 2.5812e-08	-8.3749e-08	 2.6663e-11	 4.3847e+05	 3.2315e+02	 4.9847e+03
 3.1250e+04	 4.9626e+03	 3.7730e+00	 8.8559e-01	 1.5389e-08	-4.8186e-08	 2.9503e-11	 7.3545e+05	 3.2315e+02	 4.9875e+03
 1.5625e+04	 4.9626e+03	 4.2060e+00	 1.0170e+00	 8.8359e-09	-2.7855e-08	 3.2889e-11	 1.2809e+06	 3.2315e+02	 4.9899e+03
 7.8125e+03	 4.9626e+03	 4.7094e+00	 1.1232e+00	 4.8794e-09	-1.6114e-08	 3.6826e-11	 2.3195e+06	 3.2314e+02	 4.9926e+03
 3.9062e+03	 4.9626e+03	 5.2047e+00	 1.2043e+00	 2.6159e-09	-9.1330e-09	 4.0699e-11	 4.3265e+06	 3.2314e+02	 4.9979e+03
 1.9531e+03	 4.9626e+03	 5.6696e+00	 1.3449e+00	 1.4606e-09	-5.0715e-09	 4.4334e-11	 7.7485e+06	 3.2315e+02	 5.0004e+03
 9.7656e+02	 4.9626e+03	 6.1501e+00	 1.6723e+00	 9.0811e-10	-2.7966e-09	 4.8091e-11	 1.2463e+07	 3.2314e+02	 5.0032e+03
 4.8828e+02	 4.9626e+03	 6.7682e+00	 2.2899e+00	 6.2174e-10	-1.5662e-09	 5.2925e-11	 1.8203e+07	 3.2315e+02	 5.0056e+03
 2.4414e+02	 4.9626e+03	 7.6452e+00	 3.2801e+00	 4.4530e-10	-9.0214e-10	 5.9783e-11	 2.5416e+07	 3.2314e+02	 5.0085e+03
 1.2207e+02	 4.9626e+03	 8.8868e+00	 4.7976e+00	 3.2566e-10	-5.3534e-10	 6.9491e-11	 3.4753e+07	 3.2314e+02	 5.0110e+03
 6.1035e+01	 4.9626e+03	 1.0598e+01	 7.1802e+00	 2.4369e-10	-3.2576e-10	 8.2874e-11	 4.6443e+07	 3.2314e+02	 5.0137e+03
 3.0518e+01	 4.9626e+03	 1.2985e+01	 1.1078e+01	 1.8799e-10	-2.0339e-10	 1.0154e-10	 6.0204e+07	 3.2315e+02	 5.0166e+03
 1.5259e+01	 4.9626e+03	 1.6392e+01	 1.7592e+01	 1.4926e-10	-1.3059e-10	 1.2818e-10	 7.5824e+07	 3.2315e+02	 5.0194e+03
 7.6294e+00	 4.9626e+03	 2.1424e+01	 2.8681e+01	 1.2168e-10	-8.6647e-11	 1.6753e-10	 9.3014e+07	 3.2315e+02	 5.0218e+03
 1.9073e+00	 4.9626e+03	 4.0968e+01	 8.1542e+01	 8.6484e-11	-4.2390e-11	 3.2035e-10	 1.3086e+08	 3.2314e+02	 5.0252e+03
 4.7684e-01	 4.9626e+03	 9.0150e+01	 2.4842e+02	 6.5869e-11	-2.3638e-11	 7.0494e-10	 1.7182e+08	 3.2314e+02	 5.0344e+03
 1.0000e-01	 4.9626e+03	 2.4190e+02	 9.4461e+02	 5.2526e-11	-1.3395e-11	 1.8915e-09	 2.1547e+08	 3.2314e+02	 5.0656e+03
 1.0000e+06	 5.0630e+03	 2.6189e+00	 2.5379e-01	 1.4113e-07	-9.0019e-07	 2.0479e-11	 8.0196e+04	 3.2315e+02	 5.0752e+03
 5.0000e+05	 5.0630e+03	 2.7303e+00	 3.4645e-01	 9.6324e-08	-4.8108e-07	 2.1350e-11	 1.1750e+05	 3.2314e+02	 5.0779e+03
 2.5000e+05	 5.0630e+03	 2.8921e+00	 4.6532e-01	 6.4686e-08	-2.6304e-07	 2.2616e-11	 1.7496e+05	 3.2315e+02	 5.0806e+03
 1.2500e+05	 5.0630e+03	 3.1173e+00	 6.0039e-01	 4.1732e-08	-1.4717e-07	 2.4376e-11	 2.7120e+05	 3.2314e+02	 5.0832e+03
 6.2500e+04	 5.0630e+03	 3.4111e+00	 7.4326e-01	 2.5831e-08	-8.3794e-08	 2.6673e-11	 4.3814e+05	 3.2314e+02	 5.0857e+03
