, 18.12.2024, 15:18
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 4.8828e+02	 2.8998e+03	 6.3781e+00	 2.3505e+00	 6.3820e-10	-1.4602e-09	 4.9874e-11	 1.7734e+07	 3.4314e+02	 2.9411e+03
 2.4414e+02	 2.8998e+03	 7.1403e+00	 3.6389e+00	 4.9401e-10	-8.3359e-10	 5.5834e-11	 2.2910e+07	 3.4314e+02	 2.9439e+03
 1.2207e+02	 2.8998e+03	 8.3109e+00	 5.8101e+00	 3.9438e-10	-4.9625e-10	 6.4988e-11	 2.8697e+07	 3.4315e+02	 2.9463e+03
 6.1035e+01	 2.8998e+03	 1.0082e+01	 9.4692e+00	 3.2138e-10	-3.0822e-10	 7.8834e-11	 3.5216e+07	 3.4315e+02	 2.9491e+03
 3.0518e+01	 2.8998e+03	 1.2793e+01	 1.5749e+01	 2.6725e-10	-2.0012e-10	 1.0003e-10	 4.2349e+07	 3.4316e+02	 2.9519e+03
 1.5259e+01	 2.8998e+03	 1.7022e+01	 2.6683e+01	 2.2640e-10	-1.3595e-10	 1.3311e-10	 4.9990e+07	 3.4315e+02	 2.9548e+03
 7.6294e+00	 2.8998e+03	 2.3775e+01	 4.5451e+01	 1.9282e-10	-9.6623e-11	 1.8591e-10	 5.8695e+07	 3.4316e+02	 2.9574e+03
 1.9073e+00	 2.8998e+03	 5.0887e+01	 1.3611e+02	 1.4436e-10	-5.2910e-11	 3.9792e-10	 7.8401e+07	 3.4316e+02	 2.9609e+03
 4.7684e-01	 2.8998e+03	 1.1325e+02	 4.3168e+02	 1.1446e-10	-2.9764e-11	 8.8560e-10	 9.8878e+07	 3.4316e+02	 2.9677e+03
 1.0000e-01	 2.8998e+03	 2.9802e+02	 1.8230e+03	 1.0137e-10	-1.6516e-11	 2.3304e-09	 1.1165e+08	 3.4317e+02	 2.9981e+03
 1.0000e+06	 2.9953e+03	 2.5273e+00	 1.9395e-01	 1.0785e-07	-8.4927e-07	 1.9762e-11	 1.0494e+05	 3.4317e+02	 3.0049e+03
 5.0000e+05	 2.9953e+03	 2.6009e+00	 2.8789e-01	 8.0043e-08	-4.4511e-07	 2.0338e-11	 1.4140e+05	 3.4317e+02	 3.0076e+03
 2.5000e+05	 2.9953e+03	 2.7276e+00	 4.2901e-01	 5.9639e-08	-2.4016e-07	 2.1329e-11	 1.8977e+05	 3.4317e+02	 3.0102e+03
 1.2500e+05	 2.9953e+03	 2.9434e+00	 6.0290e-01	 4.1906e-08	-1.3508e-07	 2.3016e-11	 2.7007e+05	 3.4317e+02	 3.0129e+03
 6.2500e+04	 2.9953e+03	 3.2611e+00	 7.7432e-01	 2.6911e-08	-7.8583e-08	 2.5501e-11	 4.2056e+05	 3.4317e+02	 3.0153e+03
 3.1250e+04	 2.9953e+03	 3.6614e+00	 9.1165e-01	 1.5842e-08	-4.6247e-08	 2.8631e-11	 7.1443e+05	 3.4318e+02	 3.0181e+03
 1.5625e+04	 2.9953e+03	 4.1105e+00	 1.0061e+00	 8.7412e-09	-2.7025e-08	 3.2142e-11	 1.2947e+06	 3.4318e+02	 3.0206e+03
 7.8125e+03	 2.9953e+03	 4.5931e+00	 1.0731e+00	 4.6620e-09	-1.5609e-08	 3.5916e-11	 2.4277e+06	 3.4318e+02	 3.0230e+03
 3.9062e+03	 2.9953e+03	 5.0468e+00	 1.1344e+00	 2.4641e-09	-8.7901e-09	 3.9464e-11	 4.5931e+06	 3.4316e+02	 3.0282e+03
 1.9531e+03	 2.9953e+03	 5.4599e+00	 1.2734e+00	 1.3830e-09	-4.8437e-09	 4.2694e-11	 8.1833e+06	 3.4316e+02	 3.0310e+03
 9.7656e+02	 2.9953e+03	 5.8701e+00	 1.6298e+00	 8.8500e-10	-2.6446e-09	 4.5902e-11	 1.2788e+07	 3.4316e+02	 3.0336e+03
 4.8828e+02	 2.9953e+03	 6.3929e+00	 2.3588e+00	 6.4046e-10	-1.4642e-09	 4.9990e-11	 1.7671e+07	 3.4317e+02	 3.0364e+03
 2.4414e+02	 2.9953e+03	 7.1656e+00	 3.6508e+00	 4.9563e-10	-8.3702e-10	 5.6032e-11	 2.2835e+07	 3.4316e+02	 3.0392e+03
 1.2207e+02	 2.9953e+03	 8.3467e+00	 5.8284e+00	 3.9562e-10	-4.9868e-10	 6.5268e-11	 2.8607e+07	 3.4316e+02	 3.0418e+03
 6.1035e+01	 2.9953e+03	 1.0120e+01	 9.5154e+00	 3.2295e-10	-3.0952e-10	 7.9133e-11	 3.5045e+07	 3.4316e+02	 3.0443e+03
 3.0518e+01	 2.9953e+03	 1.2840e+01	 1.5870e+01	 2.6932e-10	-2.0091e-10	 1.0040e-10	 4.2024e+07	 3.4316e+02	 3.0473e+03
 1.5259e+01	 2.9953e+03	 1.7088e+01	 2.6891e+01	 2.2817e-10	-1.3650e-10	 1.3362e-10	 4.9603e+07	 3.4315e+02	 3.0501e+03
 7.6294e+00	 2.9953e+03	 2.3868e+01	 4.5834e+01	 1.9445e-10	-9.7017e-11	 1.8664e-10	 5.8204e+07	 3.4315e+02	 3.0526e+03
 1.9073e+00	 2.9953e+03	 5.1198e+01	 1.3802e+02	 1.4638e-10	-5.3240e-11	 4.0035e-10	 7.7316e+07	 3.4316e+02	 3.0561e+03
 4.7684e-01	 2.9953e+03	 1.1463e+02	 4.3749e+02	 1.1600e-10	-3.0128e-11	 8.9633e-10	 9.7566e+07	 3.4315e+02	 3.0629e+03
 1.0000e-01	 2.9953e+03	 2.8842e+02	 1.8191e+03	 1.0115e-10	-1.5982e-11	 2.2553e-09	 1.1189e+08	 3.4314e+02	 3.0932e+03
 1.0000e+06	 3.0905e+03	 2.5276e+00	 1.9438e-01	 1.0809e-07	-8.4945e-07	 1.9765e-11	 1.0471e+05	 3.4315e+02	 3.1003e+03
 5.0000e+05	 3.0905e+03	 2.6012e+00	 2.8842e-01	 8.0188e-08	-4.4519e-07	 2.0341e-11	 1.4114e+05	 3.4314e+02	 3.1028e+03
 2.5000e+05	 3.0905e+03	 2.7285e+00	 4.2988e-01	 5.9760e-08	-2.4029e-07	 2.1336e-11	 1.8939e+05	 3.4315e+02	 3.1056e+03
 1.2500e+05	 3.0905e+03	 2.9447e+00	 6.0382e-01	 4.1970e-08	-1.3517e-07	 2.3027e-11	 2.6966e+05	 3.4315e+02	 3.1081e+03
 6.2500e+04	 3.0905e+03	 3.2629e+00	 7.7506e-01	 2.6936e-08	-7.8645e-08	 2.5515e-11	 4.2016e+05	 3.4315e+02	 3.1108e+03
 3.1250e+04	 3.0905e+03	 3.6635e+00	 9.1232e-01	 1.5853e-08	-4.6283e-08	 2.8647e-11	 7.1390e+05	 3.4315e+02	 3.1136e+03
 1.5625e+04	 3.0905e+03	 4.1128e+00	 1.0068e+00	 8.7478e-09	-2.7045e-08	 3.2161e-11	 1.2938e+06	 3.4314e+02	 3.1161e+03
 7.8125e+03	 3.0905e+03	 4.5956e+00	 1.0738e+00	 4.6647e-09	-1.5620e-08	 3.5936e-11	 2.4262e+06	 3.4314e+02	 3.1186e+03
 3.9062e+03	 3.0905e+03	 5.0493e+00	 1.1352e+00	 2.4659e-09	-8.7955e-09	 3.9483e-11	 4.5897e+06	 3.4315e+02	 3.1238e+03
 1.9531e+03	 3.0905e+03	 5.4618e+00	 1.2752e+00	 1.3849e-09	-4.8458e-09	 4.2709e-11	 8.1722e+06	 3.4314e+02	 3.1262e+03
 9.7656e+02	 3.0905e+03	 5.8702e+00	 1.6338e+00	 8.8720e-10	-2.6446e-09	 4.5902e-11	 1.2757e+07	 3.4315e+02	 3.1289e+03
 4.8828e+02	 3.0905e+03	 6.3879e+00	 2.3687e+00	 6.4315e-10	-1.4629e-09	 4.9951e-11	 1.7597e+07	 3.4314e+02	 3.1313e+03
 2.4414e+02	 3.0905e+03	 7.1534e+00	 3.6733e+00	 4.9868e-10	-8.3536e-10	 5.5936e-11	 2.2695e+07	 3.4315e+02	 3.1341e+03
 1.2207e+02	 3.0905e+03	 8.3297e+00	 5.8741e+00	 3.9872e-10	-4.9753e-10	 6.5135e-11	 2.8385e+07	 3.4315e+02	 3.1366e+03
 6.1035e+01	 3.0905e+03	 1.0114e+01	 9.5842e+00	 3.2528e-10	-3.0932e-10	 7.9087e-11	 3.4794e+07	 3.4315e+02	 3.1394e+03
 3.0518e+01	 3.0905e+03	 1.2858e+01	 1.5940e+01	 2.7050e-10	-2.0123e-10	 1.0055e-10	 4.1840e+07	 3.4315e+02	 3.1422e+03
 1.5259e+01	 3.0905e+03	 1.7130e+01	 2.7045e+01	 2.2947e-10	-1.3686e-10	 1.3395e-10	 4.9321e+07	 3.4315e+02	 3.1450e+03
 7.6294e+00	 3.0905e+03	 2.3977e+01	 4.6146e+01	 1.9577e-10	-9.7480e-11	 1.8749e-10	 5.7811e+07	 3.4315e+02	 3.1474e+03
 1.9073e+00	 3.0905e+03	 5.1425e+01	 1.3809e+02	 1.4646e-10	-5.3481e-11	 4.0212e-10	 7.7273e+07	 3.4315e+02	 3.1507e+03
 4.7684e-01	 3.0905e+03	 1.1440e+02	 4.3888e+02	 1.1637e-10	-3.0068e-11	 8.9456e-10	 9.7256e+07	 3.4315e+02	 3.1575e+03
 1.0000e-01	 3.0905e+03	 2.9985e+02	 1.8379e+03	 1.0220e-10	-1.6618e-11	 2.3447e-09	 1.1074e+08	 3.4314e+02	 3.1879e+03
 1.0000e+06	 3.1851e+03	 2.5283e+00	 1.9487e-01	 1.0836e-07	-8.4985e-07	 1.9771e-11	 1.0444e+05	 3.4314e+02	 3.1948e+03
 5.0000e+05	 3.1851e+03	 2.6022e+00	 2.8912e-01	 8.0384e-08	-4.4547e-07	 2.0348e-11	 1.4080e+05	 3.4314e+02	 3.1973e+03
 2.5000e+05	 3.1851e+03	 2.7296e+00	 4.3062e-01	 5.9863e-08	-2.4044e-07	 2.1344e-11	 1.8906e+05	 3.4314e+02	 3.2001e+03
 1.2500e+05	 3.1851e+03	 2.9463e+00	 6.0472e-01	 4.2033e-08	-1.3529e-07	 2.3039e-11	 2.6926e+05	 3.4314e+02	 3.2025e+03
 6.2500e+04	 3.1851e+03	 3.2649e+00	 7.7590e-01	 2.6966e-08	-7.8715e-08	 2.5531e-11	 4.1971e+05	 3.4313e+02	 3.2049e+03
 3.1250e+04	 3.1851e+03	 3.6657e+00	 9.1291e-01	 1.5864e-08	-4.6322e-08	 2.8665e-11	 7.1344e+05	 3.4313e+02	 3.2076e+03
 1.5625e+04	 3.1851e+03	 4.1152e+00	 1.0073e+00	 8.7521e-09	-2.7067e-08	 3.2180e-11	 1.2931e+06	 3.4313e+02	 3.2104e+03
 7.8125e+03	 3.1851e+03	 4.5980e+00	 1.0742e+00	 4.6667e-09	-1.5631e-08	 3.5955e-11	 2.4252e+06	 3.4313e+02	 3.2128e+03
 3.9062e+03	 3.1851e+03	 5.0513e+00	 1.1356e+00	 2.4668e-09	-8.7999e-09	 3.9499e-11	 4.5881e+06	 3.4313e+02	 3.2181e+03
 1.9531e+03	 3.1851e+03	 5.4625e+00	 1.2766e+00	 1.3865e-09	-4.8466e-09	 4.2715e-11	 8.1629e+06	 3.4313e+02	 3.2205e+03
 9.7656e+02	 3.1851e+03	 5.8695e+00	 1.6381e+00	 8.8955e-10	-2.6443e-09	 4.5897e-11	 1.2723e+07	 3.4313e+02	 3.2233e+03
 4.8828e+02	 3.1851e+03	 6.3830e+00	 2.3791e+00	 6.4597e-10	-1.4616e-09	 4.9913e-11	 1.7521e+07	 3.4313e+02	 3.2258e+03
 2.4414e+02	 3.1851e+03	 7.1465e+00	 3.6934e+00	 5.0141e-10	-8.3443e-10	 5.5883e-11	 2.2572e+07	 3.4314e+02	 3.2286e+03
 1.2207e+02	 3.1851e+03	 8.3246e+00	 5.9083e+00	 4.0105e-10	-4.9718e-10	 6.5095e-11	 2.8220e+07	 3.4313e+02	 3.2310e+03
 6.1035e+01	 3.1851e+03	 1.0112e+01	 9.6405e+00	 3.2719e-10	-3.0926e-10	 7.9073e-11	 3.4590e+07	 3.4313e+02	 3.2336e+03
 3.0518e+01	 3.1851e+03	 1.2856e+01	 1.6054e+01	 2.7243e-10	-2.0120e-10	 1.0053e-10	 4.1543e+07	 3.4313e+02	 3.2364e+03
 1.5259e+01	 3.1851e+03	 1.7139e+01	 2.7185e+01	 2.3066e-10	-1.3693e-10	 1.3402e-10	 4.9067e+07	 3.4314e+02	 3.2393e+03
 7.6294e+00	 3.1851e+03	 2.3980e+01	 4.6491e+01	 1.9723e-10	-9.7490e-11	 1.8751e-10	 5.7382e+07	 3.4313e+02	 3.2418e+03
 1.9073e+00	 3.1851e+03	 5.1436e+01	 1.3837e+02	 1.4676e-10	-5.3492e-11	 4.0221e-10	 7.7118e+07	 3.4313e+02	 3.2454e+03
 4.7684e-01	 3.1851e+03	 1.1541e+02	 4.4057e+02	 1.1682e-10	-3.0336e-11	 9.0245e-10	 9.6883e+07	 3.4313e+02	 3.2523e+03
 1.0000e-01	 3.1851e+03	 3.0199e+02	 1.8576e+03	 1.0330e-10	-1.6737e-11	 2.3614e-09	 1.0956e+08	 3.4315e+02	 3.2829e+03
 1.0000e+06	 3.2802e+03	 2.5288e+00	 1.9523e-01	 1.0856e-07	-8.5012e-07	 1.9774e-11	 1.0425e+05	 3.4315e+02	 3.2897e+03
 5.0000e+05	 3.2802e+03	 2.6029e+00	 2.9007e-01	 8.0647e-08	-4.4566e-07	 2.0354e-11	 1.4034e+05	 3.4316e+02	 3.2921e+03
 2.5000e+05	 3.2802e+03	 2.7310e+00	 4.3178e-01	 6.0024e-08	-2.4063e-07	 2.1355e-11	 1.8855e+05	 3.4316e+02	 3.2948e+03
 1.2500e+05	 3.2802e+03	 2.9485e+00	 6.0590e-01	 4.2115e-08	-1.3543e-07	 2.3056e-11	 2.6873e+05	 3.4316e+02	 3.2972e+03
 6.2500e+04	 3.2802e+03	 3.2675e+00	 7.7703e-01	 2.7005e-08	-7.8806e-08	 2.5551e-11	 4.1910e+05	 3.4316e+02	 3.2999e+03
 3.1250e+04	 3.2802e+03	 3.6690e+00	 9.1386e-01	 1.5880e-08	-4.6379e-08	 2.8690e-11	 7.1269e+05	 3.4315e+02	 3.3026e+03
 1.5625e+04	 3.2802e+03	 4.1187e+00	 1.0081e+00	 8.7592e-09	-2.7097e-08	 3.2207e-11	 1.2921e+06	 3.4316e+02	 3.3051e+03
 7.8125e+03	 3.2802e+03	 4.6020e+00	 1.0752e+00	 4.6710e-09	-1.5648e-08	 3.5986e-11	 2.4229e+06	 3.4315e+02	 3.3078e+03
 3.9062e+03	 3.2802e+03	 5.0558e+00	 1.1370e+00	 2.4696e-09	-8.8097e-09	 3.9535e-11	 4.5828e+06	 3.4316e+02	 3.3131e+03
 1.9531e+03	 3.2802e+03	 5.4682e+00	 1.2784e+00	 1.3884e-09	-4.8527e-09	 4.2759e-11	 8.1515e+06	 3.4316e+02	 3.3155e+03
 9.7656e+02	 3.2802e+03	 5.8782e+00	 1.6406e+00	 8.9088e-10	-2.6490e-09	 4.5965e-11	 1.2704e+07	 3.4316e+02	 3.3181e+03
 4.8828e+02	 3.2802e+03	 6.4012e+00	 2.3809e+00	 6.4645e-10	-1.4665e-09	 5.0055e-11	 1.7507e+07	 3.4316e+02	 3.3206e+03
 2.4414e+02	 3.2802e+03	 7.1771e+00	 3.6923e+00	 5.0126e-10	-8.3859e-10	 5.6122e-11	 2.2578e+07	 3.4316e+02	 3.3236e+03
 1.2207e+02	 3.2802e+03	 8.3675e+00	 5.9016e+00	 4.0059e-10	-5.0010e-10	 6.5431e-11	 2.8252e+07	 3.4316e+02	 3.3261e+03
 6.1035e+01	 3.2802e+03	 1.0160e+01	 9.6596e+00	 3.2784e-10	-3.1089e-10	 7.9448e-11	 3.4522e+07	 3.4316e+02	 3.3289e+03
 3.0518e+01	 3.2802e+03	 1.2918e+01	 1.6079e+01	 2.7286e-10	-2.0225e-10	 1.0102e-10	 4.1478e+07	 3.4317e+02	 3.3318e+03
 1.5259e+01	 3.2802e+03	 1.7229e+01	 2.7300e+01	 2.3164e-10	-1.3770e-10	 1.3472e-10	 4.8860e+07	 3.4316e+02	 3.3345e+03
 7.6294e+00	 3.2802e+03	 2.4149e+01	 4.6669e+01	 1.9799e-10	-9.8210e-11	 1.8884e-10	 5.7164e+07	 3.4317e+02	 3.3372e+03
 1.9073e+00	 3.2802e+03	 5.1871e+01	 1.3973e+02	 1.4820e-10	-5.3954e-11	 4.0561e-10	 7.6367e+07	 3.4316e+02	 3.3406e+03
 4.7684e-01	 3.2802e+03	 1.1604e+02	 4.4485e+02	 1.1795e-10	-3.0503e-11	 9.0739e-10	 9.5951e+07	 3.4316e+02	 3.3474e+03
 1.0000e-01	 3.2802e+03	 3.0436e+02	 1.8677e+03	 1.0386e-10	-1.6869e-11	 2.3800e-09	 1.0898e+08	 3.4315e+02	 3.3779e+03
 1.0000e+06	 3.3752e+03	 2.5293e+00	 1.9590e-01	 1.0893e-07	-8.5036e-07	 1.9778e-11	 1.0390e+05	 3.4315e+02	 3.3846e+03
 5.0000e+05	 3.3752e+03	 2.6035e+00	 2.9068e-01	 8.0818e-08	-4.4582e-07	 2.0358e-11	 1.4004e+05	 3.4315e+02	 3.3871e+03
 2.5000e+05	 3.3752e+03	 2.7321e+00	 4.3281e-01	 6.0167e-08	-2.4079e-07	 2.1364e-11	 1.8810e+05	 3.4315e+02	 3.3896e+03
 1.2500e+05	 3.3752e+03	 2.9501e+00	 6.0686e-01	 4.2182e-08	-1.3554e-07	 2.3068e-11	 2.6831e+05	 3.4315e+02	 3.3921e+03
 6.2500e+04	 3.3752e+03	 3.2697e+00	 7.7784e-01	 2.7033e-08	-7.8882e-08	 2.5568e-11	 4.1866e+05	 3.4315e+02	 3.3946e+03
 3.1250e+04	 3.3752e+03	 3.6713e+00	 9.1462e-01	 1.5893e-08	-4.6419e-08	 2.8708e-11	 7.1211e+05	 3.4315e+02	 3.3972e+03
 1.5625e+04	 3.3752e+03	 4.1214e+00	 1.0088e+00	 8.7650e-09	-2.7120e-08	 3.2227e-11	 1.2912e+06	 3.4315e+02	 3.3998e+03
 7.8125e+03	 3.3752e+03	 4.6047e+00	 1.0758e+00	 4.6735e-09	-1.5660e-08	 3.6007e-11	 2.4217e+06	 3.4315e+02	 3.4022e+03
 3.9062e+03	 3.3752e+03	 5.0580e+00	 1.1376e+00	 2.4710e-09	-8.8144e-09	 3.9552e-11	 4.5802e+06	 3.4315e+02	 3.4073e+03
 1.9531e+03	 3.3752e+03	 5.4687e+00	 1.2805e+00	 1.3907e-09	-4.8533e-09	 4.2763e-11	 8.1381e+06	 3.4315e+02	 3.4098e+03
 9.7656e+02	 3.3752e+03	 5.8751e+00	 1.6467e+00	 8.9420e-10	-2.6473e-09	 4.5941e-11	 1.2657e+07	 3.4315e+02	 3.4124e+03
 4.8828e+02	 3.3752e+03	 6.3893e+00	 2.3967e+00	 6.5073e-10	-1.4633e-09	 4.9962e-11	 1.7392e+07	 3.4315e+02	 3.4149e+03
 2.4414e+02	 3.3752e+03	 7.1551e+00	 3.7263e+00	 5.0588e-10	-8.3559e-10	 5.5950e-11	 2.2372e+07	 3.4315e+02	 3.4178e+03
 1.2207e+02	 3.3752e+03	 8.3395e+00	 5.9661e+00	 4.0497e-10	-4.9819e-10	 6.5212e-11	 2.7947e+07	 3.4316e+02	 3.4202e+03
 6.1035e+01	 3.3752e+03	 1.0137e+01	 9.7569e+00	 3.3114e-10	-3.1010e-10	 7.9267e-11	 3.4178e+07	 3.4315e+02	 3.4229e+03
 3.0518e+01	 3.3752e+03	 1.2898e+01	 1.6241e+01	 2.7561e-10	-2.0190e-10	 1.0086e-10	 4.1065e+07	 3.4315e+02	 3.4257e+03
 1.5259e+01	 3.3752e+03	 1.7219e+01	 2.7461e+01	 2.3300e-10	-1.3761e-10	 1.3464e-10	 4.8574e+07	 3.4315e+02	 3.4285e+03
 7.6294e+00	 3.3752e+03	 2.4109e+01	 4.6931e+01	 1.9910e-10	-9.8039e-11	 1.8853e-10	 5.6844e+07	 3.4315e+02	 3.4310e+03
 1.9073e+00	 3.3752e+03	 5.1755e+01	 1.4011e+02	 1.4861e-10	-5.3831e-11	 4.0470e-10	 7.6159e+07	 3.4315e+02	 3.4343e+03
 4.7684e-01	 3.3752e+03	 1.1622e+02	 4.4785e+02	 1.1875e-10	-3.0550e-11	 9.0876e-10	 9.5308e+07	 3.4315e+02	 3.4411e+03
 1.0000e-01	 3.3752e+03	 2.9260e+02	 1.8652e+03	 1.0372e-10	-1.6215e-11	 2.2880e-09	 1.0912e+08	 3.4311e+02	 3.4715e+03
 1.0000e+06	 3.4688e+03	 2.5297e+00	 1.9603e-01	 1.0901e-07	-8.5059e-07	 1.9781e-11	 1.0382e+05	 3.4311e+02	 3.4784e+03
 5.0000e+05	 3.4688e+03	 2.6040e+00	 2.9081e-01	 8.0854e-08	-4.4597e-07	 2.0363e-11	 1.3998e+05	 3.4311e+02	 3.4808e+03
 2.5000e+05	 3.4688e+03	 2.7324e+00	 4.3283e-01	 6.0170e-08	-2.4083e-07	 2.1366e-11	 1.8810e+05	 3.4310e+02	 3.4835e+03
 1.2500e+05	 3.4688e+03	 2.9504e+00	 6.0718e-01	 4.2204e-08	-1.3557e-07	 2.3071e-11	 2.6817e+05	 3.4310e+02	 3.4861e+03
 6.2500e+04	 3.4688e+03	 3.2701e+00	 7.7797e-01	 2.7037e-08	-7.8894e-08	 2.5571e-11	 4.1859e+05	 3.4310e+02	 3.4886e+03
 3.1250e+04	 3.4688e+03	 3.6716e+00	 9.1463e-01	 1.5893e-08	-4.6425e-08	 2.8711e-11	 7.1210e+05	 3.4310e+02	 3.4915e+03
 1.5625e+04	 3.4688e+03	 4.1217e+00	 1.0089e+00	 8.7660e-09	-2.7123e-08	 3.2230e-11	 1.2911e+06	 3.4311e+02	 3.4939e+03
 7.8125e+03	 3.4688e+03	 4.6051e+00	 1.0760e+00	 4.6744e-09	-1.5662e-08	 3.6010e-11	 2.4212e+06	 3.4310e+02	 3.4966e+03
 3.9062e+03	 3.4688e+03	 5.0587e+00	 1.1378e+00	 2.4715e-09	-8.8159e-09	 3.9557e-11	 4.5792e+06	 3.4310e+02	 3.5020e+03
 1.9531e+03	 3.4688e+03	 5.4704e+00	 1.2803e+00	 1.3905e-09	-4.8552e-09	 4.2777e-11	 8.1392e+06	 3.4311e+02	 3.5044e+03
 9.7656e+02	 3.4688e+03	 5.8789e+00	 1.6454e+00	 8.9350e-10	-2.6494e-09	 4.5971e-11	 1.2667e+07	 3.4311e+02	 3.5071e+03
 4.8828e+02	 3.4688e+03	 6.3984e+00	 2.3922e+00	 6.4952e-10	-1.4658e-09	 5.0033e-11	 1.7425e+07	 3.4311e+02	 3.5096e+03
 2.4414e+02	 3.4688e+03	 7.1692e+00	 3.7168e+00	 5.0458e-10	-8.3751e-10	 5.6060e-11	 2.2430e+07	 3.4311e+02	 3.5124e+03
 1.2207e+02	 3.4688e+03	 8.3543e+00	 5.9540e+00	 4.0415e-10	-4.9920e-10	 6.5327e-11	 2.8004e+07	 3.4311e+02	 3.5148e+03
 6.1035e+01	 3.4688e+03	 1.0160e+01	 9.7339e+00	 3.3036e-10	-3.1090e-10	 7.9451e-11	 3.4259e+07	 3.4312e+02	 3.5174e+03
 3.0518e+01	 3.4688e+03	 1.2925e+01	 1.6243e+01	 2.7564e-10	-2.0237e-10	 1.0107e-10	 4.1060e+07	 3.4313e+02	 3.5202e+03
 1.5259e+01	 3.4688e+03	 1.7273e+01	 2.7518e+01	 2.3348e-10	-1.3807e-10	 1.3507e-10	 4.8473e+07	 3.4312e+02	 3.5231e+03
 7.6294e+00	 3.4688e+03	 2.4232e+01	 4.7066e+01	 1.9968e-10	-9.8560e-11	 1.8949e-10	 5.6680e+07	 3.4313e+02	 3.5255e+03
 1.9073e+00	 3.4688e+03	 5.2145e+01	 1.4004e+02	 1.4853e-10	-5.4244e-11	 4.0775e-10	 7.6197e+07	 3.4313e+02	 3.5288e+03
 4.7684e-01	 3.4688e+03	 1.1661e+02	 4.4627e+02	 1.1833e-10	-3.0654e-11	 9.1184e-10	 9.5645e+07	 3.4315e+02	 3.5356e+03
 1.0000e-01	 3.4688e+03	 3.0444e+02	 1.8902e+03	 1.0511e-10	-1.6873e-11	 2.3806e-09	 1.0768e+08	 3.4314e+02	 3.5661e+03
 1.0000e+06	 3.5633e+03	 2.5300e+00	 1.9642e-01	 1.0922e-07	-8.5077e-07	 1.9784e-11	 1.0362e+05	 3.4314e+02	 3.5731e+03
 5.0000e+05	 3.5633e+03	 2.6045e+00	 2.9160e-01	 8.1075e-08	-4.4611e-07	 2.0366e-11	 1.3959e+05	 3.4315e+02	 3.5756e+03
 2.5000e+05	 3.5633e+03	 2.7336e+00	 4.3394e-01	 6.0325e-08	-2.4100e-07	 2.1376e-11	 1.8761e+05	 3.4315e+02	 3.5784e+03
 1.2500e+05	 3.5633e+03	 2.9523e+00	 6.0811e-01	 4.2268e-08	-1.3570e-07	 2.3086e-11	 2.6776e+05	 3.4315e+02	 3.5808e+03
 6.2500e+04	 3.5633e+03	 3.2727e+00	 7.7889e-01	 2.7070e-08	-7.8984e-08	 2.5591e-11	 4.1810e+05	 3.4315e+02	 3.5832e+03
 3.1250e+04	 3.5633e+03	 3.6748e+00	 9.1557e-01	 1.5910e-08	-4.6479e-08	 2.8735e-11	 7.1137e+05	 3.4315e+02	 3.5860e+03
 1.5625e+04	 3.5633e+03	 4.1252e+00	 1.0097e+00	 8.7726e-09	-2.7153e-08	 3.2258e-11	 1.2901e+06	 3.4315e+02	 3.5889e+03
 7.8125e+03	 3.5633e+03	 4.6090e+00	 1.0768e+00	 4.6780e-09	-1.5678e-08	 3.6041e-11	 2.4193e+06	 3.4316e+02	 3.5914e+03
 3.9062e+03	 3.5633e+03	 5.0629e+00	 1.1391e+00	 2.4742e-09	-8.8251e-09	 3.9590e-11	 4.5743e+06	 3.4316e+02	 3.5966e+03
 1.9531e+03	 3.5633e+03	 5.4746e+00	 1.2827e+00	 1.3931e-09	-4.8597e-09	 4.2809e-11	 8.1242e+06	 3.4317e+02	 3.5991e+03
 9.7656e+02	 3.5633e+03	 5.8842e+00	 1.6504e+00	 8.9621e-10	-2.6523e-09	 4.6012e-11	 1.2628e+07	 3.4317e+02	 3.6019e+03
 4.8828e+02	 3.5633e+03	 6.4071e+00	 2.4009e+00	 6.5188e-10	-1.4681e-09	 5.0101e-11	 1.7362e+07	 3.4317e+02	 3.6044e+03
 2.4414e+02	 3.5633e+03	 7.1836e+00	 3.7326e+00	 5.0673e-10	-8.3947e-10	 5.6173e-11	 2.2335e+07	 3.4318e+02	 3.6073e+03
 1.2207e+02	 3.5633e+03	 8.3743e+00	 5.9823e+00	 4.0607e-10	-5.0056e-10	 6.5484e-11	 2.7871e+07	 3.4318e+02	 3.6098e+03
 6.1035e+01	 3.5633e+03	 1.0187e+01	 9.7894e+00	 3.3224e-10	-3.1180e-10	 7.9658e-11	 3.4064e+07	 3.4318e+02	 3.6126e+03
 3.0518e+01	 3.5633e+03	 1.2969e+01	 1.6338e+01	 2.7725e-10	-2.0311e-10	 1.0141e-10	 4.0821e+07	 3.4319e+02	 3.6156e+03
 1.5259e+01	 3.5633e+03	 1.7346e+01	 2.7707e+01	 2.3509e-10	-1.3869e-10	 1.3564e-10	 4.8142e+07	 3.4318e+02	 3.6183e+03
